"","trial","electrodes","pre_13","pre_12","pre_11","pre_10","pre_9","pre_8","pre_7","pre_6","pre_5","pre_4","pre_3","pre_2","pre_1","post_1","post_2","post_3","post_4","post_5","post_6","post_7","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_foregone","ineq_disadvent","ineq_advent","ineq_disadvent_choice","ineq_advent_choice","ineq_var","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"1",1,"LAM1-LAM2",-0.915548508323232,-1.18299160832323,-1.26155478232323,-1.13666460732323,-0.614745807323232,-0.229714007323232,0.0848361926767677,0.263776567676768,0.129257167676768,-0.109242185823232,-0.268761535823232,-0.499445725823232,-0.696984197823232,-0.711529574323232,-0.782197868823232,-0.978822928823232,-1.16985885682323,-1.38348097682323,-1.46517328232323,-1.37348793232323,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"2",1,"LHH5-LHH6",0.249161220858586,-0.0372042291414141,0.215419635858586,0.484424885858586,0.671649935858586,0.912560385858586,1.09997293585859,0.920255635858586,0.469631098358586,0.322309548358586,-0.125074841641414,-0.583491491641414,-0.785215804141414,-1.10846695414141,-1.34048631414141,-1.36516261414141,-1.25411646314141,-1.08711113814141,-0.859051888141414,-0.563063588141414,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"3",1,"LAM6-LAM7",0.658653573989899,0.497933673989899,0.847219823989899,1.2145600739899,1.6224923239899,1.9874821739899,1.8905539239899,1.4990982739899,0.966584023989899,0.718905923989899,0.717560923989899,0.696695423989899,0.658497123989899,0.477606555489899,0.098434145489899,0.060511245489899,0.215892995489899,0.336459863989899,0.278541453989899,0.158972348989899,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"4",1,"LAM7-LAM8",-0.179112395883838,-0.110539245883838,0.126563261616162,0.264251161616162,0.407623111616161,0.326571146616162,0.0587913446161615,-0.220163016883838,-0.656267857983838,-0.657653997983838,-0.456193245983838,-0.392834337483838,-0.411465251383838,-0.621910946383838,-0.918970096383838,-0.971821257883838,-0.926434797883838,-0.801850182883838,-0.785251382883838,-0.979153468383838,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"5",1,"LAM2-LAM3",-0.212879408333333,0.0382932876666667,0.0675956326666667,-0.181539562333333,-0.447551362333333,-0.646739658333333,-0.394403887333333,-0.113843737333333,-0.133615454833333,-0.00701546483333333,0.198636964166667,0.136485199166667,0.0250876166666667,0.0282875309166667,-0.369941419083333,-0.344738681083333,0.242942518916667,0.504010164666667,0.658267039166667,0.432346441166667,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"6",1,"LHH6-LHH7",-0.398825710651515,-0.567128021251515,-0.166411725751515,-0.0361443257515153,0.134406774248485,0.472230234848485,0.517958734848485,0.505559234848485,0.388070184848485,0.189464184848485,0.0228492348484848,-0.257975055151515,-0.550396010651515,-0.783559723651515,-1.17080382365152,-1.27941333365152,-1.30016940815152,-1.28853067465152,-1.27153771170152,-1.05260321170152,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"7",1,"LAM3-LAM4",-0.0614029568080808,-0.186985640308081,-0.282886111508081,-0.439648521008081,-0.413419837008081,-0.523830288508081,-0.0942873583080808,0.450700873191919,0.603389499191919,0.850228034191919,0.536717970691919,-0.0608082793080808,-0.338856534308081,-0.580493084308081,-0.838154670808081,-0.765665725808081,-0.294061970808081,0.284877729191919,0.824124779191919,1.09075143419192,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"8",1,"LHH7-LHH8",0.662654683333333,0.384746425833333,0.0398573358333333,0.000532228833333315,-0.184546271166667,-0.269327143916667,0.268648556083333,0.853486053083333,1.01333960308333,0.933639063333333,0.472068963333333,-0.283141886666667,-0.627478870666667,-0.612296195566667,-0.651577545566667,-0.536086815066667,-0.410681381066667,-0.232444136166667,0.196467313833333,0.539160783333333,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"9",1,"LIP5-LIP6",0.273150653345454,0.0751390813454545,-0.249810116189545,0.0348295100104545,0.812178485010455,1.22649105701045,1.58056675454545,1.60508040454545,1.38382535454545,0.872814659545454,0.507570774545455,0.254612974545455,-0.252990175454545,-0.261843350454545,-0.278087125454546,-0.355219424454545,-0.0718372244545455,0.0654915575454545,-0.0442068924545455,-0.246135213454545,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"10",1,"LAM4-LAM5",0.917202197863636,0.662147572863636,0.882222552863636,1.10867715286364,1.63714481136364,2.09012018636364,2.08217363636364,1.70728796006364,1.11087435601364,0.805652956013636,0.655403286013636,0.619688243813636,0.728689937863636,0.571981982863636,0.423088710363636,0.568075328863636,0.603625638863636,0.673486043863636,0.642431042363636,0.584353317363636,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
