"","trial","electrodes","pre_13","pre_12","pre_11","pre_10","pre_9","pre_8","pre_7","pre_6","pre_5","pre_4","pre_3","pre_2","pre_1","post_1","post_2","post_3","post_4","post_5","post_6","post_7","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_foregone","ineq_disadvent","ineq_advent","ineq_disadvent_choice","ineq_advent_choice","ineq_var","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"11",1,"LIP1-LIP2",0.159493060191919,0.154848874291919,0.179180251791919,0.232634619291919,0.345398751291919,0.337067997191919,0.314608167291919,0.199443818291919,0.126298521791919,0.238863148691919,0.359432903841919,0.470200473841919,0.531577913841919,0.449253215441919,0.258055581691919,0.247955343191919,0.221795797191919,0.285298655691919,0.351763295691919,0.356502697691919,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"12",1,"LHB4-LHB5",-0.101593034969697,0.110684452530303,0.094172165530303,0.025098583030303,0.00560691353030301,-0.174906468969697,-0.170284297469697,-0.076983261469697,-0.096423640469697,-0.040681957969697,-0.028813139469697,-0.127149917969697,-0.155825514969697,-0.186321073069697,-0.112378458069697,-0.056224327369697,-0.00689651286969697,-0.021049170269697,-0.093898773369697,-0.125833269069697,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"13",1,"LAM5-LAM6",0.15318679009596,-0.0405169404040404,-0.16247488540404,-0.17759257340404,-0.17629874040404,-0.0715926474040404,-0.0975868574040404,-0.0754271174040404,-0.0201747799040404,0.0452063020959596,0.12396085359596,0.13727028309596,0.17842544559596,0.21650781559596,0.40736746409596,0.42459178509596,0.35655362059596,0.26329194559596,0.0846338705959596,0.0535550150959596,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"14",1,"LIP2-LIP3",0.0236200629040404,-0.0835625810959596,0.0319794279040404,0.0568852944040404,0.18049130940404,0.27497647140404,0.38445163140404,0.40913385990404,0.37667509240404,0.32538900040404,0.16721222040404,0.11666091140404,0.0235346804040404,0.11158867790404,0.0972248394040404,0.11535726390404,0.15716286400404,0.0691980995040404,0.0739213080040404,0.0902601901540404,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"15",1,"LHH4-LHH5",0.143279427686869,0.122991467186869,0.140174577186869,0.194540321686869,0.0651665786868687,0.0867878586868687,-0.00102391531313131,-0.0509984398131313,-0.144896090313131,-0.122178497313131,0.00900262168686869,-0.182584978313131,-0.169799699813131,-0.228786638313131,-0.225441098313131,-0.118578750813131,0.000590822686868692,0.0898397821868687,-0.0295305553131313,-0.0301736218131313,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"16",1,"LHB5-LHB6",0.128441105858586,0.0482145618585859,-0.0437886691414141,-0.0783421996414141,-0.0940780696414141,0.0343935993585859,0.145083843858586,0.141431524358586,0.304093359358586,0.237534876658586,0.132337561158586,0.0763138611585859,-0.133342023841414,-0.0632296645914141,-0.0269657325914141,-0.0998028525914141,-0.126757019941414,-0.270326380491414,-0.200591167491414,-0.152137332491414,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"17",1,"LHB6-LHB7",0.00497748355030303,-0.016290256969697,-0.086501400669697,-0.174998598669697,-0.185720095169697,-0.169900192169697,-0.039838843469697,0.126896259530303,0.167340476030303,0.143863725530303,0.046218863980303,-0.090809064269697,-0.210800337769697,-0.286223860269697,-0.354866753719697,-0.248779985469697,-0.254560706469697,-0.121207495719697,-0.016671572719697,-0.088668407719697,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"18",1,"LIP4-LIP5",-0.112434961459596,-0.165478154459596,-0.250631755459596,-0.314134116459596,-0.253710089959596,-0.221724227459596,-0.199322284909596,-0.239796316909596,-0.186339683409596,-0.107152119909596,-0.072513584459596,0.00825338504040404,0.055329440040404,0.022376128540404,-0.072844141459596,-0.177899927959596,-0.201906772959596,-0.256762897959596,-0.135170812959596,-0.00226006645959598,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"19",1,"LAM9-LAM10",0.103860527020202,0.180526169520202,0.413794576520202,0.445554781520202,0.400395150020202,0.429630380020202,0.286738256420202,0.329254018920202,0.277013993920202,0.224913566420202,0.293636710020202,0.331916308520202,0.400096873520202,0.396549143520202,0.422141273520202,0.380110689520202,0.346483900020202,0.351378762020202,0.236411471520202,0.243299169520202,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"20",1,"LHB7-LHB8",-0.214673631040404,-0.146815403540404,-0.084278602540404,-0.140215907040404,-0.163280129040404,-0.100399171540404,-0.184628574040404,-0.208104131040404,-0.138061646040404,-0.151432351040404,-0.142155242040404,-0.145077513540404,-0.099180581540404,-0.054930053540404,0.00480478995959599,0.265860837959596,0.160507815959596,0.070281965959596,0.056895590959596,-0.189101989040404,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"21",1,"LAM8-LAM9",-0.209748928222222,-0.278576141222222,-0.145666879222222,-0.137880478722222,-0.0254133022222222,0.0479036877777778,-0.0620971672222222,-0.0151688882222222,0.0869210067777778,-0.00107705322222221,-0.0105127597222222,0.173582831277778,0.0836061817777778,0.183026026777778,0.301918478277778,0.0626177392777778,0.0896377287777778,-0.0562985362222222,-0.226663855722222,-0.267470684222222,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"22",1,"LIP7-LIP8",0.279708972651515,0.115354872651515,0.0841755976515152,0.0248917111515152,0.0612458836515152,0.0672276721515151,0.0960248286515152,-0.0414379988484848,-0.0138291438484849,-0.0666863073484849,-0.0849903798484848,-0.0491596273484848,-0.0330200923484848,0.0405588506515152,-0.00471092984848485,-0.0245295053484848,-0.00818763634848485,0.0452557879515152,0.103293241451515,-0.0396494580484848,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"23",1,"LTT8-LTT9",-0.0225361753737374,-0.00296044487373738,-0.0347008948737374,-0.148165963223737,-0.122702427723737,-0.0976345727237374,-0.165654487723737,-0.173800959373737,-0.208811750373737,-0.289433542373737,-0.199880307373737,-0.169376158373737,-0.222501586873737,-0.222703146373737,-0.281960318373737,-0.278475085873737,-0.174361070873737,-0.193851832823737,-0.122907278823737,-0.0388156618237374,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"24",1,"LIP6-LIP7",0.347127817030303,0.354942417030303,0.350353021530303,0.224359096030303,0.139852435030303,0.045734228080303,0.088016888080303,0.526958088580303,0.568264062580303,0.579665440530303,0.564174138530303,0.197020807530303,0.158905151030303,0.103616805030303,0.014253495530303,-0.063568322994697,-0.062458075994697,0.000878109505303031,-0.026421580494697,-0.050643900969697,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"25",1,"LIP8-LIP9",0.22824431749495,0.38111622449495,0.396247137994949,0.311257286494949,0.28821723999495,0.219559782994949,0.19403864549495,0.179728850494949,0.20876824099495,0.240713205994949,0.28044210999495,0.439506594994949,0.506412684494949,0.510080794494949,0.59099065099495,0.447876890994949,0.48881647099495,0.443779825994949,0.30521358339495,0.323407418394949,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"26",1,"LTT9-LTT10",-0.118341095439394,-0.253881735439394,-0.305474547439394,-0.291058030439394,-0.243439438939394,-0.131061173939394,-0.0935567365393939,-0.0758633265393939,-0.0174409915393939,-0.0633109852393939,-0.0354451201393939,-0.0529857996393939,-0.114667479139394,-0.0244444104393939,0.0742684290606061,0.137161098060606,0.186374836060606,0.127387040810606,0.00391085881060607,-0.117421101189394,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"27",1,"LHB9-LHB10",-0.235595248646465,-0.164000398646465,-0.179621954646465,-0.0622199571464647,-0.126011202696465,-0.305649619696465,-0.466048014696465,-0.482308010696465,-0.467488403196465,-0.481168397696465,-0.267231657696465,-0.210789604196465,-0.183497442766465,-0.0509116537664647,-0.111071693766465,-0.253922882266465,-0.268104333646465,-0.369172149646465,-0.335637470796465,-0.348989256946465,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"28",1,"LHB8-LHB9",0.242645784827828,0.340521527232828,0.333797164732828,0.284205239282828,0.190832822182828,0.0401971396828283,-0.0873909128171717,-0.150464861317172,-0.139262258717172,-0.152184279717172,0.00534090528282828,0.145836605782828,0.143791268782828,0.287592522282828,0.316166917282828,0.303197646782828,0.408127798282828,0.234932423282828,0.155471108282828,0.110155549282828,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"29",1,"LIP3-LIP4",-0.348162457107071,-0.333752850107071,-0.313233186707071,-0.263133826207071,-0.187938341207071,-0.00621069820707071,0.0368197652929293,0.131610739292929,0.133951027292929,0.0954002022929293,0.0485351427929293,-0.0140424497070707,-0.105163553707071,-0.210201383707071,-0.228140826707071,-0.240972919657071,-0.118586228657071,-0.0327220536570707,0.0117883438429293,0.0312634412929293,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"30",2,"LIP1-LIP2",0.0270495354040404,0.0163989829040404,0.20516543790404,0.16534030090404,0.21071891790404,0.19180213840404,0.0492607509040404,0.0451535434040404,0.0925875189040404,0.25970566390404,0.29997194940404,0.24079226195404,0.14023456845404,-0.0605626415459596,-0.19752936754596,-0.17748535009596,-0.19016379209596,-0.16709572609596,-0.0488130230959596,-0.0808504075959596,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"31",2,"LHH7-LHH8",-0.148020219752525,-0.0695460822525252,-0.139100389002525,-0.139229377002525,-0.0735842220025252,-0.134415113002525,-0.189257088252525,-0.162110612252525,-0.140023936252525,-0.127662901252525,-0.125981121252525,-0.187388809252525,-0.229480615252525,-0.224742750252525,-0.134753392752525,-0.162341647252525,-0.00358253725252525,0.0198762822474748,0.0624707197474748,0.0397991542474748,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"32",2,"LIP4-LIP5",-0.293233244565657,-0.246127081565657,-0.260378470065657,-0.220824483065657,-0.177322863565657,-0.113168291565657,-0.0672285765656566,0.0509629500443434,-0.0788643249556566,-0.167839675955657,-0.138116880955657,-0.333080967565657,-0.216482790565657,-0.360652444565657,-0.451165028565657,-0.426021250565657,-0.329280732565657,-0.303528397565657,-0.220030228565657,-0.143734068065657,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"33",2,"LHH5-LHH6",0.192288738921717,0.147298990921717,0.177842217171717,0.191190682171717,0.0421721271717172,-0.0164674548282828,0.0398559996717172,-0.0541373343782828,-0.0132887043782828,-0.00204855937828283,0.00534840862171717,0.00890525267171716,-0.0457871348282828,-0.0846066378282828,-0.136719595328283,-0.244295244328283,-0.184825374328283,-0.151262686828283,-0.148995722828283,-0.0921426287282828,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"34",2,"LAM1-LAM2",0.19450653230303,0.16266527230303,-0.0195997741969697,-0.0443107391969697,0.0448316793030303,0.12473068930303,0.16214183830303,0.17725353430303,0.0875395238030303,-0.0136956711969697,-0.0361268076969697,0.00803076280303031,0.0743058083030303,0.0446729283030303,0.16864256230303,0.0789256183030303,-0.0721455616969697,-0.0664580271969697,-0.22722870469697,-0.29283363469697,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"35",2,"LIP7-LIP8",-0.372202185829293,-0.355161598829293,-0.339809350829293,-0.322614289479293,-0.409304504429293,-0.457345225829293,-0.491409253829293,-0.448276435329293,-0.375282768829293,-0.282217346429293,-0.250066316979293,-0.331555671979293,-0.384815923479293,-0.329059669479293,-0.356642098929293,-0.348484468929293,-0.332317699429293,-0.394056960929293,-0.416773010929293,-0.511120041929293,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"36",2,"LIP2-LIP3",0.167749857959596,0.173490275459596,0.192034259759596,0.101843758609596,0.273176690609596,0.382198242609596,0.387597728309596,0.364924224459596,0.306154635959596,0.290844310959596,0.289165045959596,0.330716290959596,0.279991898459596,0.141962525959596,0.0793924484595959,0.0360478789595959,0.044706416459596,0.0591859657595959,0.153603872259596,0.108982016759596,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"37",2,"LAM7-LAM8",-0.0740788244343434,-0.0269973394343434,0.0445007685656566,0.0826529635656566,0.172480182565657,0.164935070065657,0.0615573585656566,0.00131273756565657,-0.181004355934343,-0.198644811434343,-0.155997320434343,-0.0805221554343434,0.00283756256565657,-0.0219747899343434,-0.0541300072843434,-0.104661662784343,-0.0335989707843434,0.00586918471565658,-0.0560144539343434,-0.00747961093434343,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"38",2,"LAM8-LAM9",-0.0783459548333333,-0.126387730183333,-0.00860752518333333,0.0140514243166667,-0.102943755175333,-0.0926354438253333,-0.139531127325333,-0.138251705325333,-0.0423556508333333,-0.0567529463333333,0.0126543771666667,-0.0377077053333333,-0.107402772833333,-0.0465340273333333,-0.0291167723333333,0.0279847811666667,0.0517729648666667,0.0597553618666667,0.0179101718666667,-0.0496075371333333,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"39",2,"LTT9-LTT10",0.128146098621212,0.119540993621212,0.124118433271212,0.0575590677712121,0.0917981577712121,0.0366459727712121,0.0593461066212121,0.118514292121212,0.142370598621212,0.111704235121212,0.112414105121212,0.0337204851212121,0.0192799434712121,0.0918587094712121,0.0193254069712121,0.0221697734712121,-0.00350428287878788,-0.0404165428787879,0.0180696096212121,0.115092623121212,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"40",2,"LTT8-LTT9",0.131863714085859,0.131162923085859,0.208523742585859,0.317773053585859,0.268512668585859,0.173868301585859,0.141048423585859,0.000204961585858587,0.00594749758585859,0.174551794585859,0.0937834405858586,0.163519265085859,0.192030370585859,0.111479323585859,0.167641184585859,0.164347087085859,0.188675440585859,0.192768623085859,0.128429998085859,0.0990789650858586,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"41",2,"LHB8-LHB9",-0.0735064634040404,-0.15520053040404,-0.21328849040404,-0.36827732140404,-0.40587695690404,-0.31979208640404,-0.24931829940404,-0.0999683465540404,-0.0583535460540404,-0.17841373455404,-0.13983219855404,-0.18879541340404,-0.0419386439040404,0.0763712765959596,0.0747341385959596,0.0593875000959596,-0.11551657990404,-0.0949273919040404,-0.0995280899040404,-0.15939909490404,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"42",2,"LHH4-LHH5",-0.213611874106061,-0.249113315106061,-0.0290021151060606,-0.106893475606061,-0.0442661756060606,0.100620973893939,0.0251329521439394,0.0476923711439394,0.0851252561439394,-0.0941884963560606,-0.189843527606061,-0.143419266106061,-0.305311141106061,-0.249286163606061,-0.143432055606061,-0.267881555606061,-0.196926189356061,-0.250360005356061,-0.309263759356061,-0.291591689356061,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"43",2,"LAM5-LAM6",-0.0747284529489899,-0.0768064999489899,-0.0533460003989899,-0.21570630039899,-0.24698211039899,-0.13096657389899,-0.20324350089899,-0.0844309688989899,-0.0455114023989899,-0.0729960023989899,-0.0286967343989899,0.0967659836010101,0.14216215710101,0.0958190491010101,0.0940663091010101,0.00955672660101009,-0.14698729339899,-0.15724558389899,-0.13009538929899,-0.19947706114899,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"44",2,"LHB9-LHB10",0.114287662505051,0.0291261055050505,0.0636076955050505,0.0917559020050505,0.118062756505051,0.206883388505051,0.12096541350505,0.0109699945050505,-0.0736723779949495,-0.279760177994949,-0.329737307994949,-0.263130607494949,-0.174487812994949,0.00389317700505051,0.108973788005051,0.14808943150505,0.0576432815050505,0.0455677155050505,-0.0357888804949495,-0.128092130994949,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"45",2,"LHB4-LHB5",0.252484467141414,0.116646117141414,0.190718067141414,0.151457361641414,0.0480937921414142,0.148156107141414,0.0869799071414141,0.0757314286414141,-0.0723135818585859,-0.0965915928585859,-0.212779834858586,-0.144004516358586,-0.0246663913585859,-0.0375295503585859,-0.0213090033585858,-0.0346302310685859,-0.0471793805685859,-0.142711720568586,-0.177782050568586,-0.220803141858586,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"46",2,"LAM6-LAM7",-0.258272187979798,-0.264629920979798,-0.287368877979798,-0.263387854979798,-0.274813112979798,-0.169785467979798,-0.207196857029798,-0.199562575029798,-0.208920081029798,-0.382550106029798,-0.315120251979798,-0.302018179979798,-0.391360747829798,-0.291677041329798,-0.297357377329798,-0.276137109479798,-0.145649581129798,-0.096442342629798,-0.00129176412979798,0.030243190520202,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"47",2,"LHH6-LHH7",0.0445555239444444,0.0850643174444445,0.0195756879444444,0.160452934444444,0.194139984444444,0.0880106354444444,0.0754426614444444,0.0617703924444444,0.0622189559444444,0.120095128094444,0.0823434695944444,0.119692666094444,0.275513617594444,0.273015443344444,0.362010103844444,0.208730749344444,0.0955610048444444,-0.0331511025555556,-0.100126958055556,-0.112567729055556,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
"48",2,"LAM2-LAM3",-0.487368561055556,-0.563883076055556,-0.537517656555556,-0.574169764555556,-0.611209255555555,-0.574330035555556,-0.591596721555556,-0.570539811555556,-0.522973642005556,-0.476191303005556,-0.378843258005556,-0.334984061505555,-0.283244305055556,-0.305065916555556,-0.230610807705556,-0.294160124205556,-0.406840242155556,-0.401868154655556,-0.608888642505556,-0.606416533005556,3082,"DG_s15",3.085,3.791,6.023,6.025,18,18,10,10,2.232,"Right",18,18,0,0,0,0,0,0,0,0,0,0,"Equal",8,8,10,18,10,18
