"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","LHH7-LHH8","bin_3",0.000569233332581674,0.000572892738000841,0.128720004880807,0.720097826840339,2.41189215342525,0.7916
"2","LHH7-LHH8","bin_4",0.000174259281716372,0.000334843953988347,0.0393894616471938,0.842857505119307,2.41189215342525,0.7916
"3","LHH7-LHH8","bin_5",0.000188189585347187,0.000348487162077613,0.0425388516573188,0.836781714536129,2.41189215342525,0.7916
"4","LHH7-LHH8","bin_6",0.00355424597337793,0.00143905821683231,0.806124755650222,0.370223948673484,2.41189215342525,0.7916
"5","LHH7-LHH8","bin_7",0.0010281185142778,0.000772543407230901,0.232593918340537,0.630073867901266,2.41189215342525,0.7916
"6","LHH7-LHH8","bin_8",0.00128101513213405,0.000930742068852623,0.289880761504296,0.590826827859854,2.41189215342525,0.7916
"7","LHH7-LHH8","bin_9",0.004262006633222,0.001675160506613,0.967336292804661,0.326397140672537,2.41189215342525,0.7916
"8","LHH7-LHH8","bin_10",0.00451534584632346,0.00178818795849047,1.02509682797337,0.31239579502851,2.41189215342525,0.7916
"9","LHH7-LHH8","bin_11",0.0105593983338012,0.00255086841024116,2.41189215342525,0.121815961095539,2.41189215342525,0.7916
"10","LHH7-LHH8","bin_12",2.24683886163559e-05,0.000119408878786915,0.005077969921098,0.943253947339349,2.41189215342525,0.7916
"11","LHH7-LHH8","bin_13",0.00124201724305749,0.000915190709296885,0.28104495961691,0.596537591635594,2.41189215342525,0.7916
"12","LHH7-LHH8","bin_14",0.00181034416393855,0.00107860041184586,0.409879804562217,0.522679055241707,2.41189215342525,0.7916
