"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","LIN4-LIN5","bin_3",0.00132863996144651,0.000875091977459483,0.300672116275888,0.584002602955018,2.63376354425243,0.7415
"2","LIN4-LIN5","bin_4",0.000342809536992223,0.000455052121448861,0.0775015236216714,0.780966804268608,2.63376354425243,0.7415
"3","LIN4-LIN5","bin_5",0.00110095075493903,0.000827882539729492,0.249089105454917,0.618202659760897,2.63376354425243,0.7415
"4","LIN4-LIN5","bin_6",0.00116765005770409,0.000838463044939378,0.264197403154163,0.607753238766174,2.63376354425243,0.7415
"5","LIN4-LIN5","bin_7",0.0101498812098926,0.00240426347954567,2.31739443163327,0.129332116785074,2.63376354425243,0.7415
"6","LIN4-LIN5","bin_8",0.0115195739396673,0.00261303466031104,2.63376354425243,0.106007532476833,2.63376354425243,0.7415
"7","LIN4-LIN5","bin_9",0.00932867974278327,0.002320690068252,2.12813430525235,0.146005088920832,2.63376354425243,0.7415
"8","LIN4-LIN5","bin_10",0.00208159875267746,0.00115671157592992,0.471422630865499,0.493037278560001,2.63376354425243,0.7415
"9","LIN4-LIN5","bin_11",0.000111335357830826,0.000259058202667896,0.025164592578686,0.874099281616688,2.63376354425243,0.7415
"10","LIN4-LIN5","bin_12",0.000449848836294925,0.000479671594077244,0.101711591843882,0.750079807580349,2.63376354425243,0.7415
"11","LIN4-LIN5","bin_13",0.000120202821969405,0.000254673935718916,0.0271691035680048,0.869224708161138,2.63376354425243,0.7415
"12","LIN4-LIN5","bin_14",0.0012639788461725,0.000891460421057906,0.286020743404214,0.593307666146732,2.63376354425243,0.7415
