"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","ROF3-ROF4","pre_13",7.77639492040359e-07,2.4263671050795e-05,0.000175746661868666,0.989434491248344,3.00987139541935,0.9428
"2","ROF3-ROF4","pre_12",0.000668848912194154,0.00068134949103911,0.151261024927859,0.697699355014317,3.00987139541935,0.9428
"3","ROF3-ROF4","pre_11",0.00201140845188504,0.00129965003524768,0.455494495604264,0.500427045569529,3.00987139541935,0.9428
"4","ROF3-ROF4","pre_10",0.00207871473611206,0.00140158942829676,0.470768122995889,0.493337296607151,3.00987139541935,0.9428
"5","ROF3-ROF4","pre_9",0.000366890642130177,0.000591763479354565,0.0829477178628898,0.773605742174066,3.00987139541935,0.9428
"6","ROF3-ROF4","pre_8",0.00118660117421769,0.000999636349115833,0.268490456464104,0.604853083726329,3.00987139541935,0.9428
"7","ROF3-ROF4","pre_7",7.05840407037001e-05,0.000239046937995438,0.0159531192346536,0.899602272530337,3.00987139541935,0.9428
"8","ROF3-ROF4","pre_6",0.000313744834326528,0.000513400676417097,0.07092858603527,0.790232348515225,3.00987139541935,0.9428
"9","ROF3-ROF4","pre_5",9.62995280723887e-05,0.000269584873644436,0.0217657893796052,0.882843394800761,3.00987139541935,0.9428
"10","ROF3-ROF4","pre_4",8.40475909257335e-05,0.000247793683988147,0.0189963521468501,0.890499662135539,3.00987139541935,0.9428
"11","ROF3-ROF4","pre_3",0.00800226606498371,0.00253630318799815,1.82310107051594,0.178295211340368,3.00987139541935,0.9428
"12","ROF3-ROF4","pre_2",0.00490836217866034,0.0020916832922548,1.1147615055895,0.292176591742779,3.00987139541935,0.9428
"13","ROF3-ROF4","pre_1",0.000376833483390852,0.000547594284494637,0.0851964721296977,0.77064280388414,3.00987139541935,0.9428
"14","ROF3-ROF4","post_1",0.00572838362335842,0.00205795150595368,1.30207347525104,0.255042510164258,3.00987139541935,0.9428
"15","ROF3-ROF4","post_2",0.00443059446031599,0.00189958705679147,1.00577050927817,0.316990786886987,3.00987139541935,0.9428
"16","ROF3-ROF4","post_3",0.00493881196363781,0.00202740624581728,1.1217114255906,0.290680876972829,3.00987139541935,0.9428
"17","ROF3-ROF4","post_4",0.00111039028020744,0.000949537938696367,0.251227163527387,0.616700169448265,3.00987139541935,0.9428
"18","ROF3-ROF4","post_5",0.00424615233950353,0.00196531384152591,0.963722541451816,0.327300507938554,3.00987139541935,0.9428
"19","ROF3-ROF4","post_6",0.00341976941455469,0.00172011340079408,0.775519987222038,0.379450320522152,3.00987139541935,0.9428
"20","ROF3-ROF4","post_7",0.0033929447136089,0.00169023623988546,0.769416091535954,0.381329220748141,3.00987139541935,0.9428
"21","ROF3-ROF4","post_8",0.000467281915536543,0.000597875615923971,0.105655083621119,0.745446744741702,3.00987139541935,0.9428
"22","ROF3-ROF4","post_9",9.68207644746026e-05,0.000267167569053869,0.0218836115592608,0.882529037864265,3.00987139541935,0.9428
"23","ROF3-ROF4","post_10",0.000626222756923435,0.000740885646416016,0.14161502561646,0.707033748131627,3.00987139541935,0.9428
"24","ROF3-ROF4","post_11",0.00201918394915366,0.00130616920877512,0.457258862264018,0.499599259745722,3.00987139541935,0.9428
"25","ROF3-ROF4","post_12",0.000274155771422258,0.000439469163777876,0.0619761954731101,0.80362540715618,3.00987139541935,0.9428
"26","ROF3-ROF4","post_13",0.0071987420540232,0.00249511104608995,1.63871237187511,0.201814617957931,3.00987139541935,0.9428
"27","ROF3-ROF4","post_14",0.0131429766633175,0.0031014738041616,3.00987139541935,0.0841221592153637,3.00987139541935,0.9428
"28","ROF3-ROF4","post_15",0.000147681883522096,0.000322344396444806,0.0333810354501828,0.855193457051218,3.00987139541935,0.9428
"29","ROF3-ROF4","post_16",0.000734939773904584,0.000735008297077034,0.166218549525643,0.683880545155586,3.00987139541935,0.9428
"30","ROF3-ROF4","post_17",5.2925704954093e-05,0.000193893359304698,0.011961842408567,0.913005912106614,3.00987139541935,0.9428
"31","ROF3-ROF4","post_18",0.00461359153088024,0.00184834504899649,1.04750444360853,0.307176804174536,3.00987139541935,0.9428
"32","ROF3-ROF4","post_19",0.00602837750273684,0.00214830895260232,1.37067626960575,0.242928705663494,3.00987139541935,0.9428
"33","ROF3-ROF4","post_20",0.00222803720903216,0.00125729120090733,0.504660812309032,0.478191740639731,3.00987139541935,0.9428
