"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","LOF5-LOF6","bin_3",0.00989364664526573,0.00355214560199124,2.25830703363738,0.134295288817521,2.69724669210527,0.7254
"2","LOF5-LOF6","bin_4",0.000185230525409815,0.000499650786105075,0.0418698543177323,0.838052214562895,2.69724669210527,0.7254
"3","LOF5-LOF6","bin_5",0.000322768009188455,0.000676298797603651,0.0729691221748874,0.78730830832856,2.69724669210527,0.7254
"4","LOF5-LOF6","bin_6",0.000371206240537811,0.00071030124215002,0.0839237633862438,0.772314430789759,2.69724669210527,0.7254
"5","LOF5-LOF6","bin_7",0.00157207609832376,0.00150967053317482,0.355848619330241,0.551417952489339,2.69724669210527,0.7254
"6","LOF5-LOF6","bin_8",0.00334014114202437,0.00228503748807577,0.757401726766119,0.385066301951385,2.69724669210527,0.7254
"7","LOF5-LOF6","bin_9",0.00367096864145908,0.00256642248588532,0.832695712819389,0.362466575386012,2.69724669210527,0.7254
"8","LOF5-LOF6","bin_10",0.00309499725218651,0.0022605297606867,0.701640955824449,0.403117804911102,2.69724669210527,0.7254
"9","LOF5-LOF6","bin_11",0.00383924916990596,0.00235588659085526,0.871014353532522,0.351670659071162,2.69724669210527,0.7254
"10","LOF5-LOF6","bin_12",0.0117939622409909,0.00430144876755055,2.69724669210527,0.10191236883135,2.69724669210527,0.7254
"11","LOF5-LOF6","bin_13",0.00535704928927449,0.00311602246231108,1.217213813772,0.27108152014638,2.69724669210527,0.7254
"12","LOF5-LOF6","bin_14",0.000480520921689736,0.000887832562817527,0.108649936869686,0.74199172812603,2.69724669210527,0.7254
