"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"7","LHH5-LHH6","bin_9",0.000392963368385632,0.000676150027504145,0.0888446339417697,0.765924978069838,2.78823057954331,0.9976
"8","LHH5-LHH6","bin_10",0.000109360608579029,0.0003439065201025,0.0247182007363359,0.875211654310055,2.78823057954331,0.9976
"9","LHH5-LHH6","bin_11",0.000691102741240842,0.000912550999647537,0.156297236969348,0.692961605803882,2.78823057954331,0.9976
"10","LHH5-LHH6","bin_12",0.00350031324502092,0.00209692990086898,0.793849515347854,0.373886200324494,2.78823057954331,0.9976
"11","LHH5-LHH6","bin_13",0.000454313546653345,0.000718606755790447,0.102721529325962,0.748883960312475,2.78823057954331,0.9976
"12","LHH5-LHH6","bin_14",0.000637004010520077,0.000848129068993635,0.144054669779921,0.704639330926117,2.78823057954331,0.9976
"13","LHH5-LHH6","bin_15",0.000665485424762283,0.000882749187217852,0.150499861460507,0.698423281113558,2.78823057954331,0.9976
"14","LHH5-LHH6","bin_16",6.10049191001324e-05,0.000255168836456883,0.0137879528495781,0.906629848017137,2.78823057954331,0.9976
"15","LHH5-LHH6","bin_17",0.0110391837215272,0.00350557288396031,2.52270411526865,0.113616004006492,2.78823057954331,0.9976
"16","LHH5-LHH6","bin_18",0.0121869493569684,0.00371782774124109,2.78823057954331,0.0963434793178592,2.78823057954331,0.9976
"17","LHH5-LHH6","bin_19",0.000952698667169236,0.00101519727701293,0.215515219842946,0.642925423033832,2.78823057954331,0.9976
"18","LHH5-LHH6","bin_20",0.000999600210802189,0.0010606190255894,0.226135692927615,0.634863378288161,2.78823057954331,0.9976
"19","LHH5-LHH6","bin_21",0.00389928006580758,0.00197913925186486,0.884686937010478,0.347925411070932,2.78823057954331,0.9976
"20","LHH5-LHH6","bin_22",0.00291230234680719,0.00166623683727803,0.660102749163949,0.417378664492089,2.78823057954331,0.9976
"21","LHH5-LHH6","bin_23",0.00268056643553217,0.00164912065631177,0.607436287754952,0.436570101361744,2.78823057954331,0.9976
