"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","LIN8-LIN9","pre_13",0.00589520617223822,0.00242163795246743,1.34021745312766,0.248217635426989,3.84886888258918,0.8226
"2","LIN8-LIN9","pre_12",0.00069750007084215,0.000857002469622214,0.157745043189125,0.691615972811045,3.84886888258918,0.8226
"3","LIN8-LIN9","pre_11",0.00360960762691626,0.00183714676642125,0.818726605482584,0.366516296124487,3.84886888258918,0.8226
"4","LIN8-LIN9","pre_10",0.0058889769658803,0.00238280507397622,1.33879291492704,0.248468440955373,3.84886888258918,0.8226
"5","LIN8-LIN9","pre_9",0.000784039612213965,0.000856093506330682,0.177331987663197,0.674076385852163,3.84886888258918,0.8226
"6","LIN8-LIN9","pre_8",0.0116083813662066,0.00350354145535696,2.65430638959589,0.104662840671189,3.84886888258918,0.8226
"7","LIN8-LIN9","pre_7",0.00961161648633448,0.00315961228140192,2.19330654728102,0.140004273338906,3.84886888258918,0.8226
"8","LIN8-LIN9","pre_6",0.00540261773183229,0.00227984851537097,1.22762399053338,0.269047388508574,3.84886888258918,0.8226
"9","LIN8-LIN9","pre_5",0.00138747629962758,0.00116964019486687,0.314005318653422,0.57578775396488,3.84886888258918,0.8226
"10","LIN8-LIN9","pre_4",0.00243670915838776,0.00148250265884104,0.552041434214193,0.458256384545017,3.84886888258918,0.8226
"11","LIN8-LIN9","pre_3",0.00242685187319934,0.00156920301637907,0.549802813330472,0.459168082722971,3.84886888258918,0.8226
"12","LIN8-LIN9","pre_2",0.00137743663216476,0.00118834313376828,0.311730067283259,0.577173194185481,3.84886888258918,0.8226
"13","LIN8-LIN9","pre_1",0.00302530902189129,0.0017303828215463,0.685794579475884,0.408472145872871,3.84886888258918,0.8226
"14","LIN8-LIN9","post_1",0.0143631135670105,0.00388529014324869,3.29336666557991,0.070885990672154,3.84886888258918,0.8226
"15","LIN8-LIN9","post_2",0.0167452156771554,0.00439915844063366,3.84886888258918,0.0510070998288719,3.84886888258918,0.8226
"16","LIN8-LIN9","post_3",0.000368725655911914,0.000670850149587151,0.0833627362156822,0.773055670798148,3.84886888258918,0.8226
"17","LIN8-LIN9","post_4",2.8350847694961e-06,5.73197258518831e-05,0.000640730974432745,0.979827908583975,3.84886888258918,0.8226
"18","LIN8-LIN9","post_5",0.00660228068384595,0.00272978412080669,1.50203227321313,0.221634559080991,3.84886888258918,0.8226
"19","LIN8-LIN9","post_6",0.00983675060427275,0.00346318641515159,2.24519102069517,0.135425811592818,3.84886888258918,0.8226
"20","LIN8-LIN9","post_7",0.00458290235472796,0.00228099722434007,1.04050446251991,0.308794866085809,3.84886888258918,0.8226
"21","LIN8-LIN9","post_8",0.00178592334942811,0.00132399934219276,0.404340798644179,0.525499350718041,3.84886888258918,0.8226
"22","LIN8-LIN9","post_9",7.10269226824311e-05,0.000266640039204138,0.0160532247373817,0.899289452317455,3.84886888258918,0.8226
"23","LIN8-LIN9","post_10",4.59116462932704e-05,0.00020359647638562,0.0103765084648655,0.918954033552706,3.84886888258918,0.8226
"24","LIN8-LIN9","post_11",0.000122088264002366,0.000337614788551178,0.0275953167288487,0.868212304540532,3.84886888258918,0.8226
"25","LIN8-LIN9","post_12",0.00559538727181692,0.00236914604969091,1.271673026497,0.260648840426422,3.84886888258918,0.8226
"26","LIN8-LIN9","post_13",0.013678741580436,0.00349153467926673,3.13426844528532,0.0780108973975361,3.84886888258918,0.8226
"27","LIN8-LIN9","post_14",0.00195596934067805,0.00123823806835772,0.442915399936028,0.506397307542262,3.84886888258918,0.8226
"28","LIN8-LIN9","post_15",0.00243176646027029,0.00149811632109208,0.550918926188119,0.458713176530709,3.84886888258918,0.8226
"29","LIN8-LIN9","post_16",0.00371593846306852,0.00190139797358303,0.842934384956388,0.359537662171802,3.84886888258918,0.8226
"30","LIN8-LIN9","post_17",0.0021667379245262,0.00144008848533951,0.490746089105498,0.484315246510767,3.84886888258918,0.8226
"31","LIN8-LIN9","post_18",0.000990414524411119,0.000874903988293976,0.224055590427948,0.636423869964844,3.84886888258918,0.8226
"32","LIN8-LIN9","post_19",0.000640037313321291,0.000746105715639709,0.14474107249778,0.703969840598514,3.84886888258918,0.8226
"33","LIN8-LIN9","post_20",1.08802817433489e-05,0.000108742990880758,0.0024589704282879,0.960494500435199,3.84886888258918,0.8226
