"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","LIN1-LIN2","pre_13",0.00133685346244083,0.000804132174982695,0.302533325234972,0.582841770171442,4.10024214271794,0.717
"2","LIN1-LIN2","pre_12",0.00598752914106921,0.00171955368267395,1.3613326045219,0.244536322968573,4.10024214271794,0.717
"3","LIN1-LIN2","pre_11",0.00293454969271993,0.00122501273248221,0.66516017614522,0.415602796429744,4.10024214271794,0.717
"4","LIN1-LIN2","pre_10",0.000412093507096386,0.000462124642023227,0.0931715279855124,0.760464219530897,4.10024214271794,0.717
"5","LIN1-LIN2","pre_9",0.000761986082272193,0.000648553245951761,0.172340175408593,0.678434177068701,4.10024214271794,0.717
"6","LIN1-LIN2","pre_8",0.00121429471743741,0.000808004863091989,0.274764250919287,0.600667332811614,4.10024214271794,0.717
"7","LIN1-LIN2","pre_7",0.0074903977895851,0.00202093376848493,1.7056055645972,0.19288423224093,4.10024214271794,0.717
"8","LIN1-LIN2","pre_6",0.00425151439919894,0.00152185274296291,0.96494473063569,0.326994612509831,4.10024214271794,0.717
"9","LIN1-LIN2","pre_5",5.7697442421898e-06,5.55619307233124e-05,0.00130396972230669,0.971226108024766,4.10024214271794,0.717
"10","LIN1-LIN2","pre_4",0.00189056843739617,0.00103221937784109,0.428077777185833,0.513598908115458,4.10024214271794,0.717
"11","LIN1-LIN2","pre_3",0.00323165720401949,0.00129688597006396,0.732722435846755,0.392908799835044,4.10024214271794,0.717
"12","LIN1-LIN2","pre_2",0.00429967583002917,0.00145808358132721,0.975922889647181,0.324263916800425,4.10024214271794,0.717
"13","LIN1-LIN2","pre_1",0.0178193734371422,0.0030644993430484,4.10024214271794,0.0440531178110036,4.10024214271794,0.717
"14","LIN1-LIN2","post_1",0.00810920773996438,0.00211565011438166,1.84766404077223,0.175410114679596,4.10024214271794,0.717
"15","LIN1-LIN2","post_2",2.12378907925178e-05,0.000110607318090405,0.0047998652581232,0.944827162109452,4.10024214271794,0.717
"16","LIN1-LIN2","post_3",3.93622843226871e-05,0.000166554428901063,0.00889622643272152,0.924938683681142,4.10024214271794,0.717
"17","LIN1-LIN2","post_4",0.00130336585607924,0.000963368372698435,0.294945104852992,0.587604103994174,4.10024214271794,0.717
"18","LIN1-LIN2","post_5",0.000280597185437043,0.000399704285239764,0.0634327629635237,0.801379229163732,4.10024214271794,0.717
"19","LIN1-LIN2","post_6",0.00393473643698892,0.00158006570449095,0.892763222741621,0.345738648098069,4.10024214271794,0.717
"20","LIN1-LIN2","post_7",7.04894591879932e-05,0.000229020408473639,0.0159317407962791,0.899669207234224,4.10024214271794,0.717
"21","LIN1-LIN2","post_8",1.05348774978752e-05,8.04003449433277e-05,0.00238090739708755,0.961126125279465,4.10024214271794,0.717
"22","LIN1-LIN2","post_9",0.000395979010050523,0.000488971935492978,0.0895267069682165,0.765054684943283,4.10024214271794,0.717
"23","LIN1-LIN2","post_10",0.00239887037482558,0.00123921463465165,0.543448366898181,0.461771750592782,4.10024214271794,0.717
"24","LIN1-LIN2","post_11",0.00455568146679879,0.00159957155425841,1.03429593431567,0.310239302794901,4.10024214271794,0.717
"25","LIN1-LIN2","post_12",0.0079855042690625,0.00213054766245478,1.81925160627655,0.178752334026415,4.10024214271794,0.717
"26","LIN1-LIN2","post_13",0.00366243547401155,0.00141946120879694,0.830752996370659,0.363026045236892,4.10024214271794,0.717
"27","LIN1-LIN2","post_14",0.00101781290771552,0.000788470243939426,0.230260078824066,0.631795121971383,4.10024214271794,0.717
"28","LIN1-LIN2","post_15",0.00268521963446778,0.00125638117199412,0.608493576288215,0.436171755826735,4.10024214271794,0.717
"29","LIN1-LIN2","post_16",0.000524238022523638,0.000563105180783214,0.118539936232103,0.73094362027583,4.10024214271794,0.717
"30","LIN1-LIN2","post_17",3.56743429811742e-06,4.71764983623825e-05,0.000806243027593566,0.977372632944384,4.10024214271794,0.717
"31","LIN1-LIN2","post_18",0.000629147755340302,0.000603305288359808,0.142276905902894,0.706381822501625,4.10024214271794,0.717
"32","LIN1-LIN2","post_19",0.00122813402425255,0.000875828804362192,0.277899587419712,0.598598301823693,4.10024214271794,0.717
"33","LIN1-LIN2","post_20",0.00269053037977769,0.00132499269212402,0.609700282963631,0.43571779540556,4.10024214271794,0.717
