"","region","electrode","first_pred","stepped_pred","f_stretch","anova_perm_p","f_null_max","f_null_sd","f_null_mean"
"1","STS","LHH6-LHH7","ineq_disadvent","other_payoff",91.5142294757051,0.003,99.2996270792813,9.82116505676671,8.91781573350785
"2","STS","LHH6-LHH7","ineq_disadvent","ineq_advent",118.561226734556,0.002,99.2996270792813,9.82116505676671,8.91781573350785
"3","STS","LHH6-LHH7","ineq_disadvent","self_foregone",42.5419733703557,0.009,99.2996270792813,9.82116505676671,8.91781573350785
"4","STS","LHH6-LHH7","ineq_disadvent","other_foregone",23.2169986842988,0.07,99.2996270792813,9.82116505676671,8.91781573350785
"5","STS","LHH6-LHH7","ineq_disadvent","self_payoff",NA,NA,99.2996270792813,9.82116505676671,8.91781573350785
