"","trial","electrodes","bin_1","bin_2","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","bin_26","bin_27","bin_28","bin_29","bin_30","bin_31","bin_32","bin_33","bin_34","bin_35","bin_36","bin_37","bin_38","bin_39","bin_40","bin_41","bin_42","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"970",53,"POL LIN9-Ref-POL LIN10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"971",53,"POL RIN5-Ref-POL RIN6-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"972",53,"POL LIN10-Ref-POL LIN11-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"973",53,"POL RIN4-Ref-POL RIN5-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"974",53,"POL LIN11-Ref-POL LIN12-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"975",53,"POL LIN3-Ref-POL LIN4-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"976",53,"POL LIN4-Ref-POL LIN5-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"977",53,"POL RIN9-Ref-POL RIN10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"978",53,"POL RIN2-Ref-POL RIN3-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"979",53,"POL RAM8-Ref-POL RAM9-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"980",53,"POL LAM9-Ref-POL LAM10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"981",53,"POL RAM7-Ref-POL RAM8-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"982",53,"POL LIN12-Ref-POL LIN13-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"983",53,"POL LIN1-Ref-POL LIN2-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"984",53,"POL RIN1-Ref-POL RIN2-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"985",53,"POL RIN11-Ref-POL RIN12-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"986",53,"POL RIN12-Ref-POL RIN13-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"987",53,"POL LAM8-Ref-POL LAM9-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,"DG_s08",146.375,147.047,147.704,147.704,10,10,26,10,0.657,"Left",26,10,16,0,16,0,-16,16,"10-10",-16,0,10,26,10,10
"988",54,"POL LIN1-Ref-POL LIN2-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"989",54,"POL LIN10-Ref-POL LIN11-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"990",54,"POL LIN3-Ref-POL LIN4-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"991",54,"POL RIN11-Ref-POL RIN12-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"992",54,"POL RAM7-Ref-POL RAM8-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"993",54,"POL RIN5-Ref-POL RIN6-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"994",54,"POL RAM8-Ref-POL RAM9-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"995",54,"POL RIN1-Ref-POL RIN2-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"996",54,"POL RIN10-Ref-POL RIN11-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"997",54,"POL RIN2-Ref-POL RIN3-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"998",54,"POL LAM8-Ref-POL LAM9-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"999",54,"POL RIN9-Ref-POL RIN10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1000",54,"POL LIN11-Ref-POL LIN12-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1001",54,"POL RIN12-Ref-POL RIN13-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1002",54,"POL LIN4-Ref-POL LIN5-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1003",54,"POL RIN3-Ref-POL RIN4-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1004",54,"POL LIN2-Ref-POL LIN3-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1005",54,"POL RIN4-Ref-POL RIN5-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1006",54,"POL LAM9-Ref-POL LAM10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1007",54,"POL LIN12-Ref-POL LIN13-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1008",54,"POL LIN9-Ref-POL LIN10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538,"DG_s08",148.704,149.375,150.813,150.813,30,10,10,10,1.438,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1009",55,"POL RAM8-Ref-POL RAM9-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1010",55,"POL LIN2-Ref-POL LIN3-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1011",55,"POL RIN2-Ref-POL RIN3-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1012",55,"POL LIN12-Ref-POL LIN13-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1013",55,"POL RIN3-Ref-POL RIN4-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1014",55,"POL RIN11-Ref-POL RIN12-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1015",55,"POL LAM9-Ref-POL LAM10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1016",55,"POL LAM8-Ref-POL LAM9-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1017",55,"POL LIN3-Ref-POL LIN4-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1018",55,"POL LIN11-Ref-POL LIN12-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1019",55,"POL RIN10-Ref-POL RIN11-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1020",55,"POL RIN5-Ref-POL RIN6-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1021",55,"POL RIN1-Ref-POL RIN2-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1022",55,"POL LIN1-Ref-POL LIN2-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1023",55,"POL LIN4-Ref-POL LIN5-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1024",55,"POL LIN10-Ref-POL LIN11-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1025",55,"POL RIN4-Ref-POL RIN5-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1026",55,"POL RIN12-Ref-POL RIN13-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1027",55,"POL LIN9-Ref-POL LIN10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"DG_s08",151.813,152.485,153.688,153.688,10,10,6,22,1.203,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
