"","trial","time_1","time_2","time_3","time_4","time_5","time_6","time_7","time_8","time_9","time_10","time_11","time_12","time_13","time_14","time_15","time_16","time_17","time_18","time_19","time_20","time_21","time_22","time_23","time_24","time_25","time_26","time_27","time_28","time_29","time_30","time_31","time_32","time_33","time_34","time_35","time_36","time_37","time_38","time_39","time_40","time_41","time_42","time_43","time_44","electrodes","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_disadvent_choice","ineq_advent_choice","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"11",2,-0.211860980691335,-0.889600495153593,1.01642948452431,0.0850319913206219,0.70693601815888,0.758553102423709,0.0592957107551246,0.14732805247071,0.289731432695373,-0.671107121414614,-1.46090596357195,0.283443302219661,-0.350694088569352,0.049924021354089,0.132600408239732,1.07733364549459,0.485980309567663,-0.444221913213246,0.0162264149801521,0.291344718929029,0.310643357544057,-1.2995389140777,0.174764022945141,-0.082366505262601,-1.28588012004999,-0.0831935781610813,-0.529385877312728,-0.660820349672766,-0.181659805239323,-0.858266458088682,-1.86633005529406,0.734676577270525,-0.463702075688434,0.344568161518811,-0.41324641639328,-0.0505661375974071,-1.02437259094344,-0.0524365456243272,-0.250065898772289,0.0190316407701241,0.716867761248372,-0.283871934902743,0.499392922935463,1.0298172980894,"LIN4-LIN5",2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"12",2,0.453051903411522,-1.50330936453104,0.507087294791564,0.543170166327949,-0.936503169060441,0.1462695059834,0.593825367094045,0.338061970499262,0.281982219815787,1.28658125666826,-0.303312781107974,-0.283740241052429,0.618969069496413,-0.00492149401758368,-0.263199409771359,0.971580965150918,0.192053202528277,0.987541176256481,-0.943290584045522,-0.0644482869850402,0.15558161365589,0.72993823454553,-1.01120712904187,-0.42563623663615,-0.0841796732956035,1.03703839285441,0.6190453666849,0.520732317655706,0.0544279908182612,-1.74647082070353,0.909312650454718,-0.440492939359575,-0.812850786379008,-0.720095045520154,1.22691362954264,-1.48152240265938,0.29296041186932,0.902111899269136,0.394811302721724,-0.808888761932536,0.34344622237117,1.28836876691965,-0.165094352644008,-0.398677789982686,"RIN1-RIN2",2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"13",2,0.417505187078299,-0.641605529004828,0.230796492764413,-0.00669615083788422,-0.968429688102608,0.282855994988795,-0.428714602950246,0.423330881349829,0.387092312355494,0.994774818759069,-0.535636035439262,-0.989955427282383,0.877146321891441,-0.260875157373391,-0.552862129405848,0.482177126281576,0.182891611435674,0.0547443458476073,-0.662693409336192,0.491068869881436,0.307339135817263,-0.706252063665798,-0.470591259863428,-0.535985828481947,-0.830180803467329,0.354912337436815,-0.119656721464767,0.684061172577728,0.49596323448202,0.265427263972894,0.231256829359824,-0.139815483845286,-0.799966559076986,0.11351101754904,-0.181067528580122,-2.04878923301458,0.138088487594672,-0.529592316438614,-0.00824288838996612,-1.05834515453402,-0.0857090276559274,0.265715014939499,-0.0797795706154885,0.114576385582232,"RIN2-RIN3",2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"14",2,-0.132003166282088,-1.19948621117107,1.51226085181247,-0.180771474359315,0.311420709322283,0.524758980830949,0.150102162991626,-0.885287367575275,0.224109831136897,-0.230842482938399,-0.835647721268765,0.446016636183829,-0.263466707244488,-0.0895447437008396,0.79037259699821,-0.0676437616754777,-0.0783271348090482,-0.795340240161757,1.0565026369353,-0.687615935503814,-1.20889949228763,-1.18434714995538,-0.712964857331126,-0.223683695353774,-0.349528453193374,-0.76778328527244,-0.522236862176331,0.000396318471052481,0.198660885926617,-0.842806559145489,-0.766408378625871,0.17241600082574,0.207946154203046,0.21612923355668,-0.37442735768752,0.479948462908332,-0.590324686684214,-0.136010082347416,-0.0757680013718804,-0.531463704511473,-0.388116668999198,-1.07877797493321,-0.178377483657817,-0.0271964976891832,"LIN3-LIN4",2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"15",3,-0.821596961695513,-0.015944535236434,0.698271576059316,0.139269920872631,-0.884906373011009,0.00523957412234566,0.323581617074125,0.659199824742134,0.214216917793241,0.240714641203352,-0.874100282719098,1.23460888419577,0.322352223233895,0.0824195602572368,-0.0666147496494647,1.16109842908302,-0.0351857955422448,-2.10622017987654,1.09071310047936,0.194778064582419,0.496777180172671,-0.581684440856212,0.439961283171879,0.610523440181722,-0.685438298965911,-1.30562485644316,0.475128024745106,1.12899881772811,0.944303417067749,0.264279001620754,0.351502701747243,0.207716488627996,-1.24772304575166,0.800382432571014,-0.818494934128974,0.536283261353305,0.611487053386562,0.22985624134253,-0.282852082607126,1.13650792855075,0.731389561084062,0.883755721142637,0.205833485309878,-0.128467334079636,"LIN4-LIN5",2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"16",3,0.142203448064101,-0.364315745803997,0.590066064836965,-0.367953767097069,0.544797425278141,0.541724413447472,-0.48927380227635,0.21328715313416,-0.453130698767671,-1.67729646121665,-1.23950006302509,0.129387269459742,-0.0175856856157015,-1.00380193232365,0.237615851508975,-0.736595753914209,-0.699598394205002,-0.138703865906139,-0.574592911899225,-0.0502043634784939,-0.291011474320459,-1.17461066681359,-0.653629922265067,-1.33815213906091,-0.597253918099527,-1.04160109421838,-2.44487760007735,-0.190452719447448,-0.504708340420585,-1.56387671659516,-0.758646221871544,-0.944235118692453,-1.77558268001896,-0.283633090235284,0.33305913243142,0.102144770325078,-0.208070553048817,-1.64613968314961,-0.521092557133964,-0.807398978391108,-1.01485707976292,-1.2899428093436,-0.621744411943652,-1.29592981924209,"LIN2-LIN3",2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"17",3,0.608339946100569,-0.0912652898445416,0.0804155262685682,-0.597490182524596,-0.252687018770366,0.0996207392569981,-0.465851318152408,-0.833818120796879,-0.149378144785439,-0.563953747352179,-0.222476731897611,0.00681562553290238,-1.69399214246455,-1.2630346906304,-0.561880327999209,-1.64646764103843,-2.40989048726935,-1.97694639192474,-0.662585446976187,-0.942953196996879,0.267871882534561,-0.284888809739715,-0.189571886293801,-0.235488904526532,-0.408641049963905,0.079041781740687,-0.423811012811054,-1.09937052560571,0.10046206523629,-1.53759614455196,-0.459103265642283,-0.772684922404791,-0.00910279298033334,-0.557242968673724,0.0620584431164253,-0.816312342584417,-1.74282531287116,-1.1510150429213,0.196146789762957,-0.31837946988583,0.167462652654931,-1.0645574477117,-0.903742584570804,-1.03905631870483,"LIN1-LIN2",2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"18",3,0.225845510702321,0.0955170845222395,0.215613416672789,-0.536976011897349,-0.41659363869453,-0.114707008659116,-1.1013405291191,1.43337327114488,-0.489115246328855,0.0168315752609098,-0.188025362786068,0.3027614570266,0.442338206146621,-1.07919558705104,-0.110437349912266,-0.280020839704319,0.783449381221489,0.713473953487182,0.40747350994126,-0.273368496643216,-0.00388931770374157,0.641539510150579,-0.00836760552843741,0.949206671170328,0.576060238367565,0.145343304437957,0.392584756431622,-0.512900907724448,0.510428223408622,0.603649815815572,-0.504020105065878,-0.302769076501757,-0.0789830875736746,1.03576812470089,-0.238384773130737,-0.43968334450936,-1.14521109963886,0.682789907804728,0.406909287284038,-1.32591648263127,0.375871275457881,0.318575870155711,-0.122774070713437,-0.712345216862752,"RIN2-RIN3",2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"19",3,0.0253564173252707,-0.44345240376225,1.23253026607947,-0.814434279642491,0.297912714611866,-0.377286895986699,-0.142078133141327,-0.771851942658352,0.178481838417926,-0.070417587741205,-0.264054013314729,0.939289555753273,0.258126347665003,0.153570834222561,0.448595462394561,0.839152581194993,0.676024311772977,-0.330935618786079,1.06989343403598,0.546647680325936,1.19235356824885,-0.66139888837681,0.311665414076161,1.27733759174472,0.334076898228385,0.445886978914142,-1.53911637257006,-0.0444635696147326,0.632469897362578,0.659732806783653,-0.153428308294343,-1.00392975828164,0.0912457809082117,0.379050798011737,-1.4233846789502,0.681208356560566,1.01843240225769,0.173339717887848,-0.207406486762648,1.07592998930099,0.752323633359508,0.530481659981913,0.588758611282485,0.964320446264318,"LIN3-LIN4",2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"20",3,0.451022360367534,0.263646288278972,-0.208224948265843,-0.506443700380662,0.520523226483186,-0.0280449853186502,-0.0737410659348612,-0.334790377842666,-0.215583225266241,-0.241457343293185,-0.207737939222199,0.307144978043407,-0.203632154996425,-0.965259734560188,1.01874180270818,-1.19402712906584,1.43627320811199,0.469087657747151,0.0444606157978629,0.282625102933408,-0.0688983386013726,-1.14972295372784,-0.461270176681419,0.346133462626775,0.555138669084493,0.672569717999194,0.692824915787686,-0.276040707748652,0.82755501592903,1.81830934839809,1.04056701481784,-0.869892909299758,0.987333962714999,1.00515375799115,-0.437770319811726,0.937478460808348,-1.05080879885439,0.345573654066678,0.743455214697912,-1.14548565925232,-0.826116585918372,-0.576093170709326,-0.818868709410848,0.233021339152518,"RIN1-RIN2",2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"21",3,0.30416333145565,0.492800001799036,-0.450586993812718,-0.346376339441967,-0.125564946636308,-0.188387003894767,0.711746408637056,-0.971356428166894,-0.136840411935136,-0.369149667036919,-1.60387253061148,-0.889896321688644,-1.15081741122465,-0.0526977414929211,-0.818665018492912,-0.052270791061948,-0.00617623270673961,-0.430879298719195,-0.962967827845516,-0.587788115326203,0.129977795667943,0.200835812274677,-0.623902331466166,-0.301598311656762,-0.935512228744851,-1.3454214643311,-0.203499750461516,-0.861200055338742,-0.219245278091112,-0.0208853995824558,-0.401119415106045,-0.269793437511818,-1.39757374170627,-0.173585750270008,-1.05487166378185,-0.481577207829484,0.351532929314347,-0.919101846430581,0.166869793812554,-2.21034411701095,-0.889340035642135,-1.24953490623266,-1.39866691369539,-0.547189024372655,"RIN3-RIN4",2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"22",4,0.181047055231456,-0.40426285256158,0.213957497275583,0.00925830005454076,0.0386827223791504,0.280327324741136,0.299837938829409,-1.08764165942806,-0.685526116282191,0.431945905908201,-0.171770955095215,-0.351680535386637,-1.60190788434329,-0.575727896272871,0.463813173847881,-1.81218087924604,-0.313704295385462,0.312822002317943,-0.283082630686624,-1.02428978188228,-1.01202948104216,0.088671618843887,0.874784496507014,-0.613292558922819,-0.0282303832492632,-0.382320650718112,0.333856642570871,-1.2333900673002,-0.0337993198119544,-0.295472541386963,-1.36753086091785,-0.341192937175836,0.551327119302443,-1.63750655753707,-0.269230701919857,0.538439011184625,-0.213229809283376,-1.68775060827624,-1.82526605375193,-0.935103156889183,-1.26241729695136,-0.809708328382484,-0.282978284675155,0.165043539498504,"RIN2-RIN3",2172,"DG_s11",8.89,9.5,10.922,10.922,10,10,28,4,1.422,"Right",28,4,24,0,24,0,-24,0,0,24,"10-10",-18,6,28,10,4,10
"23",4,0.13013926832641,0.351281223316536,-0.215061859580939,-0.266358632062007,0.133020643411007,0.252595803524726,-0.111906562361485,-0.431306996180498,-0.315887585543667,0.235364076868061,-1.26425166898318,-0.177343559728015,-0.223067917914048,-0.74543241756735,0.74676515943796,0.329464841992712,0.535432789646336,0.0640699851876916,-0.745956683606919,-0.274296936875533,-0.269377537331913,0.66102346848638,-0.0907529859837184,0.0159760827208466,-0.592464400366936,-1.31912989195487,0.455462013352028,1.26098625805016,0.0903974642403325,0.108236266369031,-0.99430567704205,-0.377747955842204,-1.27850459451908,0.292060636573929,-0.0276574577611184,0.671335190098598,0.289177813930043,0.286233284825498,0.0691889964989556,0.228771853763846,0.411790369865696,-0.00355033962950846,0.661115190568536,1.16444697040313,"RIN3-RIN4",2172,"DG_s11",8.89,9.5,10.922,10.922,10,10,28,4,1.422,"Right",28,4,24,0,24,0,-24,0,0,24,"10-10",-18,6,28,10,4,10
"24",4,0.564171565031538,0.494271649819193,-0.35289909668847,-0.70554411816226,0.40224462185815,-0.868423993341629,-0.307605559440446,0.283576694462811,-0.0102568589645178,-0.331033273764908,-1.08886362232344,0.15876116600783,0.282235798761148,-1.80307606744036,-0.722237357333998,-2.15741496547802,-1.15264711494019,-1.15731780953368,-0.610402155127773,-0.363979351819977,0.120750945909166,0.0320759944108535,-0.786808885584605,-1.17093477902487,-0.386019775232864,0.238538717142757,-1.52722428370206,-0.282287751456156,-1.05323101558068,-1.01726721561811,-1.1164578731978,0.103252272878748,0.200626436903925,-0.50129446313964,-1.38946338685619,-0.433392479669491,-1.0700119622729,-1.32074972044718,-0.599132446135747,-0.428508645779818,-1.23794333952476,0.378880289493109,-0.264776161950127,0.437572150223819,"LIN2-LIN3",2172,"DG_s11",8.89,9.5,10.922,10.922,10,10,28,4,1.422,"Right",28,4,24,0,24,0,-24,0,0,24,"10-10",-18,6,28,10,4,10
"25",4,0.0735314677320167,0.47211972879505,0.431351800227548,-0.977002996754614,-1.14149782098732,-0.655474644584938,0.267866967051855,-0.305183095114555,-0.893970442016484,0.57499314268456,-0.10220891777767,0.285223817894213,-0.226529631194189,-0.191600939714226,-0.410317340831377,0.130126672894407,0.114636757524876,-0.490772674877593,-0.0875516728843966,-0.0663181578155889,0.8130442560525,0.893674918774551,0.364883117339032,-0.308839627910539,-1.72441919988144,0.0290194512663158,-0.34380952218587,0.0520663848013969,-1.04639073497917,-1.76960632628201,0.362579575788958,0.375801533467064,0.983853272837604,-0.297989975894059,-0.967181664617502,-0.471656231386067,-0.0400816980616812,-0.994164818746567,-2.54211617368683,-0.780017798106596,0.263320391081183,-0.693514466073657,-0.469681333355575,-0.64652693150992,"LIN3-LIN4",2172,"DG_s11",8.89,9.5,10.922,10.922,10,10,28,4,1.422,"Right",28,4,24,0,24,0,-24,0,0,24,"10-10",-18,6,28,10,4,10
"26",4,0.641743424094355,0.539003224922354,-0.0820344069623289,-1.09871224205438,-1.11883872996928,-0.328815451749607,-0.778463146716417,-0.889469876450437,-1.29544245184321,0.178234084357595,-0.0152834075046311,-0.545909869872956,-1.7862727177585,-0.983049457938393,-1.14062711359374,-0.611971966655787,-0.164023043952358,-0.101926272735649,-0.239441066938083,0.432023923381068,0.3624127734394,0.549260424118696,-0.286096090478249,-0.608264796122637,-1.10759552674548,-0.50644904214957,0.218535135467061,0.399203604152838,-1.36307278972582,0.187136510595375,0.804117075066668,-0.377030646639588,0.816235269848884,0.73906341785345,-0.685746820889348,-0.810286110483815,-0.409749131083214,0.424946753006982,-0.337747374940542,-0.103032215664625,-1.09698722358434,-0.85074288213706,-0.444398266496388,-1.29411357647619,"LIN4-LIN5",2172,"DG_s11",8.89,9.5,10.922,10.922,10,10,28,4,1.422,"Right",28,4,24,0,24,0,-24,0,0,24,"10-10",-18,6,28,10,4,10
"27",4,-0.0277042388666913,0.254152830560809,-0.311898115782882,0.0854495240887649,0.421393228115879,0.305878583788834,-0.115028421189075,0.374684588166752,0.347616366443504,-0.795172164053178,-0.340408619424755,-2.00203623740853,0.883324497680057,-0.277920680398052,-0.319943298346388,-0.0224966296572693,-0.0502442476153417,0.73399049608684,-0.2248269873592,0.21021074846096,0.298214224174914,0.109553960242763,-0.343715629043402,-0.845630579411459,-0.648782734634472,0.0443644459254728,-1.10224306812661,-0.378512226172703,-1.32435984421436,-0.346365422594433,-0.507657227581439,-2.12604122242259,-0.698583954564033,0.728305432452231,-1.74706868940991,-0.850349303696038,-1.29561762204303,-0.595424037627745,-0.802523422362978,-0.192572645461231,0.256389422115743,-1.19041532399228,0.544005485117994,-0.276051100335768,"LIN1-LIN2",2172,"DG_s11",8.89,9.5,10.922,10.922,10,10,28,4,1.422,"Right",28,4,24,0,24,0,-24,0,0,24,"10-10",-18,6,28,10,4,10
