"","trial","time_1","time_2","time_3","time_4","time_5","time_6","time_7","time_8","time_9","time_10","time_11","time_12","time_13","time_14","time_15","time_16","time_17","time_18","time_19","time_20","time_21","time_22","time_23","time_24","time_25","time_26","time_27","time_28","time_29","time_30","time_31","time_32","time_33","time_34","time_35","time_36","time_37","time_38","time_39","time_40","time_41","time_42","time_43","time_44","electrodes","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_disadvent_choice","ineq_advent_choice","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"1",1,-0.441830198034383,-0.491782820152247,0.08167694238713,0.851936075799502,1.70549576525819,2.42666754416882,2.88354300252383,3.03086800199851,2.87179341092276,2.55262966354921,2.45354478939926,2.70151654071312,2.91657885559638,2.8554891052138,2.58712810092647,2.28335460181055,1.95300750754027,1.51706634746732,1.05974582296775,0.737904632837578,0.565901137074569,0.491549677003949,0.656261754137727,1.0815133624688,1.46632628445824,1.72382403751621,1.79122929471196,1.5473315512947,0.974203644546741,0.190367182129027,-0.470739537793069,-0.749418943423793,-1.0327185991639,-1.29007450157217,-1.11607162200537,-0.89397222014478,-1.02590605233948,-1.45697764904394,-1.47273360199684,-0.983729170384573,-0.590897774205734,-0.359748780836968,-0.298964435873648,-0.56180481326407,"LIN2-LIN3",2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"2",1,0.669471757460295,0.446346502231638,-0.147120682585674,-0.968697577106255,-0.677725749734831,0.422911400415938,1.19531865528616,1.58112646682962,1.62418347728024,1.37823120734773,0.975963661891265,0.575736741585867,0.124073073396312,-0.518624624327757,-1.21119571269702,-1.55477898593097,-1.67820134475015,-1.71365748623904,-1.17675997212008,-0.581960130103376,-0.225208447064755,0.0584008846556419,0.286805369356845,0.486634845411194,0.731087759855269,0.996342172247786,1.18427074160159,1.32061919128371,1.37995894516143,1.31825033677744,1.09206106865889,0.731638102457421,0.447973514646895,0.254772104417654,-0.119872998865251,-0.229299166132245,0.209209751315795,0.550718549934187,0.624659327344498,0.547631541795663,0.35286241632874,0.0390684558436458,-0.327014162486337,-0.462507218277269,"RIN1-RIN2",2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"3",1,-0.651759528619245,-0.176733959494124,0.199353524209524,0.629139963903844,1.2531576302875,1.81604889181385,2.15633620889678,2.23568487615766,2.03198538567987,1.64722144953442,1.37731136845837,1.45477860710442,1.63593119003865,1.69136533014059,1.65349212034554,1.52140931320276,1.20169919495177,0.632802828927284,-0.168448590692748,-0.964841810042348,-1.00760366938043,-0.347160728635929,0.266715499098655,0.632258145413836,0.789450804649922,0.882127292889976,0.94012735843682,0.893100512848873,0.781102116986077,0.693834625255644,0.614273602880203,0.424618780635592,0.0619455619129354,-0.343457595363519,-0.508505048093426,-0.386452742623213,-0.212914535995475,-0.121417343107721,-0.106789542780948,-0.184683252492773,-0.444109623971308,-0.996393371062563,-1.89389867273954,-2.88044144611929,"LIN3-LIN4",2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"4",1,0.483082519632121,0.345352487303975,-0.266136547994625,-0.562298458941472,-0.128217556994334,0.614325930782639,1.19071256852915,1.77214705660747,2.09653460869735,2.31770045487123,2.87954321612941,3.49797940568769,3.94003366289345,4.17274250245107,4.14816073263937,3.87826913516477,3.44751569484569,3.01447802048705,3.02496699482345,3.61186042756581,4.17123801250352,4.53522180199387,4.74683797865567,4.76541002446253,4.48846778509077,3.86859159887907,3.05445127291331,2.26314385791019,1.74902427095072,1.62898324265728,1.80239256873823,2.22501906791985,2.62171818640352,2.86845484979105,2.8159797840864,2.5404181817525,2.48058301653537,2.81175833734336,3.09758326109809,3.01756378908292,2.61378878821597,1.99720720510253,1.68041337131755,2.25243751851717,"LIN4-LIN5",2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"5",1,-0.555206271515421,-0.444096253366334,0.223876290921126,0.77542623396063,1.0280314774877,0.982099419473366,0.684542418880818,0.201313369438234,-0.443113935016224,-1.1441917976431,-1.39797311813962,-1.02539962471338,-0.673850843381519,-0.590829051839023,-0.713233458341708,-0.944478498137279,-1.11931268236162,-1.02731885760957,-0.831981702689707,-0.75283078453189,-0.827448930928197,-1.03527486051935,-1.19901904175065,-0.788371920024104,-0.203039502199191,0.173832392028519,0.264675379344924,0.0661037559364956,-0.357576397644894,-0.833695047425151,-1.19901904175065,-1.33421908079469,-0.940948044337897,-0.378441536108856,-0.0608705116085808,-0.0428541812223528,-0.303780910232388,-0.838190031196586,-1.49704396965347,-1.50273211374979,-1.22696728078272,-1.3728385429624,-1.75385157189178,-1.65814120372278,"LIN1-LIN2",2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"6",1,-0.0399418729160619,0.146547570342472,0.118581119195468,-0.22518681662188,-0.835043915717478,-1.42373939116863,-1.52636933064879,-1.36899964744249,-1.3325209324376,-1.22118625796405,-0.834679296988609,-0.424761115078526,-0.295312788934391,-0.534547701031496,-1.0078166714165,-1.54177631163734,-2.0729034100498,-2.32963162178749,-1.93817523516961,-1.5054110679456,-1.3769479122909,-1.62968019105501,-2.10452747079956,-2.60151823339739,-2.90529137105633,-2.37025782652624,-1.73924084853386,-1.22666438367165,-0.882639620643523,-0.781659185268358,-0.93360174648796,-1.30149321530221,-1.55783411119515,-1.58168014554936,-1.7314104659467,-2.03051052573489,-2.24394375428705,-1.97098870365798,-1.37506869417573,-0.798201583029826,-0.42952355380093,-0.308658511593153,-0.393940799979166,-0.556085926301282,"RIN3-RIN4",2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"7",1,0.117784852089258,0.195912217288726,0.0511681334390719,-0.364865202817052,-0.752941142133105,-0.459033987533772,0.10540897279405,0.560150511388636,0.874619410849238,1.05801737657368,1.11507883709657,1.01211141824526,0.657245743471092,-0.00957959408839137,-0.743642519202727,-1.0054084605917,-1.15236161576848,-1.38031953971196,-1.49312825884213,-1.52783986929535,-1.82097385204029,-2.43445766797806,-2.62149705336841,-2.46361565178795,-2.44360534091485,-2.68438773259183,-2.64166047861666,-2.458878321337,-2.81935175911959,-2.96200823329817,-2.05414057415313,-1.25227930299627,-0.758358518527528,-0.631253376798565,-0.921094181898759,-1.59344727121272,-2.54026504053084,-3.40612060869336,-2.79794723712588,-1.73656184630734,-0.789677268373996,-0.170327261837436,0.0854356299333752,0.0843883100242557,"RIN2-RIN3",2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"8",2,0.0191771777428338,0.167566399839313,0.0380563168212786,-0.224799894403426,-0.19479392491095,0.124849549863186,0.197975536529471,0.432530612347822,1.0852099482796,1.62707589144024,1.83337325265937,1.69136258734857,1.30566088928907,0.912611698797988,0.876763960599408,1.09255356118496,1.21925974423351,1.14529627895035,0.864831192453552,0.436860698971474,0.0700460836078927,0.125139811584541,0.683109667987033,1.33213599870062,1.77776433863286,1.98772423093198,2.02097717102686,1.95878484807029,1.90404738548806,1.92492861480308,1.90947116072493,1.66352355235312,1.11778588128848,0.506486132307716,0.550305743646929,1.09516064584962,1.58440480490083,1.90301794840114,2.02335719159683,1.99266887607742,1.86171355134341,1.70095301018946,1.61399984126458,1.62664492196775,"LIN1-LIN2",2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"9",2,-0.0576336234917747,-0.0162216391153418,0.0827963067063102,-0.00894104409919549,-0.421506541952834,-1.12076603020028,-1.7233564162675,-1.65907761632633,-1.53161022741603,-1.68481685470373,-1.63258101838039,-1.15032087694903,-0.748904150767008,-0.639515624138127,-0.76800479168561,-0.922624657310359,-0.850314370686345,-0.697738698196691,-0.663763734910715,-0.753859308278808,-0.922827460044835,-1.23720263030994,-1.72915405910358,-2.13427853294745,-1.87479497317464,-1.11347499834507,-0.493948838528103,-0.0864780293358596,0.135698361398278,0.180290860018884,0.0648892240259755,-0.139498060089156,-0.340568330441901,-0.528703394635357,-0.826676838738108,-1.30452248494212,-1.88163900611133,-2.37588033942381,-2.44269493831006,-1.89930683869062,-1.38407511664407,-1.22807873168822,-1.22319170002511,-1.24121020552779,"RIN3-RIN4",2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"10",2,-0.932643251608827,-0.124354310299825,0.417283465340189,0.639714096568467,0.521039195475989,0.0594200387376578,-0.62415151321904,-1.2353762432142,-1.48138542751525,-1.44319125183056,-1.47534745632494,-1.64182839295695,-1.87157487056558,-2.1310781766288,-2.43476504412526,-2.80575824322745,-3.00666841798144,-2.48639312587673,-1.52177192447266,-0.627154196440229,0.0611174390371829,0.474516862271486,0.539603339102072,0.221328743476132,-0.491142261383567,-1.60967771010278,-2.61316612544125,-2.15376913516101,-1.58754735369842,-1.35221193058234,-1.38104107670529,-1.61250958493039,-1.93920689249006,-2.27040531088207,-2.53036333127214,-2.63144280746695,-2.57524694257631,-2.56227537153682,-2.74011061929106,-3.02293898939795,-3.26550293815557,-3.48448028534038,-3.64866978565884,-3.76940515842553,"LIN2-LIN3",2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
