"","trial","electrodes","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"285",32,"LIN9-LIN10",-0.0710023958333333,-0.157685935833333,-0.138014269166667,-0.0269490625,0.0580489575000001,0.0149420908333334,-0.0836687424999999,-0.0728830891666666,-0.0101924891666666,0.1867356175,0.168403924166667,-0.0174568891666667,-0.252050189166667,-0.304846037833333,-0.2415804245,-0.200683651166667,-0.221201429166667,-0.293784215833333,-0.3330802565,-0.119920003166667,0.0884388501666667,0.122723934166667,-0.111413439166667,2200,"DG_s11",84.437,85.047,86.5,86.5,10,10,16,8,1.453,"Right",16,8,8,0,8,0,-8,8,"10-10",-6,2,16,10,8,10
"286",32,"LIN4-LIN5",0.129938319533333,0.0422170108666667,-0.0720854031333333,-0.1996213628,-0.151593268133333,0.00117652253333334,0.179921624066667,0.168309064733333,0.1005433474,0.0544849798666667,0.0229238752,0.0673702512,0.157740383866667,0.329475570533333,0.247698465866667,0.181982475866667,0.0256607332,0.1400146032,0.1108664752,0.1522254332,0.111940030533333,0.0987202345333333,0.0662596038666667,2200,"DG_s11",84.437,85.047,86.5,86.5,10,10,16,8,1.453,"Right",16,8,8,0,8,0,-8,8,"10-10",-6,2,16,10,8,10
"287",32,"RIN9-RIN10",0.1577477195,0.354040012833333,0.144510836226667,0.114442531293333,-0.11763286204,-0.102048088766667,-0.120744615833333,-0.1845687725,-0.171549055833333,-0.164991803166667,-0.146827279833333,-0.108225193166667,-0.0042179425,0.114440084166667,0.0433025324333333,-0.0169956149666667,-0.0244754416333333,0.0132879501,0.0486753001666667,0.103280200166667,0.0866417268333333,0.1104524935,-0.0640108798333333,2200,"DG_s11",84.437,85.047,86.5,86.5,10,10,16,8,1.453,"Right",16,8,8,0,8,0,-8,8,"10-10",-6,2,16,10,8,10
"288",32,"RIN1-RIN2",0.168160839166667,0.179100305833333,0.0956821591666667,0.0516599637,-0.1344479603,-0.239091373166667,-0.3156708821,-0.264120620766667,-0.273185211233333,-0.267738326833333,-0.238751082166667,-0.147083538833333,-0.175733064833333,-0.1638681455,-0.278126511566667,-0.2536217369,-0.263296231566667,-0.2738466315,-0.1635485315,-0.136372882833333,-0.104459772833333,-0.0994277995,-0.132244131633333,2200,"DG_s11",84.437,85.047,86.5,86.5,10,10,16,8,1.453,"Right",16,8,8,0,8,0,-8,8,"10-10",-6,2,16,10,8,10
"289",33,"LIN4-LIN5",-0.00864945519166667,-0.0838034251916667,-0.0535164791916667,-0.0263892991916667,0.0201640908083333,0.018705511475,0.0186551748083333,0.022651973475,0.0615241068083333,0.131508948808333,0.0835448968083333,-0.0436483430583333,-0.0404842210583333,-0.048303973725,0.026524779475,0.0644161321416667,0.171633716808333,0.267385183475,0.235577366808333,0.260821226808333,0.215889560141667,0.224674196141667,0.094828729475,2201,"DG_s11",87.5,88.109,89.25,89.25,10,10,26,10,1.141,"Right",26,10,16,0,16,0,-16,16,"10-10",-16,0,26,10,10,10
"290",33,"RIN2-RIN3",0.0572368564666667,0.0879929731333333,0.115439584466667,0.1103724898,0.0939720451333333,0.00383250980000001,0.0212987538,0.0845670905333333,0.0922730578,0.0155020884666667,0.0660541377333333,0.0435093404666667,-0.0320173955333333,-0.125570138866667,-0.1405584834,-0.179898998066667,-0.0739416794,-0.0857160248666667,-0.0739347675333333,-0.119410511533333,-0.0670064562,0.0249673504666667,-0.0208881602,2201,"DG_s11",87.5,88.109,89.25,89.25,10,10,26,10,1.141,"Right",26,10,16,0,16,0,-16,16,"10-10",-16,0,26,10,10,10
"291",33,"RIN1-RIN2",-0.0699293822666667,0.0748775470666667,0.0613860144,0.0787574544,0.0234095157333333,0.0526503984,0.0152355886,-0.0804917234,-0.108454412733333,-0.0789870969333333,0.2285202364,0.433950105066667,0.525881813066667,0.2548252064,0.135343243733333,0.0708623904,0.0822457684,-0.0216276532666667,-0.0955729911,0.0163862115666667,0.0705024112333333,0.0831174693333333,0.126749568666667,2201,"DG_s11",87.5,88.109,89.25,89.25,10,10,26,10,1.141,"Right",26,10,16,0,16,0,-16,16,"10-10",-16,0,26,10,10,10
"292",33,"LIN9-LIN10",0.0164540531666666,-0.0708524095,-0.0306633989,0.0270955944333333,0.0944681017666666,0.139645063166667,-0.0460420903666667,0.0713569089666667,0.335916523633333,0.605174543833333,0.5301837905,0.2623254705,0.0492951305,0.171052563833333,0.207698781833333,0.2382614885,0.1717589085,0.220967435833333,0.132884647166667,-0.000801979499999994,-0.144707068166667,-0.118209740166667,-0.00561354416666668,2201,"DG_s11",87.5,88.109,89.25,89.25,10,10,26,10,1.141,"Right",26,10,16,0,16,0,-16,16,"10-10",-16,0,26,10,10,10
"293",33,"LIN1-LIN2",-0.173769620616667,-0.172708310616667,-0.0256554846166667,-0.0899159912833333,-0.116787997283333,-0.274324996616667,-0.338996764616667,-0.268537604616667,-0.191344624616667,-0.09894740395,-0.138758657283333,-0.0885949006166667,-0.0968758806166667,0.01139970605,0.00506377738333333,-0.0153369192833333,-0.0112747966166667,0.00247910871666668,0.118881213383333,0.23693040405,0.176185790716667,-0.04504120395,-0.29827077795,2201,"DG_s11",87.5,88.109,89.25,89.25,10,10,26,10,1.141,"Right",26,10,16,0,16,0,-16,16,"10-10",-16,0,26,10,10,10
"294",33,"RIN3-RIN4",0.0819519956666667,0.110042223,0.082309757,-0.0397360243333333,-0.026301367,-0.0234169983333333,0.0361662403333333,0.0343894376666667,-0.083088907,-0.0743511963333333,-0.068008127,0.164278179666667,0.0466345276666667,0.0221948230666667,-0.1027887262,-0.0894179888666667,-0.123773114933333,-0.177673465666667,-0.232511405666667,-0.147834293,-0.0370873176666667,0.1421196498,0.177812060466667,2201,"DG_s11",87.5,88.109,89.25,89.25,10,10,26,10,1.141,"Right",26,10,16,0,16,0,-16,16,"10-10",-16,0,26,10,10,10
"295",33,"LIN2-LIN3",-0.01014104455,-0.101398514416667,0.00349334751666666,-0.0465195058166667,-0.0397295250166667,-0.0995873234166667,-0.03681587675,0.0550997919166667,0.149596742983333,0.09700600565,0.105152371383333,0.0629198993833333,0.17569883005,0.248757768716667,0.24784801405,0.232959359383333,0.173041240383333,0.17234376705,0.0370847417166667,0.00806608338333333,0.0644908967166667,0.26464936805,0.335210326716667,2201,"DG_s11",87.5,88.109,89.25,89.25,10,10,26,10,1.141,"Right",26,10,16,0,16,0,-16,16,"10-10",-16,0,26,10,10,10
"296",33,"RIN9-RIN10",0.241078047333333,0.174906098666667,0.0949384653333333,0.0520282753333333,-0.00239846266666668,0.04801951,0.19838203,0.255413503333333,0.162088637333333,0.0767842007333333,0.163073200733333,0.192174564733333,0.206173270666667,0.223123741333333,0.245340430666667,0.242780148666667,0.160478617333333,0.097656772,0.0107824113333333,-0.0362196546666667,0.00784973066666667,0.0530194746666667,0.133123148,2201,"DG_s11",87.5,88.109,89.25,89.25,10,10,26,10,1.141,"Right",26,10,16,0,16,0,-16,16,"10-10",-16,0,26,10,10,10
"297",33,"LIN3-LIN4",-0.00639311013333333,-0.152460135466667,-0.1522443378,-0.0555059493333333,-0.02819422,-0.024413701,-0.0848117595333333,0.0312232558,0.0104375784,-0.0777003330666667,-0.2517759524,-0.275567408333333,-0.166639027,-0.0984589223333333,-0.067704041,-0.121487422333333,-0.178414707,-0.079440737,-0.122743487666667,0.016417951,0.0239774736666667,0.110964433666667,0.098646037,2201,"DG_s11",87.5,88.109,89.25,89.25,10,10,26,10,1.141,"Right",26,10,16,0,16,0,-16,16,"10-10",-16,0,26,10,10,10
"298",34,"RIN9-RIN10",-0.120600383806667,-0.0613010858066667,-0.02156549314,0.03203401,0.006689112,0.076596882,0.16559618,0.276995688,0.139478922,0.09137071,0.0224541733333333,0.099574328,0.115275826666667,0.0387012486666667,0.0766240646666667,0.133785544666667,0.148917787666667,-0.0218735076666667,-0.00565766766666667,0.057590326,0.177382796666667,-0.02201523,-0.0325571473333333,2202,"DG_s11",90.25,90.859,91.593,91.593,10,10,22,13,0.734,"Left",22,13,9,0,9,0,-9,9,"10-10",-12,-3,10,22,10,13
"299",34,"LIN3-LIN4",-0.0869805981666667,-0.159763950166667,-0.211781942166667,-0.111121568833333,-0.1798479747,-0.0717141053666667,-0.125676214033333,-0.137578314833333,-0.21800756324,-0.17356033724,-0.0732557239066667,-0.115873210166667,-0.1538468575,-0.0473925508333333,-0.0493528341666667,0.0178765211666667,-0.1303370975,-0.0481764275,-0.149257165366667,-0.0865789673666667,-0.162669603366667,-0.0248203995,-0.0264589988333333,2202,"DG_s11",90.25,90.859,91.593,91.593,10,10,22,13,0.734,"Left",22,13,9,0,9,0,-9,9,"10-10",-12,-3,10,22,10,13
"300",34,"RIN2-RIN3",-0.142921683816667,0.0434530321833333,-0.0286459744833333,-0.0678360398166667,-0.25228464815,-0.22846314815,-0.198262468816667,-0.110323803816667,-0.0381974558166667,0.0237883801166667,0.00957305611666666,0.06334062345,0.0636005265833333,0.0748015879166667,0.0542308165833333,0.0418612039166667,-0.0992879834166667,-0.189103334083333,-0.297572234483333,-0.298318697816667,-0.29406177115,-0.242710056216667,-0.242154722883333,2202,"DG_s11",90.25,90.859,91.593,91.593,10,10,22,13,0.734,"Left",22,13,9,0,9,0,-9,9,"10-10",-12,-3,10,22,10,13
"301",34,"LIN9-LIN10",-0.00578857603333334,0.0968052521666667,0.115998974166667,0.215272528166667,0.0775696488333333,0.1132620275,0.224899968166667,0.3383186835,0.418993498166667,0.3088992655,0.258031164166667,0.303186954833333,0.295342708166667,0.2619949175,0.242954510833333,0.350119256166667,0.435696640833333,0.264569386166667,0.280605674166667,0.311232030833333,0.456453478833333,0.412078918833333,0.426706226166667,2202,"DG_s11",90.25,90.859,91.593,91.593,10,10,22,13,0.734,"Left",22,13,9,0,9,0,-9,9,"10-10",-12,-3,10,22,10,13
"302",34,"RIN1-RIN2",-0.142220938233333,-0.0091957949,-0.0688562458333333,-0.111947645766667,-0.240061631766667,-0.189929742433333,-0.2427463349,-0.1785846769,-0.123395046233333,-0.0737242418333333,-0.0066464205,0.0943679061666667,0.120123430833333,0.0735150161666667,-0.0271595690333333,0.0328355129666667,-0.0720975057,-0.1546814619,-0.1627490199,-0.126722253233333,-0.1756466725,-0.2131950911,-0.206616125766667,2202,"DG_s11",90.25,90.859,91.593,91.593,10,10,22,13,0.734,"Left",22,13,9,0,9,0,-9,9,"10-10",-12,-3,10,22,10,13
"303",34,"LIN4-LIN5",-0.00742499263333333,-0.00991964996666667,-0.0873086880333333,-0.168126620366667,-0.214935713566667,-0.2089134709,-0.126775964566667,-0.0898646971666667,-0.0683855505,-0.00137725576666667,0.135903032033333,0.1373203547,0.0896442599666667,0.0699469246333333,-0.0247508333666667,-0.0838792733666667,-0.0995453654333333,-0.0789213567666667,0.100926346566667,0.1115476153,0.3173667753,0.1747691853,0.0325889906333333,2202,"DG_s11",90.25,90.859,91.593,91.593,10,10,22,13,0.734,"Left",22,13,9,0,9,0,-9,9,"10-10",-12,-3,10,22,10,13
"304",34,"LIN1-LIN2",-0.0869277257,-0.0229259290333333,-0.123927651833333,-0.0813623365,-0.180345125166667,-0.0115982629666667,-0.00278144096666667,0.1394390477,0.0731608959,-0.0147368294333333,-0.0413268134333333,-0.0274711238333333,0.0351054301666667,0.0230995669,0.0478417029933333,0.168960376993333,0.33358888426,0.312672872833333,0.213724086166667,0.0793520855,0.172375180833333,0.0612645941666667,-0.0533364651666667,2202,"DG_s11",90.25,90.859,91.593,91.593,10,10,22,13,0.734,"Left",22,13,9,0,9,0,-9,9,"10-10",-12,-3,10,22,10,13
"305",34,"LIN2-LIN3",0.0209585621666667,0.0370260999666667,-0.0935601900333333,-0.159002387366667,-0.211687171833333,-0.1466437985,-0.1246648605,-0.1251459545,-0.114575191166667,-0.0650733098333333,-0.0561839351666667,-0.0339719651666667,0.0295300768333333,0.0217130428333333,0.0680277895,0.135019272166667,0.135760806833333,0.115951822833333,0.0105079748333333,0.118799500166667,-0.0254930358333333,-0.0301864152333333,-0.139277890566667,2202,"DG_s11",90.25,90.859,91.593,91.593,10,10,22,13,0.734,"Left",22,13,9,0,9,0,-9,9,"10-10",-12,-3,10,22,10,13
"306",34,"RIN3-RIN4",0.0733340066666667,0.0149172583333333,0.013926089,0.00347350166666666,-0.064035057,-0.0959437876666667,-0.154321375,-0.141934799466667,-0.122210505466667,-0.1282654448,-0.127623696333333,-0.0500543101133333,0.0319663898866667,0.0901928158866667,0.0940678676666667,0.115417067666667,0.0341509143333333,-0.0640463156666667,-0.110618705666667,-0.1078984164,-0.0387224964,-0.120787099733333,-0.1515255758,2202,"DG_s11",90.25,90.859,91.593,91.593,10,10,22,13,0.734,"Left",22,13,9,0,9,0,-9,9,"10-10",-12,-3,10,22,10,13
"307",35,"RIN9-RIN10",0.1771644284,0.00507237506666668,0.134287353066667,0.2453335464,0.393574229733333,0.4283555464,0.3403754016,0.349336618266667,0.235588873866667,0.211304125333333,0.045960274,-0.00592129159999999,-0.0402862542666667,-0.0652393096,-0.0377017096,0.0179306944,0.1352755484,0.199802055066667,0.238348933733333,0.181228379733333,0.133851391733333,0.0760050317333333,0.0855532830666667,2203,"DG_s11",92.593,93.203,93.953,93.953,10,10,8,16,0.75,"Left",8,16,8,0,8,8,0,-8,"10-10",2,-6,10,8,10,16
"308",35,"LIN3-LIN4",0.312472583071667,0.256179727738333,0.184825929738333,0.161376496271667,0.259746150271667,0.190201802005,0.119962832138333,-0.061261481195,-0.105603054928333,0.0649530717383333,0.161016590405,0.168794403738333,0.184961930405,0.270477134405,0.344603943738333,0.160695770405,0.092527248405,0.260720359071667,0.449940985738333,0.361187785071667,0.182617142405,0.202620195738333,0.323135509071667,2203,"DG_s11",92.593,93.203,93.953,93.953,10,10,8,16,0.75,"Left",8,16,8,0,8,8,0,-8,"10-10",2,-6,10,8,10,16
"309",35,"LIN2-LIN3",0.132146993166667,0.179881155166667,0.0748063991666667,-0.0289652908333333,-0.0975660041666667,-0.0524849368333333,-0.03551342292,-0.05882090292,-0.04832444692,0.0198335418333333,0.1045180685,0.132602581166667,0.0490648761,0.0538576107666667,-0.0435410052333333,0.0934501413666667,0.107099760033333,0.2402601607,0.254888119166667,0.1785173305,0.0830507125,-0.0377136581666667,-0.0464211921666667,2203,"DG_s11",92.593,93.203,93.953,93.953,10,10,8,16,0.75,"Left",8,16,8,0,8,8,0,-8,"10-10",2,-6,10,8,10,16
"310",35,"LIN4-LIN5",-0.0181223247333333,-0.0533316720666667,-0.0828017174,-0.0805994983333333,0.0239002166,0.1334356346,0.174273893933333,0.103750572733333,0.0894667340666667,0.0915020227333333,0.0691559776666667,0.183069537,0.173329622333333,0.252649875666667,0.0441914616666667,0.00740577233333333,-0.144585934333333,0.0773469796666667,0.151566974266667,0.230260811066667,0.144347611066667,0.0299115151333333,-0.032234175,2203,"DG_s11",92.593,93.203,93.953,93.953,10,10,8,16,0.75,"Left",8,16,8,0,8,8,0,-8,"10-10",2,-6,10,8,10,16
"311",35,"LIN1-LIN2",-0.0121338030666667,0.0686227426666667,0.216761267466667,0.1799936828,0.0644482837333333,0.142489706866667,0.128400158866667,0.1673535662,-0.0313496736666667,0.0704095223333333,0.121158532333333,0.199289530333333,0.162507572,0.103163048666667,0.000865115999999999,0.163449401,0.279867574333333,0.359625339666667,0.178889515,0.0822504216666667,0.133737680333333,0.0634909058666667,0.0250492258666667,2203,"DG_s11",92.593,93.203,93.953,93.953,10,10,8,16,0.75,"Left",8,16,8,0,8,8,0,-8,"10-10",2,-6,10,8,10,16
"312",35,"LIN9-LIN10",-0.00539263183333333,-0.0268463051666667,0.0712596728333333,0.0712677541666667,0.138351294166667,0.224480662166667,0.207477670833333,0.0581596495,-0.0434025038333333,-0.1137886765,0.126377238166667,0.2897252915,0.272240522166667,0.0580383021666667,-0.216907707833333,-0.0984678451666667,0.0229144081666667,0.160554544833333,0.0640501501666667,-0.110721023166667,-0.163919509166667,-0.127152979833333,-0.0010859725,2203,"DG_s11",92.593,93.203,93.953,93.953,10,10,8,16,0.75,"Left",8,16,8,0,8,8,0,-8,"10-10",2,-6,10,8,10,16
"313",35,"RIN3-RIN4",-0.0415631340166667,-0.11496786535,-0.11081394535,-0.0740255920166667,0.00991690331666667,0.0917376179833333,0.13264629665,0.09224053725,0.0142895145833333,0.00851746325,0.17593918065,0.378609063316667,0.41080012465,0.32260728065,0.174892677983333,0.13383418465,0.0962222553166667,-0.03014100135,-0.0500721766833333,-0.0841146766833333,0.00417135798333334,-0.0341428386833333,-0.04946257935,2203,"DG_s11",92.593,93.203,93.953,93.953,10,10,8,16,0.75,"Left",8,16,8,0,8,8,0,-8,"10-10",2,-6,10,8,10,16
"314",35,"RIN2-RIN3",0.0264902513333333,-0.0454229286666667,-0.0736281244,-0.116054323066667,0.0166967158,0.0446919435333333,0.1647700082,0.0694800666666667,0.01401512,-0.054016984,0.0485987986666667,0.114337552,0.176666656,0.147378536,0.168453326666667,0.150428925066667,0.129029673733333,0.1118306164,0.139410751333333,0.206219438666667,0.128310746,-0.0957802673333333,-0.1565292856,2203,"DG_s11",92.593,93.203,93.953,93.953,10,10,8,16,0.75,"Left",8,16,8,0,8,8,0,-8,"10-10",2,-6,10,8,10,16
"315",35,"RIN1-RIN2",0.0352215636,-0.0562802404,-0.108470913733333,-0.106059837733333,-0.0550060070666667,0.0277564456,0.1020426016,0.0408455816,-0.0249979729333333,0.0919217244,0.4104938844,0.623992006266667,0.5185824156,0.295204290266667,0.161044346933333,0.2307300598,0.2930301518,0.2133788638,0.0243566816,-0.1457363388,-0.216185774133333,-0.2329642408,-0.112878289733333,2203,"DG_s11",92.593,93.203,93.953,93.953,10,10,8,16,0.75,"Left",8,16,8,0,8,8,0,-8,"10-10",2,-6,10,8,10,16
"316",36,"LIN9-LIN10",0.1414349749,0.180918658233333,0.198253034633333,0.307177759966667,0.2892080549,0.261793971833333,0.132044405166667,0.138849995833333,0.0905721045,0.0024953745,-0.000765513500000002,0.00914579116666667,0.1989461545,0.3661731645,0.4556018965,0.3486940185,0.132767258926667,0.12224436638,0.33839924438,0.498960519953333,0.4262564225,0.319005869166667,0.195295147166667,2204,"DG_s11",94.968,95.578,96.812,96.812,10,10,12,18,1.234,"Right",12,18,6,0,6,6,0,-6,"10-10",-2,-8,12,10,18,10
"317",36,"RIN9-RIN10",0.112385363366667,0.0648962100333333,0.0638003406333333,0.1136366933,0.0919253099666667,0.0570981187,0.0889699187,0.120971557366667,0.202763141366667,0.0507699813666667,-0.0067759073,-0.0700250693,0.0157767173666667,0.2155246907,0.1525375427,0.1646407327,0.0671857927,0.149974251366667,0.145452814033333,0.107107785366667,-0.0320125906333333,-0.0789596566333333,-0.0411328153,2204,"DG_s11",94.968,95.578,96.812,96.812,10,10,12,18,1.234,"Right",12,18,6,0,6,6,0,-6,"10-10",-2,-8,12,10,18,10
"318",36,"RIN3-RIN4",0.11308053725,0.0898111505833333,0.140174683916667,0.05830232085,-0.0796048224833333,-0.0581106638166667,0.0676044941833333,0.248622805516667,0.27699472085,0.26960075505,0.168276233716667,0.168276284383333,0.0775483335166667,-0.0700219998166667,-0.14284398315,-0.03020099115,0.226210362183333,0.364168214183333,0.37194626085,0.15130323685,0.197519643516667,0.207072936183333,0.310526037516667,2204,"DG_s11",94.968,95.578,96.812,96.812,10,10,12,18,1.234,"Right",12,18,6,0,6,6,0,-6,"10-10",-2,-8,12,10,18,10
"319",36,"LIN1-LIN2",0.0264139074333333,0.0480008065,0.0806364331666667,0.0394507278333333,0.0992595471666667,0.0539989177666667,0.0512610291,0.0413772944333333,0.0549333605,0.0466350898333333,0.0245269493,0.1070131273,0.104965278633333,0.122773545833333,0.1888106385,0.226044039166667,0.2119321585,0.0282539338333333,-0.0379473368333333,-0.0564299688333333,0.00802227383333333,0.0945211711666667,0.182199233166667,2204,"DG_s11",94.968,95.578,96.812,96.812,10,10,12,18,1.234,"Right",12,18,6,0,6,6,0,-6,"10-10",-2,-8,12,10,18,10
"320",36,"LIN4-LIN5",0.160594284333333,0.130665735666667,0.119499895666667,0.223130635666667,0.139440455666667,0.111372021666667,0.063499227,0.0889937623333333,0.00865478966666667,0.115567436333333,0.186517469666667,0.170646850333333,-0.0498755816666667,-0.144442693666667,-0.0848843916666667,-0.084464489,-0.114781652333333,-0.113447136333333,-0.107334223,0.00657548113333333,0.153457182466667,0.333991600466667,0.251340368333333,2204,"DG_s11",94.968,95.578,96.812,96.812,10,10,12,18,1.234,"Right",12,18,6,0,6,6,0,-6,"10-10",-2,-8,12,10,18,10
"321",36,"LIN3-LIN4",-0.0909167478333333,-0.0698291751666667,-0.0242030578333333,-0.119709801166667,-0.245486765833333,-0.217629249833333,-0.2493622285,-0.0891140331666667,-0.0910224218333333,0.0252459201666667,-0.0383134525,-0.103597997766667,-0.253343606433333,-0.176049924433333,-0.0225630325,0.0921490855,0.0395524318333333,-0.0978186395,-0.0383770601666667,-0.0515222991666667,-0.0283108391666667,0.0160327201666667,0.0701235675,2204,"DG_s11",94.968,95.578,96.812,96.812,10,10,12,18,1.234,"Right",12,18,6,0,6,6,0,-6,"10-10",-2,-8,12,10,18,10
"322",36,"RIN2-RIN3",0.00402286416666667,0.0523637475,0.0424875655,0.0511851188333333,0.0386396408333333,0.0119852301666667,-0.0559832845,-0.1752399125,-0.138247933166667,-0.184962817166667,-0.182806303833333,-0.1201883125,-0.0540375545,0.0777108335,0.132732662833333,0.2128044135,0.225118916166667,0.281772160166667,0.236803116833333,0.112376433566667,0.0862119269,0.1823966949,0.300257202833333,2204,"DG_s11",94.968,95.578,96.812,96.812,10,10,12,18,1.234,"Right",12,18,6,0,6,6,0,-6,"10-10",-2,-8,12,10,18,10
"323",36,"RIN1-RIN2",0.0954943394333333,-0.0261009405666667,-0.1489725739,-0.1980018253,-0.146348431966667,-0.0659004933,-0.0821101159666667,-0.144530927966667,-0.1793585493,-0.19216366278,-0.14463168878,-0.100583882046667,-0.135905340566667,-0.241582154566667,-0.218020409966667,-0.206355365966667,-0.159056742633333,-0.206733945033333,-0.0817956823666667,-0.0517427050333333,0.133162066033333,0.187659321366667,0.1578251067,2204,"DG_s11",94.968,95.578,96.812,96.812,10,10,12,18,1.234,"Right",12,18,6,0,6,6,0,-6,"10-10",-2,-8,12,10,18,10
"324",36,"LIN2-LIN3",-0.145891725833333,-0.0663223443,-0.0974308689666667,-0.237375740966667,-0.289030231833333,-0.201935737166667,-0.174607134033333,-0.1261947447,-0.175056841366667,-0.187095337166667,-0.1716027365,-0.1100179345,-0.145717683166667,-0.162241411833333,-0.1705557205,-0.0920698045,-0.0584377732333333,-0.0989563979,-0.148461366566667,-0.0967382958333333,-0.0369600811666667,0.1081124655,0.0728095768333333,2204,"DG_s11",94.968,95.578,96.812,96.812,10,10,12,18,1.234,"Right",12,18,6,0,6,6,0,-6,"10-10",-2,-8,12,10,18,10
"325",37,"RIN2-RIN3",-0.00218337186666667,0.0036304168,-0.0801838238666667,-0.0517247545333333,-0.0245150685333333,-0.0146404912,-0.000191696533333331,-0.0341401292,-0.0860357198666667,-0.128916725866667,-0.143008625866667,-0.0988438285333333,-0.129643636533333,-0.183982377866667,-0.143103814533333,-0.1065578772,0.0751952991333333,0.0616793058,0.0463182360666667,0.0255748144,-0.0175097202666667,-0.0596340645333333,-0.107019977866667,2205,"DG_s11",97.812,98.422,99.906,99.906,10,10,12,4,1.484,"Right",12,4,8,0,8,0,-8,8,"10-10",-2,6,12,10,4,10
"326",37,"LIN2-LIN3",-0.224850019333333,-0.266967532,-0.313467138666667,-0.284260292,-0.120109652,-0.035067758,-0.0552433446666667,-0.0590261646666667,0.027576888,0.063515166,-0.057691014,-0.233686110666667,-0.302607814666667,-0.252541632666667,-0.174728093333333,-0.157346919333333,-0.125690708,-0.181037895333333,-0.0376593946666667,-0.134672762666667,0.066280382,0.147593958,0.1827632906,2205,"DG_s11",97.812,98.422,99.906,99.906,10,10,12,4,1.484,"Right",12,4,8,0,8,0,-8,8,"10-10",-2,6,12,10,4,10
"327",37,"LIN3-LIN4",-0.0562354190166667,-0.12818366035,-0.11240519875,-0.0558251280833333,-0.130282345416667,-0.163784193683333,-0.218091241016667,-0.206333917683333,-0.137126257683333,-0.193520499683333,-0.0319798296833333,-0.02128524635,-0.00568962501666667,-0.03870251475,-0.0694775894166667,-0.0370347380833333,0.0346965383166667,0.00462838965000001,0.248794662983333,0.166674042983333,0.38557562965,0.321352096316667,0.343633177183333,2205,"DG_s11",97.812,98.422,99.906,99.906,10,10,12,4,1.484,"Right",12,4,8,0,8,0,-8,8,"10-10",-2,6,12,10,4,10
"328",37,"RIN9-RIN10",0.220320833033333,0.0350791861666667,0.0191325155,-0.1036592965,-0.0794404896333333,-0.128032625633333,-0.0543797569666667,-0.0527090936333333,0.1197016777,0.236572247833333,0.268548351166667,0.245552637166667,0.188803454366667,0.309053941033333,0.1509649237,0.172729083033333,0.0413373757,0.152895787033333,0.153908244106667,0.255781004773333,0.17231110744,0.0730093307666667,-0.0539762625666667,2205,"DG_s11",97.812,98.422,99.906,99.906,10,10,12,4,1.484,"Right",12,4,8,0,8,0,-8,8,"10-10",-2,6,12,10,4,10
"329",37,"RIN3-RIN4",-0.0784721901833333,-0.00483472018333334,-0.09246902085,-0.11499944745,-0.14221242045,-0.0993836715833333,-0.114394164916667,-0.17788643925,-0.238248248116667,-0.18354268745,-0.188049558116667,-0.18081022345,-0.18558793145,-0.16155457905,-0.0672305843833333,-0.11825747705,-0.05994663957,-0.125013174903333,-0.00595945690333333,-0.0115821487833333,-0.00434289011666666,-0.0811100396166667,-0.0583352022833333,2205,"DG_s11",97.812,98.422,99.906,99.906,10,10,12,4,1.484,"Right",12,4,8,0,8,0,-8,8,"10-10",-2,6,12,10,4,10
"330",37,"LIN9-LIN10",-0.0584207945,-0.0283230458333333,0.0378636435,0.236179472166667,0.3487032455,0.3399834035,0.2391816215,0.3492612995,0.389041732833333,0.517845606166667,0.402587068833333,0.260904484166667,0.172452648833333,0.1269918655,0.2584458635,0.209367298833333,0.186285470833333,0.1246593975,0.2978548375,0.397009806166667,0.421259192833333,0.285224218166667,0.234685084833333,2205,"DG_s11",97.812,98.422,99.906,99.906,10,10,12,4,1.484,"Right",12,4,8,0,8,0,-8,8,"10-10",-2,6,12,10,4,10
"331",37,"LIN4-LIN5",0.47346621685,0.310456583516667,0.127291778116667,0.0657793621166667,-0.0581291958833333,-0.11848657715,0.00129969751666667,0.150083722183333,0.183674062183333,0.0806224121833333,-0.04415288115,-0.0803903278166667,-0.0985782044833333,-0.0350997302166667,0.109475129783333,0.0685238891166667,-0.0227013746166667,-0.119578179283333,-0.0564257886166667,0.0840445631166667,0.11839730045,0.21877061045,0.06112212885,2205,"DG_s11",97.812,98.422,99.906,99.906,10,10,12,4,1.484,"Right",12,4,8,0,8,0,-8,8,"10-10",-2,6,12,10,4,10
