"","trial","electrodes","pre_13","pre_12","pre_11","pre_10","pre_9","pre_8","pre_7","pre_6","pre_5","pre_4","pre_3","pre_2","pre_1","post_1","post_2","post_3","post_4","post_5","post_6","post_7","post_8","post_9","post_10","post_11","post_12","post_13","post_14","post_15","post_16","post_17","post_18","post_19","post_20","post_21","post_22","post_23","post_24","post_25","post_26","post_27","post_28","post_29","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_disadvent_choice","ineq_advent_choice","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"11",2,"LIN9-LIN10",-0.00919823106666667,0.105481540333333,0.0475555216666667,-0.037919365,-0.0790766323333333,-0.236322713666667,-0.224787217,-0.302854201,-0.206765397666667,-0.036011681,0.087107469,0.276794052333333,0.195138032333333,0.0233060703333333,-0.235852269666667,-0.0888436696666667,-0.0302389903333333,0.0196345383333333,-0.156492861666667,-0.131774997666667,-0.142395150266667,-0.1852831376,-0.0576511776,-0.0562349196666667,0.0627337676666667,-0.103506886333333,0.0756534196666667,0.0419741463333334,-0.0174330289333333,-0.110546084933333,-0.188326418266667,0.179920644333333,0.195771441,0.159795677,-0.0248315896666667,-0.0544371303333334,-0.000229978266666653,-0.0386177782666667,-0.109964940933333,-0.224359961,-0.348821874333333,-0.357712615,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"12",2,"LIN2-LIN3",0.0158268281666667,0.0645405821666667,0.0918095501666667,0.157983858833333,0.0194136635,-0.0280443831666667,-0.116262265833333,-0.0863568939,-0.0773952665666667,-0.1322051439,-0.0425432545,-0.0444379845,0.217539728833333,0.208283782833333,0.274069432166667,0.0937809855,-0.0022741105,-0.0231961211666667,0.0695714048333333,0.0303274675,0.0357937161666667,-0.0395900599666667,0.108809562033333,0.0987031647,0.197804726833333,0.170709430166667,0.139375930833333,0.0426853126333333,0.0087154053,0.185955426633333,0.0457325275,0.0445632203666667,0.0126441623666667,0.132888566033333,0.194123635166667,0.155551730433333,0.189727737433333,0.1084417721,0.00276276283333333,-0.0567728865,-0.0247946611666667,0.141731996166667,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"13",2,"RIN9-RIN10",-0.217304725693333,-0.33780413036,-0.286017681026667,-0.29312630236,-0.09903324436,-0.02242355636,-0.0254183916933333,-0.146411195026667,-0.209464921026667,-0.22271505236,-0.0909144296933333,-0.16664673236,-0.229050301626667,-0.287664606826667,-0.14629249616,0.143509999773333,0.109587854306667,0.0846195789733334,-0.120526949026667,-0.0548411490266666,-0.134453013693333,-0.125771384093333,-0.135507249426667,-0.114440490093333,-0.212399065026667,-0.24444431636,-0.19515834036,-0.17829290036,-0.208548868026667,-0.216822796026667,-0.156666556026667,-0.174178045693333,-0.234869363693333,-0.37110733036,-0.337937135026667,-0.278726479693333,-0.167877539226667,-0.207091601893333,-0.282604001226667,-0.101991741693333,-0.106756933693333,-0.12890314636,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"14",2,"LIN1-LIN2",-0.1122690365,-0.1519712555,-0.207623032833333,-0.0754811201666667,-0.142086676166667,-0.1483622975,-0.165717176633333,-0.0765743627,-0.0193631479666667,-0.0657973081666667,-0.0592082743,-0.106089189033333,0.00610030696666666,0.000573724499999997,0.0209238311666667,-0.120004744833333,-0.1700764315,-0.0711488928333333,0.0449539471666667,0.207534593833333,0.0859987131666667,0.0260926285,-0.103413224833333,-0.0307120928333333,-0.00295820683333333,0.0247025925,0.0372503731666667,0.0340408471666667,0.0786935545,0.0852712691666667,0.196078909166667,0.1665068625,0.1002910565,-0.0635641155,0.00532011383333333,0.0585612265,0.0768568689,-0.0222013448333333,-0.147062724833333,-0.1623385219,-0.1801003235,-0.137172530166667,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"15",2,"RIN1-RIN2",-0.282849387,-0.342567994333333,-0.130735231666667,-0.0324920656666667,0.022881519,-0.117124245,-0.121505933666667,-0.0979025716666667,-0.0969443303333333,0.147353859,0.1781594224,0.101861716866667,-0.162718792466667,-0.2030704092,-0.147073594333333,-0.136986176333333,-0.248094751,-0.390434344333333,-0.416799942333333,-0.343267804333333,-0.271904356446667,-0.23995940378,-0.206851560446667,-0.184443476333333,-0.261900456333333,-0.283301005666667,-0.191172990333333,-0.147730872333333,-0.159997107,-0.244541695,-0.140610163,-0.104433619,-0.0231042916666667,-0.177707745,-0.339045578333333,-0.320924278333333,-0.143097913,0.050402937,0.199486083666667,0.215941427666667,0.117351095666667,-0.0556269423333333,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"16",2,"RIN2-RIN3",-0.224125761716667,-0.225850508383333,-0.44728742305,-0.53667702205,-0.463407235383333,-0.467435965383333,-0.56294091305,-0.615440339716667,-0.61531159505,-0.422091152383333,-0.35527240105,-0.45362722105,-0.553862810383333,-0.48873915905,-0.304993825716667,-0.19357495905,-0.245393965716667,-0.205839492383333,-0.171724012383333,-0.06025253505,-0.150758680383333,-0.38350030705,-0.514278462383333,-0.452328882383333,-0.32052852905,-0.286803020383333,-0.256420366383333,-0.295164086383333,-0.358649099716667,-0.458903214383333,-0.294852822383333,-0.12129480905,-0.0297611097166667,-0.278168605716667,-0.50143485905,-0.61218379305,-0.45793934905,-0.369761565516667,-0.284957201516667,-0.318071704183333,-0.35161804105,-0.479695059716667,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"17",2,"LIN3-LIN4",0.0456232263333333,0.308155927,0.382203660333333,0.229640714333333,-0.0617373623333333,-0.125313641533333,-0.0820816895333333,0.0119275338,-0.000992443666666662,-0.000348943666666664,0.0366474488666667,0.0786835908666667,0.306791035533333,0.339171696333333,0.403598736333333,0.292057771666667,0.136450241,0.121245790333333,0.119509901666667,0.0922206816666667,-0.0109392916666667,-0.137211009666667,-0.123453245666667,-0.206324240333333,-0.192258561666667,-0.118751894333333,0.0526995608,0.149071660133333,0.0794732068,0.0468137003333333,-0.021908009,0.0588779716666667,0.155965477,0.153899009666667,0.173893006333333,0.136619559,0.146432973,0.148502441666667,0.110521461666667,0.105664086333333,0.134540186333333,0.129757615666667,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"18",2,"LIN4-LIN5",-0.126779466626667,-0.100121347226667,0.0144510110666667,0.115749917733333,0.0268319043333333,-0.202734344333333,-0.176138751,-0.050630829,0.106417444333333,0.0705850203333333,0.071575205,-0.0227446483333333,-0.196228895,-0.2095920792,-0.233847090533333,-0.202782036533333,-0.153551110333333,-0.0335971623333333,-0.00563846733333334,-0.074569634,-0.0522600886666667,-0.00901404433333333,0.100099798333333,-0.0249019816666667,-0.065709591,-0.217885076733333,-0.219602778733333,-0.2222017748,-0.292604333733333,-0.188500793733333,-0.219160266333333,-0.170930638333333,-0.237795499,-0.0855919503333333,0.0575588836666667,0.210679466333333,0.100911538333333,0.0101566103333333,-0.098773283,-0.0385591443333333,0.0648064696666667,0.147159576333333,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"19",3,"LIN2-LIN3",0.340587429666667,0.198681699666667,0.163229939,0.143007979,0.149746914333333,0.0351225216666667,-0.00418613366666667,-0.108106488333333,-0.0913961483333333,0.00245033966666667,0.0444635536666667,0.0698699423333333,-0.0170012956666667,0.048892413,0.164083189,0.285097314333333,0.194410147666667,0.140832558333333,0.147779419666667,0.219402500333333,0.168938682333333,0.123853698333333,0.0561187576666667,0.088501669,0.105203027666667,0.286405827666667,0.249054726333333,0.170196119666667,0.0558071876666667,-0.00848669566666667,0.130625461133333,0.162895203133333,0.2347994422,0.0839109187333333,0.0365695407333333,0.064844533,0.133520594466667,0.0930682558,-0.0109131265333333,-0.0228536173333333,-0.04352264,-0.104816331,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"20",3,"LIN1-LIN2",0.345543629588333,0.318225709588333,0.296531479521667,0.217285672521667,0.118338147855,0.057201865255,0.164530514921667,0.249308308921667,0.354197181588333,0.334855256921667,0.297251060921667,0.220825578255,0.145413850255,0.252728496921667,0.331641067988333,0.300242853321667,0.141380403321667,0.047656696255,-0.00633410107833333,-0.00353253707833334,-0.00344331461166666,0.0904721767216667,0.078825556055,0.184432925588333,0.160249186921667,0.277930066921667,0.212272906255,0.236736960255,0.180799456921667,0.178456189588333,0.268816296255,0.246013565588333,0.204779972255,0.129738232255,0.145504344255,0.106308269588333,0.138842722921667,0.328179811588333,0.271755266588333,0.242529053255,0.0388593253216667,0.0782569329883333,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"21",3,"RIN2-RIN3",0.365083373633333,0.2397071443,0.241691282966667,0.162193969233333,0.0482111705666667,0.0848742439,0.168281871233333,0.360933992566667,0.4186158379,0.372756197753333,0.354486937753333,0.250982809086667,0.2334715859,0.2274365259,0.3880880359,0.452775266566667,0.402415146566667,0.262885746566667,0.223743287233333,0.212380211233333,0.2532640699,0.323923661233333,0.325634410566667,0.238201916633333,0.148054869966667,0.0581469486333333,0.0718273772333333,0.120618903166667,0.145338789233333,0.1425702879,0.172986434633333,0.282244624353333,0.276013091686667,0.28531229302,0.217738188566667,0.300209167233333,0.407510067233333,0.493183657233333,0.450610219233333,0.4302559939,0.340884094566667,0.2675852319,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"22",3,"RIN9-RIN10",0.265460144316667,0.276111236316667,0.248837456983333,0.239575996316667,0.17078502665,0.0793209433166667,0.06879275065,0.06827468565,0.0381936523166667,0.0286571471166667,0.137015531116667,0.13065022045,0.160519840316667,0.0205513269833333,0.0422581409833333,0.0684029289833333,0.10387434365,0.237547342983333,0.281414819316667,0.421949037983333,0.38856132065,0.371120688316667,0.288835276983333,0.25631989765,0.254746880983333,0.180023796316667,0.150323608316667,0.0348895649833333,0.126766634316667,0.195749586983333,0.296345846983333,0.13293725365,-0.0674708210166667,-0.10509867435,-0.04417799435,0.20293828765,0.240565211383333,0.258944075383333,0.09809341205,0.0647080749833333,0.05446939565,0.09806504365,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"23",3,"LIN4-LIN5",-0.169012759666667,-0.209268621666667,-0.247603656333333,-0.411594267666667,-0.450787550333333,-0.316931455866667,-0.3182200512,-0.378067325866667,-0.401850989,-0.270726852333333,-0.190155140333333,-0.123059895,-0.224394025,-0.213627832333333,-0.0630269063333334,0.0494694399266666,-0.105199436073333,-0.404804942073333,-0.427106256933333,-0.2492522656,-0.238622764466667,-0.222899515866667,-0.312026046533333,-0.241562953,-0.327289234066667,-0.362653403666667,-0.378888120333333,-0.3081136406,-0.29792563208,-0.238206367413333,-0.22260387008,-0.145041649666667,-0.286414070333333,-0.282001306333333,-0.276867966333333,-0.209299209,-0.255358803,-0.151926265,-0.153478318333333,-0.029705111,-0.133106022333333,-0.101786758333333,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"24",3,"RIN1-RIN2",0.1463728548,0.1179255588,0.0192264714666667,-0.0693482952,-0.1659690572,0.0539634941333333,0.235959967466667,0.2508454188,0.101788231466667,-0.0443665665333333,-0.0200000972,-0.0122239705333333,0.1265965808,0.512618798133333,0.542173397466667,0.479791384133333,0.1164681648,0.235166486133333,0.239664583466667,0.2571724228,0.242946668533333,0.218336604533333,0.2629805912,0.1153453508,0.0735224328,-0.0571186272,-0.0872726978666667,-0.0642748618666667,-0.0948925418666667,-0.128530836533333,-0.2158553912,-0.190364577866667,-0.185960937866667,-0.0401023145333333,0.00439700146666667,0.0991664374666667,0.0759648441333333,0.152991314133333,0.0982817621333333,0.0765523754666667,0.0034085968,0.0188402934666667,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"25",3,"RIN3-RIN4",0.134023131,0.051416447,-0.0402098463333333,-0.0568914583333333,-0.0219979136666667,0.00390270966666667,0.142686545666667,0.146422617,0.145736864333333,-0.0379871536666667,-0.0284747876666667,-0.0279123536666667,0.00149477146666667,-0.0513373045333333,-0.0120331052,0.036797931,0.0776781963333333,0.010905887,0.124304286333333,0.0988237196666667,0.180926042333333,0.0728966124,0.197439679066667,0.143941047733333,0.132560121666667,0.0112663463333333,0.0747611976666667,0.0539653356666667,0.0343251576666667,-0.027170231,-0.0654547203333333,-0.0520669136666667,-0.076537921,-0.0637161623333333,-0.125874477666667,-0.137484982333333,-0.075951847,-0.021259639,0.089835445,0.145436784333333,0.124769495666667,0.0509837416666667,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"26",3,"LIN3-LIN4",0.222775198716667,0.188765379383333,0.171128072716667,0.234309159383333,0.190087294183333,0.113715089516667,-0.00225339848333333,-0.0571630326166667,-0.0187448166166667,-0.0468039486166667,0.0465108763166667,0.0683809123166667,0.11778496965,0.105312296716667,0.152875823516667,0.303158566183333,0.285695526183333,0.198453043383333,0.0703446493833333,0.113922508716667,0.110237306716667,0.10240834605,0.09842746005,0.192485590716667,0.254486905383333,0.42259439205,0.40347333405,0.354118097383333,0.0807090247166667,0.0980053693833333,0.15198591405,0.234804471383333,0.190634075383333,0.14552376805,0.106155647383333,0.01728763605,-0.01026817055,-0.0430163478833333,-0.00756450655,-0.0295769612833333,0.0840028987166667,0.0397640247166667,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"27",3,"LIN9-LIN10",0.259922607166667,0.356520881166667,0.229606037166667,0.0415281049,-0.0702439671,-0.132653351966667,-0.0672516883666667,-0.0821853563666667,-0.133662944833333,-0.119123516166667,0.1152305505,0.245795967833333,0.2311846325,0.293144359166667,0.231984559833333,0.387022015166667,0.319491495166667,0.3589825765,0.127337729833333,0.132803323166667,0.0661049911666667,0.1571564645,0.0747976645,0.125059665833333,0.104606923166667,0.00560980716666666,-0.1419274375,-0.1340987915,0.0842139911666667,0.224177259833333,0.1135289165,-0.1199222795,-0.1712005215,-0.0453403548333333,0.0102491398333333,0.0487052331666667,-0.0374395761666667,-0.0771334008333333,-0.0706906008333333,0.0578791018333333,0.0185625105,-0.0430004968333333,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"28",4,"LIN1-LIN2",-0.125276174833333,-0.0892493975,-0.0723919795,-0.0255815908333333,-0.00758998456666667,-0.00880926456666667,-0.00237901456666667,-0.0842704408333333,-0.1589722635,-0.100521530833333,0.0647567471666667,0.184357889833333,0.1218188225,-0.0106554358733333,-0.0950983592066667,-0.0720838338733333,-0.0411508728333333,-0.0141559577,-0.00251230703333333,0.0299963369666667,-0.0940566775,-0.195984244833333,-0.177884028166667,-0.0345181903866667,0.0161175076133333,-0.04983775172,-0.2216212935,-0.278697624166667,-0.301275122166667,-0.2404705555,-0.106865242166667,-0.00704747683333333,0.0437616791666667,-0.0488291511666667,-0.164779255833333,-0.198462127166667,-0.1564592035,-0.0176418701666667,0.0157694058333333,0.00464781743333334,-0.0305702609,-0.0611410302333333,2172,"DG_s11",8.89,9.5,10.922,10.922,10,10,28,4,1.422,"Right",28,4,24,0,24,0,-24,0,0,24,"10-10",-18,6,28,10,4,10
"29",4,"LIN2-LIN3",0.311112954416667,0.25246315175,0.107976846416667,0.169320523083333,0.177496059083333,0.212351211083333,0.162906939616667,0.185043861616667,0.10135088495,0.106779895083333,0.0656635264166667,-0.0149852569166667,0.139580761083333,0.331962254416667,0.533215101083333,0.39753540775,0.296115312683333,0.22523287335,0.143167552683333,0.13657010975,0.219885847083333,0.204556141083333,0.110883085083333,0.0752593410833333,0.04231396775,0.0749446550833333,-0.10899073225,-0.0693454815833333,0.00893783774999998,0.0831739380166667,0.14798265935,0.118999724963333,0.154785522696667,0.146458538696667,0.165408011816667,0.233486894483333,0.241069457816667,0.251803353083333,0.164968537083333,0.11876557975,0.0402204390833333,0.121300228216667,2172,"DG_s11",8.89,9.5,10.922,10.922,10,10,28,4,1.422,"Right",28,4,24,0,24,0,-24,0,0,24,"10-10",-18,6,28,10,4,10
