"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","RAM6-RAM7","pre_15",0.00260949246096707,0.00163125176785796,0.591288258431193,0.442724232721651,3.07164782200625,0.9794
"2","RAM6-RAM7","pre_14",0.000913438899914706,0.000812381020828591,0.206625931544327,0.649861212860369,3.07164782200625,0.9794
"3","RAM6-RAM7","pre_13",0.00414989987771273,0.00176901417434668,0.941785688677351,0.332856491519071,3.07164782200625,0.9794
"4","RAM6-RAM7","pre_12",0.000765333400446961,0.000830169307827669,0.173097826048833,0.677768027327905,3.07164782200625,0.9794
"5","RAM6-RAM7","pre_11",3.15838284715925e-05,0.000184256633745174,0.00713817068533843,0.932743478526985,3.07164782200625,0.9794
"6","RAM6-RAM7","pre_10",0.00409674642505304,0.00184151108750525,0.929673327944713,0.335978390442103,3.07164782200625,0.9794
"7","RAM6-RAM7","pre_9",0.00934720626087985,0.00267453645867943,2.13240060322804,0.14560347238554,3.07164782200625,0.9794
"8","RAM6-RAM7","pre_8",0.00686936181543628,0.00238314950659803,1.56321405321511,0.212488255178881,3.07164782200625,0.9794
"9","RAM6-RAM7","pre_7",0.00475125431058811,0.00218866726296413,1.07890964831018,0.300051608138341,3.07164782200625,0.9794
"10","RAM6-RAM7","pre_6",0.000715991543564939,0.000795626369000311,0.16193002937736,0.687766111012315,3.07164782200625,0.9794
"11","RAM6-RAM7","pre_5",5.60022251640056e-09,1.98213720749243e-06,1.26565029579445e-06,0.999103363489152,3.07164782200625,0.9794
"12","RAM6-RAM7","pre_4",0.00429698735536087,0.00180281946473554,0.975310037209,0.324415556940052,3.07164782200625,0.9794
"13","RAM6-RAM7","pre_3",0.0115472014661526,0.00306138274042614,2.640153920573,0.105587200590084,3.07164782200625,0.9794
"14","RAM6-RAM7","pre_2",0.00107811272495557,0.000930554954642584,0.243916445263423,0.621871297551568,3.07164782200625,0.9794
"15","RAM6-RAM7","pre_1",8.2303991512647e-05,0.000248326367046704,0.018602233119895,0.89163439134672,3.07164782200625,0.9794
"16","RAM6-RAM7","post_1",0.000940214355542028,0.000837146420977706,0.212688417055471,0.645111887877632,3.07164782200625,0.9794
"17","RAM6-RAM7","post_2",0.00205598570065822,0.00122478262452317,0.465610055965906,0.495712485118337,3.07164782200625,0.9794
"18","RAM6-RAM7","post_3",0.00203510474970049,0.00122895630498645,0.460871595405123,0.497911521012324,3.07164782200625,0.9794
