"","trial","electrodes","pre_13","pre_12","pre_11","pre_10","pre_9","pre_8","pre_7","pre_6","pre_5","pre_4","pre_3","pre_2","pre_1","post_1","post_2","post_3","post_4","post_5","post_6","post_7","post_8","post_9","post_10","post_11","post_12","post_13","post_14","post_15","post_16","post_17","post_18","post_19","post_20","post_21","post_22","post_23","post_24","post_25","post_26","post_27","post_28","post_29","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"511",52,"RAM7-RAM8",-0.116474911566667,-0.131179568233333,-0.00647634956666668,0.139595117766667,0.0517208958333333,-0.0145636501666667,-0.2621009775,-0.190113344166667,-0.0429818601666667,0.0974025425,0.0896085611666667,0.0534426058333333,-0.0285566568333333,-0.0749036570333333,-0.0371679623666667,0.0145759516333333,0.0502958298333333,-0.157951810166667,-0.215339986833333,-0.0723386895,0.0511682798333333,0.0906279065,-0.0221552161666667,-0.122028004833333,-0.2010060215,-0.202552980833333,-0.0853543615,0.0185411651666667,0.0654517171666666,0.1043339385,-0.0651847815,-0.1243299735,-0.2404486335,-0.1496236535,-0.152171830033333,-0.183758318033333,-0.147505492033333,-0.180295196166667,-0.1092908495,-0.0935656488333333,-0.100513520833333,-0.150059024633333,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"512",52,"LOF5-LOF6",-0.188534650666667,-0.210190677333333,-0.171312832666667,-0.192382437333333,-0.134664269333333,-0.230202841333333,-0.158417342666667,-0.136467864933333,-0.0547365898666667,-0.0891161092,-0.0264070149333333,-0.0787068826666667,-0.000394550666666688,0.010952856,0.0854235386666666,-0.102794307333333,-0.232953295333333,-0.258065780266667,-0.0651933602666667,0.0162819957333333,-0.0592086573333333,-0.226168877333333,-0.309003269333333,-0.252847562666667,-0.255868049333333,-0.275580063333333,-0.267068467,-0.207687222333333,-0.275301316333333,-0.268590647533333,-0.342385107533333,-0.267744465533333,-0.340228004,-0.227523593333333,-0.260047759466667,-0.184085399466667,-0.252677872133333,-0.152270813333333,-0.238196135333333,-0.203763871333333,-0.229598607333333,-0.164383372666667,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"513",52,"RIN1-RIN2",-0.0687441343833333,-0.120322556383333,0.0257838862833333,0.113621299616667,0.122052145616667,0.0417822022833333,0.10849444695,0.181066901616667,0.186267560616667,0.0460153412833333,0.09664387795,0.146944481683333,0.26708500635,0.247140101016667,0.223134232283333,0.12577097495,0.0324396062833333,0.05981801895,0.169540542283333,0.16944858495,0.16968382495,0.159907302283333,0.29842821495,0.32862121495,0.330925881616667,0.331709128283333,0.37654744055,0.457682153883333,0.395668353883333,0.429150963616667,0.303835003616667,0.349261913827333,0.247609744494,0.226513220760667,0.113934109216667,0.10108450595,0.06852890035,0.0392615036833333,0.00892125761666665,0.0827654096166666,0.135195639616667,0.187788362516667,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"514",52,"LOF3-LOF4",0.274980983866667,0.420399309866667,0.3635757272,0.3590521092,0.252303042533333,0.2065992252,0.132976598533333,0.0186427132,0.0665418772,0.137900720066667,0.0997241514666667,0.110168914133333,0.0498683559333333,0.0970133412,0.0390270578666667,0.129810387866667,0.157709309866667,0.163926329866667,0.229729967866667,0.176403517866667,0.175887499866667,0.0570017398666667,0.0556872865333333,-0.0127579588,-0.0590671801333333,0.0143596092,0.0754280758666667,0.0704800792,-0.0710744334666667,0.0576983345333333,0.0903272642666667,0.226025266933333,0.144483012933333,0.1353312412,0.1359360052,0.190537588533333,0.2079252592,0.1847688628,0.1796855968,0.111058579466667,0.0734296712,0.0285534932,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"515",52,"RIN3-RIN4",0.0696693117166667,0.197883000383333,0.175105161716667,0.07957467105,0.0705741857166667,0.112918949983333,0.06583718065,0.02254179665,0.176348180383333,0.29493504505,0.21142188305,0.189342540383333,0.197798015716667,0.247128420383333,0.117556171716667,0.111004767583333,0.14436639525,0.153527965916667,0.0664652033833333,0.06796987905,0.127144090383333,0.231412203716667,0.171739393716667,0.10043622705,0.156878800383333,0.17442786905,0.18890896905,0.185508359716667,0.257006932383333,0.223165055716667,0.07949805505,0.06046094465,0.0184419613166667,0.01757369465,0.08718857505,0.27560555505,0.296913577716667,0.119168986383333,-0.0471390002833333,-0.00289077961666667,0.0778773923833333,0.13615311105,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"516",52,"LIN1-LIN2",-0.00200030866666666,0.119305629333333,0.159793561333333,0.335718931333333,0.232766107333333,0.291065620666667,0.300397404,0.37023067,0.345126456666667,0.225514041333333,0.230593355333333,0.242380652838,0.256417592838,0.220943788171333,0.0867947275733333,0.0157681875733333,0.0110313449066667,0.051185068,0.06126458,0.0625375526733333,0.0855660126733333,0.0699953176066667,-0.0545882750666667,-0.0921247617333333,-0.100867598666667,0.00279208533333333,0.00951097333333334,0.109719461333333,0.0895725953333333,0.123913691333333,0.0266186053333333,0.121778150666667,0.0442565333333333,0.0864103646666667,0.083271968,0.181285458,0.1682183588,0.0601873106866667,-0.02581085398,-0.09066051478,-0.0941457113333333,-0.0378775833333333,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"517",52,"LOF4-LOF5",-0.112112067564667,-0.0563210885,0.0856366595,0.1533954515,0.0891776075,0.0337150695,0.0767320195,0.185328828166667,0.295651694833333,0.278040332833333,0.1817485735,0.00160733816666667,-0.102710179833333,-0.206800749166667,-0.1038979225,-0.0643380325,0.0037411035,-0.0780816165,-0.0100005998333333,0.111293730833333,0.148738262166667,0.0774638775,-0.0737085625,0.0144806795,0.0869892375,0.0492721308333333,-0.110996813833333,-0.242531213833333,-0.186528797166667,-0.0092302705,0.0161559455,0.0169988688333333,0.0290602401666667,0.127804088166667,0.2249100015,0.0500504615,-0.0684211478333333,-0.186281107833333,-0.0980227245,0.000714619499999999,0.0575447195,-0.0416959878333333,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"518",52,"RAM6-RAM7",-0.02062832405,0.16923236035,0.177508273683333,-0.05526591965,-0.272809554983333,-0.22424507365,0.01854202635,0.0409784196833333,0.04695054835,-0.09868931765,-0.0761655963166667,-0.187980444983333,-0.178404284516667,-0.14707842785,-0.168984703183333,-0.21686435765,-0.25689641565,-0.27401545165,-0.304929654983333,-0.36866371565,-0.255272282316667,-0.20650170965,-0.202991436316667,-0.306388862316667,-0.308290218316667,-0.294566158983333,-0.312542881516667,-0.177213805516667,-0.0714013901833333,-0.0734332397166667,-0.196809437716667,-0.104755549716667,-0.0906921907833333,-0.0675711107833333,-0.164754343183333,-0.00409818405000001,-0.0491430567166667,-0.12183930145,-0.27178003145,-0.298218330116667,-0.342045388316667,-0.37258718565,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"519",52,"RIN2-RIN3",0.154767903166667,0.0696984000333333,0.0284726987,0.0534802073666667,0.0880335571666667,0.1922494765,0.310400521166667,0.3044745325,0.152678965833333,0.0667775745,0.1935789745,0.3358816525,0.3691583705,0.323322657166667,0.267816663166667,0.1922000165,0.175304759166667,0.1533778085,0.238324941833333,0.2389333685,0.257049029166667,0.201636849166667,0.1594982825,0.1358256085,0.1584173425,0.174299529833333,0.352775649833333,0.387315517166667,0.4697363345,0.381137953166667,0.2373938385,0.162006190166667,0.154743513166667,0.261995107833333,0.220781184166667,0.213913105166667,0.1940494505,0.2264744405,0.208620273166667,0.217178053166667,0.235843683166667,0.2669471925,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"520",52,"RAM5-RAM6",-0.0918851240833333,0.0138798605833333,0.0361001602366667,-0.00869046709666667,0.0277657089033333,0.104941602583333,0.128467141916667,0.156376353916667,0.38947704525,0.352964759916667,0.269312080116667,-0.0117499872166667,-0.0685908238833333,0.00468222391666667,-0.0622352020833333,0.124835924583333,0.0540402365833333,-0.00383660341666667,-0.112188234083333,-0.10349713335,0.188587977983333,0.20490510865,0.18757327725,-0.0241258974166667,-0.01673527275,-0.0544107440833333,-0.0625589620833333,-0.119523392083333,-0.0161291402833333,0.0121936143833333,0.000976022383333337,-0.10599311675,-0.102934663416667,-0.16520639275,-0.0551390654166667,-0.0327612854166667,0.0290411465833333,0.0300991145833333,-0.00403912808333333,0.06886063325,0.0416452285833333,0.115642084716667,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"521",53,"LOF5-LOF6",-0.00378247183333334,0.0297170868333333,0.0404174335,-0.0159780511666667,0.00508584216666666,0.116590218833333,0.1603557021,0.243201439433333,0.0984170274333333,0.201200505833333,0.0745099858333333,0.0761190778333333,0.0301477981666667,0.0974278548333333,0.0817192008333333,0.0124426861666667,-0.0502615211666667,-0.0428805678333333,-0.16201580506,-0.152554257126667,-0.115463787126667,-0.0581425245666667,-0.0176016465,-0.0188481505,0.0853438421666667,0.0430565395,0.0777784608333333,0.0929954781666667,0.102006462833333,0.0358858928333333,-0.119061607166667,-0.146513799833333,-0.149720205833333,-0.1348696245,-0.0537835811666667,-0.131894245166667,0.0514220221666667,0.0621887655,0.1072872415,0.115061686166667,0.0453962268333333,0.169581224166667,2449,"DG_s12",128.437,129.14,129.734,129.734,26,10,10,10,0.594,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"522",53,"RAM7-RAM8",0.0228836104166666,-0.0415910349166667,-0.155283404916667,-0.08281747425,0.0805434724166667,0.0414677890833333,-0.0325075035833333,-0.04239851025,-0.08349725025,0.02465351375,-0.05754350625,-0.114358741583333,-0.29247519825,-0.38442946625,-0.23032672425,-0.178401660916667,-0.06070062425,-0.0703119775833334,-0.09564364825,-0.205199368916667,-0.230751912916667,-0.313436455583333,-0.184938650916667,-0.0937736669166667,0.0587100190833333,0.08411993975,-0.09261792225,-0.121491574916667,-0.237615265583333,-0.27463387025,-0.28779152625,-0.215244268916667,-0.0934640689166667,-0.15062328625,-0.29570694625,-0.31757322425,-0.283946784183333,-0.233051477516667,-0.305300343316667,-0.237916938583333,-0.103354939916667,0.05008547055,2449,"DG_s12",128.437,129.14,129.734,129.734,26,10,10,10,0.594,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"523",53,"LOF3-LOF4",-0.0079821762,0.0463269491333333,0.0931509631333333,0.0725647684666667,0.0986901478,0.1239840642,0.215900512866667,0.110377483533333,0.0633604251333333,0.0156745878,-0.00341441053333334,-0.1252752312,-0.1156329332,-0.0181398755333333,0.0646305764666667,0.0355001018,-0.0297945995333333,0.0145628284666667,0.0287706611333333,0.0682926858,0.1873158058,0.329239254466667,0.3844526618,0.2279033938,0.0851505531333333,0.0669332858,0.108313553533333,0.100947906933333,0.133054586933333,0.191321660533333,0.293128011333333,0.268453964666667,0.095437558,-0.0780103322,-0.124748545533333,0.0166838078,-0.0301410455333333,-0.0436486528666667,-0.0941614274666667,0.0556900145333333,0.0785644752,0.165509787933333,2449,"DG_s12",128.437,129.14,129.734,129.734,26,10,10,10,0.594,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"524",53,"RIN1-RIN2",0.044773424,-0.009084481,-0.0982193522666667,-0.00346833826666667,0.0851267080666667,0.168994219333333,0.136382694,0.0614218058,-0.0932379075333333,-0.140520152866667,-0.178086974,-0.133075943933333,-0.106568087933333,-0.0140510852666667,0.11224391,0.292669414,0.365108943333333,0.322648824666667,0.043419318,0.0229025406666667,-0.0512985593333333,0.07415376,-0.04392105,0.000451923333333337,0.030374606,0.0679977628,-0.0228447358666667,-0.0379180372,0.0696850046666667,0.0827225633333333,0.153724369333333,0.055842468,0.0708336528866667,-0.0953661471133333,-0.144395834446667,-0.0739339566666667,0.0638531893333333,0.137812864666667,0.196626842,0.301797629333333,0.324935304666667,0.184035799333333,2449,"DG_s12",128.437,129.14,129.734,129.734,26,10,10,10,0.594,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"525",53,"LIN1-LIN2",0.0675282006666667,-0.05609709,0.0198222253333333,-0.065183682,0.0185789553333333,0.161062506666667,0.151705244666667,0.290338182,0.240840402,0.269083358666667,0.150624179333333,0.0792653789333333,0.0723058716,0.0224239349333333,0.0597133353333333,0.134437642666667,0.149547032,0.140220439333333,0.112078641333333,0.072725562,0.0907947813333333,0.0242625192733333,-0.0108494153933333,-0.121231948726667,-0.201934846666667,-0.143320372666667,-0.0495545293333333,-0.0364596446666667,-0.132360575333333,-0.160516743333333,-0.0680167013333333,-0.0565450906666667,-0.141489679333333,-0.227480508,-0.183868169333333,-0.0533037133333333,-0.0391500566666667,-0.045264178,-0.0799607473333333,-0.0566682773333333,-0.0885946346666667,-0.192279588,2449,"DG_s12",128.437,129.14,129.734,129.734,26,10,10,10,0.594,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"526",53,"RAM6-RAM7",0.0103791041666667,0.144479108833333,0.0899798101666667,0.0272726528333333,-0.121241977166667,-0.1149365545,-0.0926539731666667,-0.0598574278333333,-0.1651589985,-0.0671505473,0.0317821660333333,0.1486244227,0.00666308283333333,-0.0576282185,-0.0953756443,0.0524478850333333,0.139694993033333,0.124445796366667,0.144339818366667,-0.0535089149666667,0.000224493473333336,-0.14556671046,-0.0377921437933333,-0.0203381531,0.0572594928333333,-0.0305882205,-0.0856219005,-0.0837114711666667,-0.0263064014333333,0.0188997412333333,0.1116416799,0.127585182166667,0.162055466166667,0.0359674795,0.110673270833333,0.0170728013666667,0.122294918033333,0.139982981366667,0.2127221855,0.1265661235,-0.0292046831666667,-0.0432786465,2449,"DG_s12",128.437,129.14,129.734,129.734,26,10,10,10,0.594,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"527",53,"RIN3-RIN4",0.0399985173333333,0.0478037786666667,-0.0196986166666667,-0.105513173333333,-0.077781044,-0.084096476,0.0345430073333333,-0.0759554893333333,-0.0177462075333333,-0.00770976686666667,0.00760124646666667,0.0920950733333333,0.045350394,0.202289120666667,0.125579114,0.03659078,-0.0418746553333333,-0.0592305726666667,-0.104992832666667,-0.102270960666667,-0.0669612986666667,0.0316100973333333,-0.00525148133333333,-0.0185051773333333,0.0501171566666667,0.0867942753333333,0.0738165006666667,-0.0157263213333333,0.00202762333333333,0.0294728766666667,-0.086610698,-0.109272166,-0.176028773333333,-0.0598482873333333,-0.086262714,-0.0763470306666667,-0.108131607333333,-0.105967108866667,-0.0843026235333333,-0.130178599533333,-0.158142360666667,-0.118617498666667,2449,"DG_s12",128.437,129.14,129.734,129.734,26,10,10,10,0.594,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"528",53,"RAM5-RAM6",-0.0320086016666667,0.192494738333333,0.185079165666667,0.273233930333333,0.162133452333333,0.272807456333333,0.262858662333333,0.358106787,0.275773157666667,0.282158871,0.185476320333333,0.141683771,0.070646239,-0.0604093903333333,-0.0215586584666667,0.0918541648666667,0.227928059666667,0.1782461938,0.109842221133333,0.0837867529333333,0.1572583396,0.174011618266667,0.115604731,0.0402956403333333,0.0763144938666667,0.139745386533333,0.118988172533333,0.0645199303333333,-0.000451210466666671,0.0750085408666667,0.295649634866667,0.391526570333333,0.352605633666667,0.096608809,0.101806575,0.076773005,0.102049327,0.0101541103333333,0.0589781476666667,0.0946956376666667,0.114824361666667,0.195624337666667,2449,"DG_s12",128.437,129.14,129.734,129.734,26,10,10,10,0.594,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"529",53,"LOF4-LOF5",0.0526719617166667,-0.06157346495,-0.0363639212166667,-0.170422755883333,-0.163835909216667,-0.03404644655,0.11822449745,0.11066497905,-0.0338017272066667,-0.0659634978733333,-0.0400911808066667,-0.09295629455,-0.00540755455,0.0779690801166667,0.131457248116667,-0.00495518855,-0.0290722792166667,-0.0151815032166667,-0.0204102578833333,-0.0907266538833333,-0.17076686455,-0.206118263616667,-0.21440499515,-0.248413041816667,-0.220036813416667,-0.172477629216667,-0.0122115332166667,-0.0351649258833333,-0.0544039172166667,-0.09606403855,0.05786614545,0.26300709745,0.207796186783333,0.117632880116667,0.0652408667833333,0.104054254783333,0.0666989707833333,0.03531769745,0.0870477731833333,0.0850180285166667,0.0695705145166667,0.01720914865,2449,"DG_s12",128.437,129.14,129.734,129.734,26,10,10,10,0.594,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"530",53,"RIN2-RIN3",-0.0344270601666667,-0.0278021288333333,0.0540621045,-0.0367297568333333,-0.0254692141666667,-0.1211969815,-0.0952273135,-0.1634660275,-0.0989268735,0.105652073833333,0.0641699608333333,0.1123377675,0.0626594375,0.148268277166667,0.0909632051666667,0.0205833385,0.0543843691666667,-0.0147662055,-0.0139213208333333,0.0320547885,0.0451699095666667,0.0445725598333333,-0.0558192895,-0.0192540671666667,-0.0485655441,0.0463048105666667,0.1085344865,0.183054457833333,0.212910573833333,0.0812368186333333,0.0463231799666667,0.0118361273,0.0796136865,0.0687955211666667,-0.0725632288333333,-0.0518990321666667,-0.0324754115,0.0499047551666667,0.134896039166667,0.169158649166667,0.194516183166667,0.1189565825,2449,"DG_s12",128.437,129.14,129.734,129.734,26,10,10,10,0.594,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"531",54,"RIN1-RIN2",-0.0409734581666667,0.0684878211666667,0.181249911166667,-0.0456695021666667,-0.118423302166667,-0.121304170166667,-0.1041152415,-0.159296380833333,-0.314291314166667,-0.304096682833333,-0.235505642833333,-0.0857738588333333,-0.0467723955,0.0104386291666667,-0.0690083368333333,-0.0707925635,-0.124058304166667,-0.0477094523,-0.0509353683,-0.0920513123,-0.200558408833333,-0.2491401495,-0.176341898833333,-0.0745324341666667,0.0442793058333333,0.0358041365,0.1027284385,0.0116152845,-0.0417075368333333,-0.0602904841666667,-0.1582242635,-0.1396170255,-0.2203438775,-0.0995310695,-0.1048287635,0.0115131158333333,-0.0836209788333333,-0.0162558695,-0.178427948833333,-0.0376297435,-0.121201082166667,-0.0219544921666667,2450,"DG_s12",130.734,131.437,131.984,131.984,30,10,10,10,0.547,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"532",54,"LOF4-LOF5",-0.08912685295,-0.0201401832833333,0.11192584605,0.0552422267833333,-0.0299050652166667,0.0152980187833333,0.0784684801166667,0.13297365745,0.06589035745,0.0188375247833333,-0.0535941352166667,-0.0540546372166667,-0.0138599158833333,0.0191440121166667,-0.0272204792166667,0.01032128945,0.00405376538333333,0.129342845383333,0.168102868716667,0.271076860116667,0.337946122783333,0.299495308783333,0.17376074945,0.0358813707833333,-0.0221480958833333,0.0820175747833333,0.01839372545,0.00840116545,-0.0592376530166667,-0.0515742548166667,-0.0179102814833333,-0.0255756296833333,0.0160248227833333,-0.00150615055,0.0583297246033333,0.15118455927,0.147213112603333,0.16046171745,0.0443639327833333,0.0914325447833333,-0.00474507188333333,0.0267574061166667,2450,"DG_s12",130.734,131.437,131.984,131.984,30,10,10,10,0.547,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"533",54,"RIN3-RIN4",0.0571270755,-0.0715952491666667,-0.0298245254333333,0.0166195172333333,0.0801747592333333,-0.0583744398333333,-0.128329053166667,-0.136942125966667,-0.0621940973,0.0478504727,0.0843863481666667,0.0645420435,-0.0258426198333333,-0.0186391431666667,0.0736818701666667,0.0780350415,0.0299664348333333,0.0351703755,0.0783505952333333,0.254412367233333,0.296479882566667,0.349698226166667,0.3157216075,0.113409754166667,0.0182445121,-0.0705561019,0.0379659747666667,0.2166609061,0.187123298766667,0.253344687433333,0.185701443233333,0.204099856566667,0.144223644566667,0.111482011566667,0.156430698233333,0.153171835566667,0.134915108833333,0.2484919155,0.299818994833333,0.416054131633333,0.374519743633333,0.389069956966667,2450,"DG_s12",130.734,131.437,131.984,131.984,30,10,10,10,0.547,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"534",54,"LOF3-LOF4",-0.0383335321666667,-0.0341251588333333,0.00609214656666666,0.0532890339,0.000572356566666668,-0.0684284568333333,-0.0488940128333333,-0.0657330388333333,0.0145756318333333,-0.00470768656666666,0.00270230343333333,-0.135459467233333,-0.218994952833333,-0.194161024166667,-0.0392812628333333,0.0755038338333333,0.131066587833333,0.1108330665,0.236558664366667,0.1146442937,0.1201319937,-0.121339320833333,-0.0179646047666667,0.0322015692333333,0.109850734566667,0.133974587166667,0.0207228998333333,0.0283441605,-0.0618197301666667,-0.108581436833333,-0.1767066615,-0.1945697569,-0.1240525569,-0.1299550569,-0.0886192915,-0.0538617095,-0.0831772201666667,-0.1415523739,-0.1980849427,-0.1903253027,-0.156673901633333,-0.186509688833333,2450,"DG_s12",130.734,131.437,131.984,131.984,30,10,10,10,0.547,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"535",54,"RIN2-RIN3",-0.0238352702333333,0.0677690977666667,0.0457035783666667,-0.1088186163,-0.209977605633333,-0.0977622963,0.0155134597,0.102622826366667,0.0762786470333333,-0.0071692163,-0.0827217458333333,-0.0926209595666667,0.0104796942333333,0.0848517997666667,0.0208639815,-0.0907932836333333,-0.135042543633333,0.105320232366667,0.1282278917,0.2076034337,-0.0136311383,-0.0771618043,-0.0405047656333333,-0.0307370136333333,0.0323726677,-0.118688207633333,-0.150258000966667,-0.185809302966667,-0.167332332966667,-0.0852150336333333,0.0270569670333333,0.0793219983666667,0.163804099033333,0.0783703123666667,0.0454485323666667,-0.0561744656333333,-0.0967307769666667,-0.120882253633333,-0.181577875633333,-0.0538284323,-0.0925776756333333,0.0034970037,2450,"DG_s12",130.734,131.437,131.984,131.984,30,10,10,10,0.547,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"536",54,"LIN1-LIN2",0.0440132589083333,-0.0188252969583333,-0.0216820387583333,0.0122269879083333,0.075132721175,0.131283446841667,0.226219006841667,0.298352454175,0.371786178175,0.259321189175,0.127186882508333,-0.0318560241583333,-0.0170911631583333,0.0557549808416667,0.146466262175,0.127832206308333,0.223409164975,0.247026105375,0.182569832575,0.093277476575,0.0793230228416667,0.118126182841667,0.128597548175,0.0120450348416667,-0.000387627158333334,-0.106468025825,-0.061221182425,0.0142109429083333,0.0394536042416667,0.050808806175,0.132306139508333,0.173422944841667,0.210692301508333,0.0211498132416667,0.0316603732416667,0.0745955179083333,0.00211887284166667,0.0340730335083333,-0.0440543131583333,0.0247287077083333,-0.073798259625,0.0275831870416667,2450,"DG_s12",130.734,131.437,131.984,131.984,30,10,10,10,0.547,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"537",54,"RAM6-RAM7",0.071071852045,-0.003444365735,0.021501470265,-0.156240160668333,-0.068243329555,-0.053181403555,0.081424710445,-0.046704489555,-0.0791506182216667,-0.163523971555,0.045958128445,0.0733825857783333,0.137892185111667,0.036169704445,-0.0407869108883333,-0.0956256108883333,-0.098642271555,0.0350483179116667,0.146434854578333,0.159495350578333,0.128139139111667,0.071580586445,0.078013816845,-0.026459905155,-0.0701240324883333,-0.107166566888333,-0.0645464362216667,-0.041667355755,-0.00349796642166667,0.012311138245,-0.0610992588883333,-0.120081066888333,-0.0710863928883333,-0.0455680942216667,-0.074605219555,-0.133420454888333,-0.087715443555,-0.098546643555,0.0144531711116667,0.0670706411116667,0.170507832445,0.0188985731116667,2450,"DG_s12",130.734,131.437,131.984,131.984,30,10,10,10,0.547,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"538",54,"RAM7-RAM8",0.0438884431833333,-0.01460808855,-0.00663786255000001,0.20847323345,0.32529929945,0.27669049945,-0.00196208521666669,0.103049982116667,0.25196599545,0.412021644783333,0.25677795185,0.107153105183333,-0.04751386415,0.00757150878333332,-0.000427857883333355,0.07632682145,0.0885266581166667,0.09775879945,0.139128346783333,0.169902758383333,0.24572032105,0.146164885716667,0.140568506783333,0.20547890945,0.416039464783333,0.33484491545,0.317694082116667,0.17202899465,0.19911970865,0.104669421983333,0.08200474545,0.188076476783333,0.256759716783333,0.29077898745,0.34430243545,0.308229498383333,0.28152008505,0.110837752383333,0.04822406945,0.140531062783333,0.114100238783333,0.24736914345,2450,"DG_s12",130.734,131.437,131.984,131.984,30,10,10,10,0.547,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"539",54,"RAM5-RAM6",-0.0455295985,0.0131476495,-0.0601125913,-0.0933639433,-0.167342682633333,-0.141923039833333,-0.0830117333666667,-0.0532099233666667,-0.0627535067,-0.1150458865,-0.100164925166667,-0.0126887758333333,0.0171706961666667,-0.0277879218333333,-0.0538282178333333,-0.00683171716666667,-0.0099120379,-0.0393987645666667,-0.108156115233333,-0.0935976731666667,-0.0556664511466667,0.03134211552,0.01090673152,0.0572307835,-0.0432570411666667,-0.0417003258333333,-0.102675129833333,-0.0346775851,-0.0259045877666667,-0.0281712371,-0.120251953833333,-0.188418279166667,-0.200265473166667,-0.186417147166667,-0.134706125166667,-0.133755863166667,-0.1423622885,-0.1220528105,0.0335946275,0.278188952833333,0.351238644033333,0.289985903166667,2450,"DG_s12",130.734,131.437,131.984,131.984,30,10,10,10,0.547,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"540",54,"LOF5-LOF6",-0.0454716838066666,0.0289773139266667,0.0890243885933333,0.119475197926667,0.0938919255266667,0.140058369526667,0.105388700193333,0.0641295715266667,0.114390526193333,0.0623391621933333,0.0496185521933333,0.00616592286000001,0.0607535941933333,0.23107900086,0.14203587686,0.03283524686,-0.05903050314,-0.0109947178066667,0.147784538193333,0.151885435753333,0.100571213086667,-0.0576505509133333,-0.05481576714,0.0664792661933333,0.11953638086,0.06673825086,0.04379247486,0.17403179646,0.225071181793333,0.313079875126667,0.25992164886,0.258931295526667,0.18019876286,0.15546494286,0.15010713646,0.15471235446,0.15239554446,0.130355169726667,0.162517801726667,0.158423928393333,0.26744792286,0.26314284886,2450,"DG_s12",130.734,131.437,131.984,131.984,30,10,10,10,0.547,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
