"","trial","electrodes","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","bin_26","bin_27","bin_28","bin_29","bin_30","bin_31","bin_32","bin_33","bin_34","bin_35","bin_36","bin_37","bin_38","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"11",2,"RAM7-RAM8",0.0235614898333333,0.0215783565,0.0246853358333333,0.0711002089666667,0.0133030289666667,0.0979005143,0.0279736425,0.0810151931666667,-0.0147585828333333,0.0130963838333333,0.0295413998333333,0.0216244058333333,-0.0160822061666667,-0.0565640328333333,0.0189828385,0.0605020571666667,0.378612437166667,0.473160091166667,0.346905937033333,-0.0495551029666667,-0.284417569633333,-0.283031748833333,-0.0561114545666667,-0.0497074812333333,0.0512293664333333,-0.0611134611666667,0.0777167655,0.0870921945,0.0950961313,-0.0194994354333333,-0.00268618676666667,-0.0319847575666667,0.0165493845,0.0382555485,0.116771815833333,0.00368082050000001,2398,"DG_s12",1.75,2.453,3.375,3.375,12,12,10,10,0.922,"Left",12,12,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"12",2,"RIN1-RIN2",0.2130084059,0.0308595225666667,-0.0735692694333333,-0.0667706881,-0.0170429814333333,-0.0339832194333333,-0.0318542261,-0.0734060794333333,0.0120320132333333,0.0529059925666667,0.0902894885666667,0.110708741233333,0.0693944739,0.0946063270333333,0.1402697037,0.157057282366667,0.1424249999,0.0875339825666667,0.0686901112333333,0.0753262912333333,0.160676344566667,0.1238344979,0.184718537233333,0.0067268639,0.196587191233333,0.1301152043,0.190814063633333,-0.0458563163666667,-0.162937188766667,-0.202870441433333,-0.0813737404333333,0.0256823369,0.0949649256333333,0.0602630333,-0.0218970367,0.0139959479,2398,"DG_s12",1.75,2.453,3.375,3.375,12,12,10,10,0.922,"Left",12,12,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"13",2,"RIN2-RIN3",-0.1020470911,-0.0358604231,-0.0698458585,-0.0474743885,-0.0744541024333333,0.0204438195666667,-0.0485906326333333,-0.146882782033333,-0.194059683366667,-0.156784028766667,-0.153901865433333,-0.1291708761,-0.114769785966667,0.0270458940333333,0.129917424033333,0.0933490068333333,0.0429223335,0.0106229468333333,0.00076488349999998,-0.151122641166667,-0.1545048345,-0.1500538645,-0.0614709818333333,-0.1453076565,-0.00855468250000002,-0.04970729456,-0.0840912350933333,-0.236576942293333,-0.3039895949,-0.331159046366667,-0.265082403833333,-0.247979150366667,-0.119488252366667,-0.115475983033333,-0.00484575330000001,0.0127915620333333,2398,"DG_s12",1.75,2.453,3.375,3.375,12,12,10,10,0.922,"Left",12,12,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"14",2,"RAM5-RAM6",0.0671328527,0.0840462721666667,0.1316471395,0.163776384833333,-0.00994305450000001,0.00837424049999999,0.1379233285,0.191066455166667,0.101768870833333,-0.0836361071666667,-0.120619435333333,-0.147676166666667,-0.183530835333333,-0.2307724405,-0.178745697166667,-0.1581394905,-0.1493759027,-0.258504949366667,-0.181901506646667,-0.146596911113333,0.00601075955333333,-0.0569524665,-0.151707949166667,-0.262475445166667,-0.1987867865,-0.0255182458333333,-0.0513339578333333,-0.200470293166667,-0.328963827166667,-0.374391129833333,-0.2904205145,-0.1284892345,0.0627422388333333,0.265732790166667,0.306047330166667,0.3479597435,2398,"DG_s12",1.75,2.453,3.375,3.375,12,12,10,10,0.922,"Left",12,12,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"15",2,"LOF4-LOF5",0.0546018319,0.150049616566667,0.160498447233333,0.104055019566667,0.0256453122333333,-0.159460914433333,-0.1437832171,-0.2354152751,-0.198744388433333,-0.2172845015,-0.0324874821666667,0.0261365545,0.0147834803,0.0664481963,-0.0323477757,-0.0359359117666667,-0.230673153766667,-0.2279925251,-0.1286175531,-0.0375345257666667,0.0900042189666667,0.127538890966667,0.1955559283,0.09832667406,0.0880034607266667,-0.0722195892733333,-0.1049390231,-0.251685249766667,-0.225605922433333,-0.102844624433333,-0.00113599776666666,0.0642976449,-0.0317967204333333,-0.118408993766667,-0.1584700031,-0.165363996433333,2398,"DG_s12",1.75,2.453,3.375,3.375,12,12,10,10,0.922,"Left",12,12,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"16",2,"LOF5-LOF6",0.20819148975,0.130667064216667,0.264755706216667,0.244386574216667,0.260842004416667,0.104957604416667,0.107571396416667,0.158703065083333,0.13588437995,0.275770915283333,0.25575346995,0.302556468416667,0.34047700175,0.284380990416667,0.19636892775,-0.00769335158333333,0.0250024650833333,0.15777973775,0.184393557016667,0.292474857016667,0.194050633683333,0.259849366416667,0.233792693083333,0.31156108175,0.274618222416667,0.208965676416667,0.17788025375,0.165698700416667,0.0623995064166667,0.22375919375,0.180127504416667,0.20083990575,-0.0254454475833333,-0.00214361424999999,0.03201663375,0.0839935104166667,2398,"DG_s12",1.75,2.453,3.375,3.375,12,12,10,10,0.922,"Left",12,12,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"17",2,"LIN1-LIN2",-0.0765113418333333,-0.0644605165266667,0.0471097028066667,0.0349843540066667,0.277910759366667,0.383135979366667,0.3478229215,0.233304714833333,0.139016308166667,0.122352387966667,0.0153989139666667,-0.0181231593666667,-0.0979360085,-0.0618575945,-0.1059619425,0.0937394135,0.0597918155666667,0.00346850356666667,0.0126472169,0.1434046815,0.271664880833333,0.0675378375,-0.0299024691666667,-0.0939638618333333,0.0493114221666667,0.0507374515,0.145454104833333,0.102709990166667,0.0801300561666667,0.0017811449,-0.102137059766667,0.00305888489999999,-0.104709177166667,-0.0106756305,-0.1536256745,-0.0408852985,2398,"DG_s12",1.75,2.453,3.375,3.375,12,12,10,10,0.922,"Left",12,12,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"18",2,"RAM6-RAM7",-0.0053092967,-0.0107667960333333,-0.0449508847,-0.0622055317666667,-0.157931151766667,-0.127691371766667,0.0072991749,0.0446362749,-0.00263059843333333,-0.170378610877333,-0.0774705762106667,-0.0605616403446667,0.00223781409933333,-0.0789221833673333,-0.0745780859,-0.0612293012333333,0.00380716156666666,0.0780845882333333,0.0804028315666667,0.176054858233333,0.190886111566667,0.276388848233333,0.249104302233333,0.119797208233333,0.0508135375666667,0.0214299502333333,0.118487857566667,0.0205897809,-0.0604382404333333,-0.220251297666667,-0.144321069666667,-0.112245956933333,0.0591692603,0.0840056263,0.0666993775666667,-0.0157397691,2398,"DG_s12",1.75,2.453,3.375,3.375,12,12,10,10,0.922,"Left",12,12,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"19",2,"RIN3-RIN4",-0.05527721875,-0.182108708083333,-0.18299199675,-0.280442832083333,-0.24301162675,-0.214940900083333,-0.209143640083333,-0.13063450675,-0.12282667075,0.0116065339166667,-0.0509131994166667,-0.00789692075000001,0.08305956925,0.07897178525,-0.0329618594166667,-0.212167649416667,-0.253004752083333,-0.149936814083333,-0.0474539874166667,0.0251231159166667,0.0158787285833333,-0.00564637408333332,0.07881464925,0.0169667505833333,0.12026739525,-0.0104846974166667,-0.05691685675,-0.19811165675,-0.227185862083333,-0.258842064083333,-0.27351916675,-0.159802875416667,-0.09134965675,-0.0150784140833333,-0.0808036980833333,-0.0116086214166667,2398,"DG_s12",1.75,2.453,3.375,3.375,12,12,10,10,0.922,"Left",12,12,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"20",2,"LOF3-LOF4",-0.292429770166667,-0.2902205035,-0.1508434265,0.0356370221666667,-0.0429333278333333,0.0919958121666667,0.0392636388333333,0.1189576955,-0.0854887398333333,-0.186057169166667,-0.360637369166667,-0.3147552005,-0.2237779565,0.0581447835,0.0317061235,-0.0870329871666667,-0.229007623633333,-0.262406959633333,-0.207044887633333,-0.220584809166667,-0.189652381166667,-0.0659792665,0.157060156166667,0.200431770833333,0.140379060166667,-0.183280471166667,-0.2850706851,-0.4142534711,-0.325299803766667,-0.1984817005,-0.1778054605,-0.0915190411666666,-0.0909120571666666,-0.0932600978333333,-0.119967311166667,-0.174359531166667,2398,"DG_s12",1.75,2.453,3.375,3.375,12,12,10,10,0.922,"Left",12,12,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"21",3,"LOF5-LOF6",-0.321897978,-0.199617778,-0.199426747333333,-0.176096538666667,-0.261679074666667,-0.165527337333333,-0.148944924,-0.080410818,-0.201662082666667,-0.309598366,-0.360991826666667,-0.16097532,-0.0196969154666667,0.0256478012,-0.0216013321333333,-0.0645761478666667,-0.0735604405333334,-0.1457259932,-0.0331216853333333,0.0473924146666667,0.00437606733333334,-0.030948126,-0.180602194666667,-0.191934728,-0.356837201333333,-0.330338384,-0.454621006,-0.330068492666667,-0.271067389333333,-0.028857134,-0.132528940666667,-0.126070846,-0.307662212666667,-0.186246572666667,-0.126045699333333,-0.048627388,2399,"DG_s12",4.375,5.078,5.969,5.984,10,10,8,8,0.891,"Left",8,8,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"22",3,"RAM6-RAM7",0.1197455885,0.0889923613666667,0.150119895366667,0.110764267366667,0.137551591833333,0.0617078611666667,0.0640055825,0.125151685166667,0.189114595833333,0.174954063166667,-0.0303208835,-0.1837185515,-0.2508354255,-0.126091168833333,-0.0405655548333333,0.00645778516666667,-0.106824924166667,-0.0521670035,-0.102530830166667,-0.0534852821666667,-0.0432302688333333,-0.0639898561666667,-0.0832997988333333,-0.151673034833333,-0.124107594833333,-0.112595642833333,-0.0954955069666667,-0.0280833696333333,0.0686814590333333,-0.0344967152466667,-0.08520023858,-0.192775351913333,-0.0490835035,-0.1398002495,-0.0065245095,-0.0513361601666667,2399,"DG_s12",4.375,5.078,5.969,5.984,10,10,8,8,0.891,"Left",8,8,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"23",3,"LOF3-LOF4",-0.0685261202666667,-0.0500076182666667,-0.0124767148,-0.0624157453333333,-0.0389735893333333,-0.072153598,0.0849144146666667,0.08835813,0.140412260666667,0.121888459333333,0.203960719333333,0.188110869333333,0.238560482,0.193002044,0.139109357333333,0.049472278,0.111821229333333,0.199281460666667,0.146407537333333,-0.0141991833333333,-0.0191341706666667,0.076665062,0.205076716,0.138238449333333,0.162052549333333,0.00448254533333332,0.051529478,-0.085488344,0.03835088,0.115093584666667,0.386305986666667,0.264365856666667,0.0952581574,-0.103444549266667,-0.110781985933333,0.0427845266666667,2399,"DG_s12",4.375,5.078,5.969,5.984,10,10,8,8,0.891,"Left",8,8,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"24",3,"LOF4-LOF5",0.0454225714616667,0.0957080534616667,0.270500384128333,0.227002497461667,0.099178108795,-0.0178119658716667,0.047501550795,0.203863191795,0.225547441928333,0.257911025928333,0.253072451595,0.108277436128333,0.046529688795,-0.0480756038716667,0.128418762461667,0.0342624071283333,0.147772057795,0.124937012795,0.308709326795,0.169737961261667,0.089712110595,-0.122146349405,-0.0651742605383333,-0.097747421205,0.0373150034616667,0.0557778954616667,0.054848158795,0.0335462341283333,0.021301420795,0.129543240795,0.208511052128333,0.329668158795,0.275869942595,0.156688943261667,0.0857969772616667,0.156017146795,2399,"DG_s12",4.375,5.078,5.969,5.984,10,10,8,8,0.891,"Left",8,8,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"25",3,"RIN1-RIN2",-0.187709048033333,-0.1787526827,0.0568586199666667,0.1676972273,0.2886257433,0.151871412633333,0.1332969253,0.1123950141,0.0961693481,0.1090965481,0.0744095719666667,0.0555561439666667,-0.0643182627,-0.0985690420333333,-0.1015167847,-0.0606221207,-0.0443460940333333,-0.0734101940333333,-0.0798348347,-0.0106079947,0.0610328126333333,0.118544775966667,0.0287702587666667,0.0838237661,0.0270893394333333,-0.0309990196333333,-0.1175591283,-0.0953324736333333,-0.0188870427,0.1090727053,0.1694539353,0.209047100633333,0.120713496633333,0.143269645966667,0.2193341393,0.194531148633333,2399,"DG_s12",4.375,5.078,5.969,5.984,10,10,8,8,0.891,"Left",8,8,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"26",3,"LIN1-LIN2",0.185567920166667,0.143419124166667,0.200299100166667,0.0727740241666667,0.183322298166667,0.312267702166667,0.472816958833333,0.454491318833333,0.4837120955,0.436724332833333,0.3781534275,0.228490230166667,0.2109719455,0.1884507923,0.251265252966667,0.3186745603,0.317721486833333,0.158861580166667,0.0255913268333333,0.0112784388333333,-0.00518444116666666,-0.0900849545,-0.203024247833333,-0.0844363990333333,0.0115793947666667,0.2002987281,0.174590645966667,0.215989688166667,0.115595768833333,0.237829168833333,0.285197912833333,0.335702892166667,0.237907350433333,0.103747643766667,0.0237276237666667,-0.0394833171666667,2399,"DG_s12",4.375,5.078,5.969,5.984,10,10,8,8,0.891,"Left",8,8,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"27",3,"RAM7-RAM8",0.00836803866666667,0.229167852666667,0.339271812666667,0.234238786,0.0675677846,-0.0189789660666667,-0.0556979607333333,0.0621762406666667,0.150466194,0.218028235333333,0.1925392508,0.213102848133333,0.2523420528,0.164174490666667,-0.012017076,-0.002427358,0.028008308,0.0590701293333333,0.0879108628,0.0385369634666667,0.0999303888,0.0705071186666667,0.0669072527333333,0.0529709680666667,-0.0634998046,-0.07337143,-0.027460324,0.0727118206666667,0.125056461333333,0.113863033333333,0.227402894666667,0.279259445333333,0.27640272,0.298117929333333,0.238212313333333,0.1612527906,2399,"DG_s12",4.375,5.078,5.969,5.984,10,10,8,8,0.891,"Left",8,8,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"28",3,"RIN2-RIN3",-0.00923402433333333,-0.04580475864,0.0993635906933333,0.175627496693333,0.263864251,0.172504619666667,0.160462881,0.0351526643333333,-0.117421793666667,-0.164298502333333,-0.168400362333333,-0.0967993218666667,-0.0472599985333333,-3.82958666666627e-05,0.00919739,-0.064338864,-0.0641910046666667,0.0233973551333333,0.0183492891333333,-0.0328374506666667,-0.0692453441333333,-0.0834389854666667,0.0379099076666667,0.002458083,0.010367231,-0.126018087,-0.154581293666667,-0.143404683666667,-0.0745537843333333,0.0298957723333333,0.0902195156666667,0.064657949,0.001006587,-0.0740733756666667,-0.0416412750466667,-0.0605644410466667,2399,"DG_s12",4.375,5.078,5.969,5.984,10,10,8,8,0.891,"Left",8,8,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"29",3,"RIN3-RIN4",0.0907496426666667,0.0367283933333333,-0.0573953466666667,0.060898452,-0.0240643146666667,0.0317946253333333,0.0239260186666667,0.139643856,0.0639130742,-0.0448034438,0.0216524455333333,0.0566064473333333,0.056494192,-0.0477731806666667,-0.112497894,-0.129810061333333,-0.205997642,-0.191595493333333,-0.128248086666667,-0.00688802666666667,0.0627343446666667,0.03923723,0.0169295633333333,-0.018898796,-0.0666151242666667,-0.0631456302666667,-0.0247281616,0.0182174006666667,-0.00135411000000002,-0.0425162326666667,-0.133715743333333,-0.210232878,-0.215339746866667,-0.0918445148666667,0.0171312071333333,0.038764436,2399,"DG_s12",4.375,5.078,5.969,5.984,10,10,8,8,0.891,"Left",8,8,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"30",3,"RAM5-RAM6",-0.1369276996,0.0312097070666667,-0.00116782626666667,-0.0724335264,-0.1694266844,-0.131355535066667,-0.197284106266667,-0.197887972933333,-0.266478152933333,-0.253174744266667,-0.270662972933333,-0.178309160133333,-0.224644352133333,-0.175409417466667,-0.273835985333333,-0.284040105333333,-0.278676612666667,-0.0314466702666667,0.0179407904,0.0604760964,-0.140197424266667,-0.1668341196,-0.246034032933333,-0.1253019796,-0.0293504389333333,-0.0726456789333333,-0.1293906816,-0.310863102266667,-0.3108967156,-0.3674474196,-0.291229986266667,-0.294927632933333,-0.2787598796,-0.194835162266667,-0.2603684956,-0.2981201936,2399,"DG_s12",4.375,5.078,5.969,5.984,10,10,8,8,0.891,"Left",8,8,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"31",4,"RAM7-RAM8",0.221689534083333,0.113104913416667,0.0676765300833333,0.152178058083333,0.175826719416667,0.34720443675,0.30388947675,0.312485236083333,0.162660316083333,0.02807661275,-0.0607668019166667,-0.118065749916667,-0.000710061250000003,0.26064596675,0.41042592675,0.404406541416667,0.21510073675,0.126447227416667,0.0813747910433333,0.0574021803766667,0.0872955790433333,0.0680950574166667,0.06804014055,0.0120121912166667,-0.00857723745,-0.01331093725,0.01317840675,-0.0211585765833333,-0.00600375725,-0.0756119025833333,-0.00902306458333333,0.0604903634166667,0.27131926875,0.291378173416667,0.221389633416667,-0.000993379916666667,2400,"DG_s12",6.984,7.687,8.406,8.406,28,4,10,10,0.719,"Left",28,4,24,24,0,0,-24,24,"Advent",18,-6,28,10,4,10
"32",4,"RIN1-RIN2",0.0545399143333333,0.0112429983333333,0.060417637022,0.031789046822,0.114366035488667,0.114099544133333,0.141249870466667,0.307118157133333,0.3819528658,0.456896430333333,0.173285697,0.201879054333333,0.140875881026667,0.237445695026667,0.213161289026667,0.184417703,0.176650379,0.208526918333333,0.283253171,0.219437747666667,0.133856981,0.131557296333333,0.248748893666667,0.307247899,0.243598211666667,0.225399269666667,0.293386024333333,0.316622725,0.281532573666667,0.181817931666667,0.328554170333333,0.299986219666667,0.300299427,0.170289645,0.252400025,0.247574679666667,2400,"DG_s12",6.984,7.687,8.406,8.406,28,4,10,10,0.719,"Left",28,4,24,24,0,0,-24,24,"Advent",18,-6,28,10,4,10
"33",4,"LOF5-LOF6",0.1602500625,0.245178447833333,0.269572053233333,0.383101199233333,0.428404093233333,0.386464991166667,0.135458463833333,-0.1657345035,-0.212990662833333,-0.0766694495,0.0118215558333333,-0.0177324175,-0.0749325375,-0.111760394166667,-0.0996586847666667,-0.105456043433333,0.00834577123333333,-0.0413747721666667,-0.0821297001666667,-0.1119169935,-0.0667613068333333,0.0560091145,0.115350311166667,0.200435365166667,0.140066603833333,0.0666507918333333,0.111211457833333,0.139481275166667,0.0942925431666667,-0.0587500501666667,-0.0466951608333333,0.0179507498333333,0.153968123166667,0.127521071833333,0.146699569166667,0.0674617138333333,2400,"DG_s12",6.984,7.687,8.406,8.406,28,4,10,10,0.719,"Left",28,4,24,24,0,0,-24,24,"Advent",18,-6,28,10,4,10
