"","trial","electrodes","pre_13","pre_12","pre_11","pre_10","pre_9","pre_8","pre_7","pre_6","pre_5","pre_4","pre_3","pre_2","pre_1","post_1","post_2","post_3","post_4","post_5","post_6","post_7","post_8","post_9","post_10","post_11","post_12","post_13","post_14","post_15","post_16","post_17","post_18","post_19","post_20","post_21","post_22","post_23","post_24","post_25","post_26","post_27","post_28","post_29","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_disadvent_choice","ineq_advent_choice","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"12",1,"RIN3-RIN4",0.109364612666667,-0.0393827006666667,-0.101729766666667,-0.101174469533333,-0.0423203068666667,-0.0865772975333333,-0.0494264933333333,-0.105102936,-0.0358049166666667,-0.0834135473333333,-0.037304146,-0.018062286,0.04595439,0.08632696,0.0894046193333333,0.0835594926666667,0.0435494713333333,0.108341921333333,0.140598762666667,0.240849788666667,0.137394262,0.107773458,0.077379542,0.183158835333333,0.181035650666667,0.250859484,0.179461790666667,0.282381881333333,0.1862258458,0.182773792866667,0.034257102,-0.0104404831333333,0.0809673964666667,0.184917696,0.187166516666667,0.148604255333333,0.227773783333333,0.293544832,0.1298571,-0.0399497304,-0.0235872464,0.0885801436,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"13",1,"LIN1-LIN2",0.30285278985,0.409136156516667,0.332740098516667,0.336641874516667,0.434358534516667,0.414045885183333,0.372952108516667,0.126579168516667,0.04240317585,0.07654762785,0.208206426516667,0.262845705183333,0.23348543385,0.19329656985,0.295014451183333,0.24167511185,0.32585528385,0.281614702983333,0.338400576316667,0.176936202316667,0.210663566516667,0.24582547985,0.591947202516667,0.74066632585,0.942265392516667,0.714683617183333,0.557975229183333,0.36322914585,0.277997845183333,0.253414886516667,0.223725899183333,0.258453979183333,0.29677091385,0.33142307785,0.40439899185,0.358257890516667,0.46182826385,0.44069586385,0.52669008385,0.358534226516667,0.293988922516667,0.29545701185,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"14",1,"RTI9-RTI10",-0.01971846,-0.0303906533333333,0.0320062333333333,0.131846778,0.181045908,0.126050773533333,0.0482114068666667,-0.0024852778,0.0655562413333333,-0.005272958,0.0596342706666667,0.172483252,0.241993431333333,0.344424374,0.366490840666667,0.402067168666667,0.429855515333333,0.285048411333333,0.270681745733333,0.0520825397333333,0.2140739104,0.170403642866667,0.311011725533333,0.306849665533333,0.255125190666667,0.205132954,0.019438676,0.015621836,-0.0237533373333333,0.0138475606666667,0.052196856,0.004043224,0.0721687373333333,0.07305618,0.072966466,-0.027428954,-0.0903614955333333,0.0553415064666667,0.163031214466667,0.183653550666667,0.125464594666667,0.0803408526666667,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"15",1,"LTI2-LTI3",0.00390464437833334,-0.0642301416216667,-0.162462679688333,-0.253722663688333,-0.207545623688333,-0.201299337621667,-0.0971294102883333,-0.0456014622883333,-0.0253619276216667,-0.127651274288333,-0.160486208955,-0.123485059621667,-0.00248898562166666,0.0836188457116667,0.014237257045,-0.078422872955,-0.0963545696216667,-0.0543522516216667,-0.0158399422883333,-0.045611256955,-0.122530124288333,-0.190503912955,-0.171081588288333,-0.079841974955,-0.0887100682883333,-0.261836066288333,-0.259214534955,-0.211380899621667,-0.0634377336216667,-0.00382127162166666,0.117994628378333,0.048565667045,-0.0216805196216667,-0.164145918955,-0.200761711621667,-0.199371931621667,-0.114747014955,-0.143307239621667,-0.192692030955,-0.204191829621667,-0.130115420288333,-0.0404923582883333,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"16",1,"RIN5-RIN6",-0.0069065584,-0.175575691066667,-0.197899779066667,-0.1756723184,-0.114734984666667,-0.0559737385333333,-0.0440067525333333,-0.154866306933333,-0.152537781733333,-0.162491143733333,-0.0378756777333333,0.0124718269333333,0.0304790302666667,0.0219359176,-0.0619918764,-0.0558528184,0.0673716949333333,0.145356512333333,0.128344383666667,0.0175103123333333,0.0047200196,0.1178029916,0.1456891116,0.153274577933333,-0.0905881227333333,-0.171902694733333,-0.263591203066667,-0.177784291733333,-0.1560674644,-0.0860833364,-0.1076226544,-0.0415935218666667,-0.0722363752,-0.0630212665333333,-0.169759849733333,-0.172274019733333,-0.130982439066667,-0.0895930092666667,-0.00864623193333333,0.0803922860666667,0.124053984266667,0.0231541562666667,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"17",1,"RTI3-RTI4",-0.0136620578233333,-0.0504966211566667,-0.0922688655966667,-0.129229537596667,-0.11915790493,-0.03936667753,0.119715201136667,0.14653785267,0.00161442580333335,-0.248326474196667,-0.147606445063333,0.0121476951366667,0.150109135136667,-0.00125702286333332,-0.171361230196667,-0.187442900796667,-0.102421970796667,-0.105054697063333,-0.159396739796667,-0.15866404513,-0.09986381153,-0.103806492863333,-0.16788153953,-0.154752373863333,-0.114180431196667,-0.0345561158633333,0.0693315771366667,0.177413129136667,0.200359907136667,0.107983481803333,-0.0777602808633333,-0.123683300196667,-0.08283408893,0.0666777804033333,0.0167062017366667,-0.04631450153,-0.151681644863333,-0.188028924663333,-0.135977152663333,-0.101109071996667,-0.08571603073,-0.150104820196667,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"18",1,"RIN2-RIN3",-0.0104479756666667,-0.057756479,-0.069646991,-0.110592487333333,-0.00284278933333333,0.0702158986666667,0.144333706466667,0.151859309133333,0.0549228398,-0.051380494,-0.110437833333333,-0.05144218,0.154749204,0.216955904,0.131335506666667,0.0830105853333333,0.128041769333333,0.159541509406667,0.0281083460733333,-0.13593278726,-0.180127232266667,-0.213334532933333,-0.134742204933333,-0.0922313073333333,-0.021659854,0.070700874,0.170336718666667,0.278195278666667,0.289822176,0.111064889333333,0.0736821626666667,0.0819140693333333,0.123138171333333,0.0715660713333333,0.030758326,-0.0205042026666667,-0.0276409257333333,-0.1401677604,-0.113804793733333,-0.1210454606,-0.0898490080666667,-0.0301922146666667,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"19",1,"RIN9-RIN10",0.204035362833333,0.3096837055,0.2593956673,0.110252193966667,0.0907995786333333,0.189028081966667,0.2071098593,0.1471160393,2.36941666666574e-05,0.1109663843,0.2449726283,0.438207017633333,0.322304218166667,0.3260824535,0.412775064166667,0.658436762833333,0.7071286095,0.831948676166667,0.735271682833333,0.676305696166667,0.434642650166667,0.3019100975,0.277099650833333,0.258702216833333,0.197890232166667,0.0671977388333333,0.0547214648333333,0.0952885368333333,0.0999765101666667,0.0379164081666667,0.104639460166667,0.231128080166667,0.172321016166667,0.0506626528333333,-0.0355543458333333,0.0106315728333333,0.1792706175,0.2102894495,0.200688210833333,0.0727807761666667,0.0855771281666667,0.164122833833333,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"20",1,"RIN4-RIN5",0.1333008209,-0.00838885776666667,-0.0628141244333333,-0.1460149791,-0.100021093766667,0.0260332949,0.0827577389,-0.0700121464333333,-0.105709397766667,-0.0920188431,0.0665182489,0.163560638233333,0.352357707566667,0.230505395566667,0.0259032689,-0.0834092057666667,0.0908920942333333,0.3066673089,0.2730817889,0.222162692233333,0.0972146735666667,0.2852089269,0.3661312409,0.434645755653333,0.23989407032,0.0878331329866667,0.11174975978,0.0663322984466667,0.104991945113333,0.0746860515666667,0.0914225946333333,0.0909797633,0.0705245593,0.1108461553,0.0429059059666667,0.0930484059666667,0.0260532309,0.171266311566667,0.205761317566667,0.260409273566667,0.241139609633333,0.186768491633333,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"21",2,"LIN4-LIN5",-0.0183481395666667,-0.0142072801666667,-0.0180661268333333,-0.0290189021666667,0.0040025845,0.0551124778333333,0.0391393167,-0.01354319964,0.00405115369333333,0.0480506068266667,0.0249659367,0.00991479343333333,0.0332208947666667,0.00621975723333333,-0.0141385648333333,-0.0696817181666667,0.0989405085,0.2137246405,0.165164989166667,0.1095973205,-0.0617541761666667,-0.0945219741666667,-0.1144743617,0.115342574966667,0.260655228966667,0.281084773833333,0.214385625833333,0.2235363805,0.184049123833333,0.142452131833333,0.0684681951666667,0.0866944071666667,-0.0401051584333333,0.0231665062333333,0.0054431429,0.0102994218333333,-0.0990117701666667,-0.116323960833333,0.1486566325,0.2783470165,0.3385258787,0.146774996566667,2626,"DG_s13",2.031,2.828,4.234,4.234,12,12,10,10,1.406,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"22",2,"LIN3-LIN4",-0.00414613490000001,0.0232676497666666,0.103296846433333,-0.0192334549,0.0277696158333333,-0.0613592888333333,-0.119234248166667,-0.136685128166667,-0.0687546141666667,-0.0086089015,-0.0176801105,-0.0451103218333333,-0.0266365132333333,-0.0481262289,-0.0369672702333333,-0.0810419908333333,-0.0294751781666667,0.105316361833333,0.1218456155,0.189542888833333,0.0155562441666666,-0.0812403795,-0.2743549515,-0.228826538833333,-0.0546412488333333,0.0573176905,0.1443349145,0.0908037811666667,0.0566638338333333,0.0198305345,0.0660221911666667,0.178763471166667,0.0663366731666667,-0.0442030015,-0.1421103835,-0.0350706615,-0.0635466168333333,-0.107877690033333,-0.0929334720333333,0.0778334933,0.112556555166667,0.155570655166667,2626,"DG_s13",2.031,2.828,4.234,4.234,12,12,10,10,1.406,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"23",2,"LIN9-LIN10",0.0836217326666667,-0.016165914,0.095320524,0.148898930666667,0.317068521333333,0.423853029333333,0.341960928666667,0.215613298666667,0.0244740253333333,0.186530377333333,0.161156722,0.138400298666667,-0.0527776711333333,-0.0508017364666667,0.102334880866667,0.262678800666667,0.3600945494,0.237087068066667,0.155452560066667,0.067713662,0.0743596423066667,0.0529960639733333,0.125996373306667,0.186749310333333,0.333640392666667,0.268885712666667,0.178841941133333,0.0277572371333333,-0.0192317962,-0.0424927953333333,-0.020899804,0.0765784813333333,0.0960703613333333,0.0690131233333333,-0.0172423313333333,-0.0406381106666667,-0.0144779226666667,0.0567797526666667,0.032871206,0.0343135626666667,0.068107248,0.223798114666667,2626,"DG_s13",2.031,2.828,4.234,4.234,12,12,10,10,1.406,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"24",2,"RIN6-RIN7",-0.0875330384166667,0.07688252825,0.117870352916667,0.137153460916667,-0.0230336644166667,0.0636518909166667,0.201747779583333,0.223865368116667,0.350913612783333,0.276773322783333,0.448726208916667,0.252719564916667,0.24836294825,0.03831439225,0.0172842315833333,-0.0602402230833333,-0.0588852270833333,-0.102200477083333,-0.0315532610833333,-0.00976995708333334,0.05090594225,0.06746002425,0.09518648425,0.07230034025,0.0603758055833333,0.149292905583333,0.137900481583333,0.129218777583333,0.0877467575833333,0.117952147583333,0.09593371625,0.05548871025,-0.00834906308333334,-0.08080897975,-0.149124665083333,-0.169218730416667,0.0585895329166667,-0.0171005210833333,-0.0124540546833333,-0.16952724935,-0.00300714668333334,0.00569865891666667,2626,"DG_s13",2.031,2.828,4.234,4.234,12,12,10,10,1.406,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"25",2,"RTI1-RTI2",0.274179593933333,0.231359075266667,0.100792346066667,-0.00111877859999998,-0.0359548222666667,-0.0603950629333333,-0.0886381282666666,-0.0106383618,0.0777032915333333,0.0855811428666667,0.0543239507333333,0.1273667445338,0.284442051200467,0.289569095200467,0.237670700066667,0.114863461333333,0.115938578733333,0.159924970733333,0.164552512133333,0.1853075334,0.222571442733333,0.2155749294,0.316661184733333,0.211619599333333,0.148584158,0.101675776,0.165603732066667,0.192669566733333,0.239443344733333,0.365345534066667,0.513135144733333,0.495156256066667,0.335383716066667,0.2054882754,0.1695863814,0.2184640414,0.2855924634,0.248808504733333,0.315088524733333,0.265715396733333,0.218392484066667,0.0578529384666667,2626,"DG_s13",2.031,2.828,4.234,4.234,12,12,10,10,1.406,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"26",2,"LTI1-LTI2",0.16714081,0.0419093326666667,-0.150275468333333,-0.135969502333333,-0.120605688333333,-0.062770426,-0.026112772,0.0407125513333333,0.165929391533333,0.1249596982,0.0871633048666667,0.00194554133333333,-0.058954302,-0.106896466,-0.159695830666667,-0.113317596666667,-0.10132865,-0.0945286053333333,-0.055169234,0.00960818933333335,0.063821886,0.0947785173333333,-0.0889262833333333,-0.108964020666667,-0.119358905333333,-0.0266819004666667,-0.0267446158,-0.079280462,0.0149389278,0.0902949764666667,0.216391274,0.324123674,0.297352747333333,0.177140847333333,0.020012496,-0.004632976,-0.145801742666667,-0.248646924666667,-0.257806428666667,-0.209114111333333,-0.189697364,-0.0231540146666667,2626,"DG_s13",2.031,2.828,4.234,4.234,12,12,10,10,1.406,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"27",2,"RIN1-RIN2",-0.0975184338333333,0.00202633716666667,-0.0147456601666667,-0.0494814876333333,-0.1447817303,-0.173399544966667,-0.0276943355,0.1302309645,0.307297423166667,0.2003971625,-0.0101265841666667,-0.2437076835,-0.285870598833333,-0.103051318833333,-0.0910253701666667,-0.0782933741666667,-0.2023622555,-0.178766512166667,-0.0916523568333333,0.0119777911666667,0.131728375833333,0.1787454405,0.147120369833333,0.0261897507,-0.0873183559666667,-0.0468448986333333,-0.0411823961666667,-0.0996795788333333,-0.0403618188333333,0.0205001871666667,0.154545577166667,0.0759973771666667,0.0733558571666667,-0.0991693775,-0.155920170833333,-0.134948564366667,-0.0536111690333333,-0.0291062143666667,-0.138343994166667,-0.100555836833333,-0.130788548833333,-0.1172224755,2626,"DG_s13",2.031,2.828,4.234,4.234,12,12,10,10,1.406,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"28",2,"LTI2-LTI3",0.245052740383333,0.14186925305,0.08941693305,0.18805277945,0.106340148116667,0.113685412116667,0.0419177321166667,0.188323184116667,0.25644265345,0.26358055345,0.163215420783333,0.06978699945,-0.00928305021666667,-0.0215363308833333,-0.0463727562166667,-0.0604419638833333,0.0578127067833333,0.0986828061166667,0.210467436783333,0.10608143145,0.116584238783333,0.0978256321166667,-0.00446056655,0.000520562116666665,-0.0492093052166667,-0.00410580121666667,-0.104398169883333,-0.175170029216667,-0.0953384712833333,0.11487458205,0.20452897605,0.192425234116667,0.17157858745,0.0919139667833333,0.111950016783333,0.0889405961166667,0.05679190945,-0.03887212055,-0.167621821883333,-0.0538010352166667,0.0442101481166667,0.193132316783333,2626,"DG_s13",2.031,2.828,4.234,4.234,12,12,10,10,1.406,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"29",2,"LAM4-LAM5",0.0714134566333333,-0.0507659160333333,-0.00778735136666667,0.165784881966667,0.1967622993,0.128881033966667,0.0152497459666667,0.143835801966667,0.199836121966667,0.2084503693,0.176569392633333,0.1141607733,0.112751048126667,-0.02943896854,-0.0259245752066667,0.0516353566333333,0.127258002633333,0.121265815966667,0.142713389966667,0.1231695113,0.264662891966667,0.270480631966667,0.295450126766667,0.197820667433333,0.0172729007666667,0.00665119796666667,0.0683821166333333,0.1953444233,0.1263647573,0.0771175033,-0.0512348567,0.0328980306333333,0.0099142413,0.0468763813,0.0555646873,0.1152645013,0.1354829073,0.0526192326333333,0.0302981205,0.0632646805,0.0617956067666667,0.000559188233333341,2626,"DG_s13",2.031,2.828,4.234,4.234,12,12,10,10,1.406,"Left",12,12,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
