"","X","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p","predictor","region","anova_p","diff_adj_r2","perct_adj_r2","correction"
"15",15,"LOF1-LOF2","pre_1",0.00103073205764945,0.000866257855490684,0.23318579710524,0.629639039178705,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.799573734023523,-0.00415017014247943,-0.689663973239537,8
"16",16,"LOF1-LOF2","post_1",4.51312207058832e-05,0.00018738883541575,0.0102001162232261,0.919643474647671,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.302232426551233,0.000282637996948276,0.0257413874160139,8
"17",17,"LOF1-LOF2","post_2",0.00916092476328531,0.00281300352094062,2.08951084817468,0.149698774140298,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.024766277642074,0.017630167709243,33.3092914733312,8
"18",18,"LOF1-LOF2","post_3",0.0103857947438842,0.00303480364673398,2.37182287769442,0.12494166927947,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.0199248969319968,0.0192320976964022,13.5651262395162,8
"19",19,"LOF1-LOF2","post_4",0.00176416483595727,0.00127600843685662,0.399405870718741,0.528035031632826,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.14630603851798,0.00490280950477517,3.07199009150112,8
"20",20,"LOF1-LOF2","post_5",9.11914881257121e-05,0.000287347116835452,0.0206111558783875,0.885971228916009,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.481984467938447,-0.00226181332080566,0.5358652708486,8
"21",21,"LOF1-LOF2","post_6",0.00997364114680525,0.00280805107023583,2.27675039055422,0.132723496010125,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.103912768986027,0.00731923231470533,-0.834484629322249,8
"22",22,"LOF1-LOF2","post_7",0.0202248756147144,0.00388405709180448,4.66517446214324,0.0318326029688979,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.0146652564053322,0.0216725179038912,-3.90775624585449,8
"23",23,"LOF1-LOF2","post_8",0.00102286796322964,0.000810242682920191,0.231404856303947,0.630949488927811,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.171314990437507,0.00384939281236374,1.73729793590536,8
"24",24,"LOF1-LOF2","post_9",0.000140518699367184,0.000303039702917425,0.0317616891682353,0.858711346216082,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.528218908260645,-0.00267931307674707,-1.69623235050894,8
"25",25,"LOF1-LOF2","post_10",0.00684958767919004,0.00198826006237566,1.55868315241348,0.21314991550922,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.0693403681001161,0.0101736000126261,-1.68500335694986,8
"26",26,"LOF1-LOF2","post_11",0.00477156902262578,0.00177080399871553,1.08354480795368,0.29901819416801,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.0977973480170627,0.00772204545149513,-1.37138994516108,8
"27",27,"LOF1-LOF2","post_12",0.00155360405519953,0.000996395671154159,0.351660858210464,0.553767403603458,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.791785814093555,-0.00417637551983918,0.707561279888938,8
"28",28,"LOF1-LOF2","post_13",0.00516973802870869,0.00175968066214635,1.17443230182103,0.279647179803783,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.786705481994849,-0.00411231302665838,-0.716232227377537,8
"29",29,"LOF1-LOF2","post_14",0.000160751945853989,0.000317714903057963,0.036335780810471,0.848994858384996,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.175075409749124,0.00360902819040565,0.126793355238313,8
"30",30,"LOF1-LOF2","post_15",0.000710052640256677,0.000657531516999337,0.160585921155313,0.688996224609177,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.10961637214889,0.00672129928157539,0.283586348296102,8
"31",31,"LOF1-LOF2","post_16",2.23915005078009e-05,0.000117659936440498,0.00506059242902095,0.943350962159582,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.405098202943092,-0.00136539157898841,-6.41647081843718,8
"32",32,"LOF1-LOF2","post_17",0.0014685773964346,0.000968970829882871,0.332386627081629,0.564830877530936,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.634095923953568,-0.00347229640181035,0.523699350069529,8
"33",33,"LOF1-LOF2","post_18",0.000115868411776201,0.000272914373001018,0.0261892955735051,0.871583470947638,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.793592910219335,-0.00418134191352171,0.725820091772484,8
"34",34,"LOF1-LOF2","post_19",0.002651120033539,0.00126602914425492,0.600745776743604,0.43910382322768,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.24984353679226,0.00144462586903904,-0.351917164148118,8
"35",35,"LOF1-LOF2","post_20",4.2982396007182e-05,0.000159762336533349,0.00971443904748927,0.921573521432907,4.66517446214324,0.5564,"ineq_disadvent","OFC",0.739978001067589,-0.00399132544799885,0.765038321650519,8
"36",1,"LOF2-LOF3","pre_15",0.000401723536264356,0.000574998340623886,0.090022236174274,0.764427137545761,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.896803693256718,-0.00444800836377923,1.00422119611319,8
"37",2,"LOF2-LOF3","pre_14",0.0007457643690821,0.00078706144593015,0.168668534395692,0.681686958234992,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.943631494236623,-0.00439251459388634,-0.395332549074459,8
"38",3,"LOF2-LOF3","pre_13",0.00023009811356471,0.000446724754005661,0.0520141420215823,0.819801069963451,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.963340602151702,-0.00442879750744962,-0.75837636284638,8
"39",4,"LOF2-LOF3","pre_12",0.000153712506972429,0.00040813551738704,0.0347443672195575,0.852299546365872,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.894995060458493,-0.00441398252099368,0.696230825429982,8
"40",5,"LOF2-LOF3","pre_11",0.00231741291729336,0.00169930702340154,0.5249518495053,0.469486386087752,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.477043020176836,-0.00222124643085908,0.255509436301019,8
"41",6,"LOF2-LOF3","pre_10",0.00122428515940475,0.00109838350454263,0.277027606813241,0.599172224922639,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.535017847987136,-0.00276101880256796,0.387514712649097,8
"42",7,"LOF2-LOF3","pre_9",0.0025536114702749,0.00155052825622602,0.5785936957803,0.447656941472449,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.777809461058494,-0.00408732201528839,-0.837500379912813,8
"43",8,"LOF2-LOF3","pre_8",0.00494636203097436,0.00233579088611425,1.12343473391231,0.290311517513936,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.489825303347133,-0.00233801208249385,0.702978084902376,8
"44",9,"LOF2-LOF3","pre_7",0.000123821999165319,0.000369597704016027,0.0279872372470292,0.867288425694207,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.797412319452052,-0.00417433208054896,3.19863381331853,8
"45",10,"LOF2-LOF3","pre_6",0.000637093458980646,0.000765980318218137,0.144074910912972,0.704619562419397,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.719710949582401,-0.00387587352538665,-1.33184806918932,8
"46",11,"LOF2-LOF3","pre_5",0.000478690554691259,0.000644860456639323,0.108235876852152,0.74246623880066,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.254607000337967,0.00132160041488638,4.25305912210967,8
"47",12,"LOF2-LOF3","pre_4",0.000956143044705054,0.000897451688559422,0.216295137194374,0.642325246889432,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.561718067896474,-0.00292523961928171,-0.276260647992999,8
"48",13,"LOF2-LOF3","pre_3",0.000970777378193163,0.000895383620153476,0.219608878803247,0.639789783652798,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.547447067100711,-0.00281258495108039,-0.254474308609659,8
"49",14,"LOF2-LOF3","pre_2",0.00188075048196882,0.00120889061150521,0.425850527509814,0.514695302687831,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.95393951899134,-0.00443762580975882,-1.68761311023211,8
"50",15,"LOF2-LOF3","pre_1",0.000843220703902383,0.000796821878792157,0.190728705475224,0.66272777223217,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.445799742223049,-0.00187833027924733,0.249921943616202,8
"51",16,"LOF2-LOF3","post_1",0.000749859312081662,0.000775208479118763,0.169595377203338,0.680861969323104,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.68432636011548,-0.00374554100710389,0.635879691815779,8
"52",17,"LOF2-LOF3","post_2",0.00152184222371233,0.00112637276933617,0.344460557179306,0.55785157307101,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.290527302663684,0.00052128608669233,-0.350558432335644,8
"53",18,"LOF2-LOF3","post_3",0.0116757485107668,0.00308909668426953,2.66989215275979,0.103655176819304,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.0284905671899415,0.0166789373994715,-3.52426149172263,8
"54",19,"LOF2-LOF3","post_4",0.00671077880202518,0.00248610005698661,1.52688258051217,0.217863794124263,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.0383232648377995,0.0144126877048975,141.47419617041,8
"55",20,"LOF2-LOF3","post_5",0.00559851059814342,0.00216838026334636,1.27238686653766,0.260515451503548,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.0530652781607481,0.0120486247400133,-15.6257669535564,8
"56",21,"LOF2-LOF3","post_6",0.0050926990518621,0.00183938236000937,1.15684143097954,0.283268449215109,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.135183519805922,0.00546581613065111,-1.46492751510358,8
"57",22,"LOF2-LOF3","post_7",0.00214045747728646,0.00117894920959278,0.484781043075238,0.486980086251159,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.187610356832705,0.00326169663398435,3278.88341755525,8
"58",23,"LOF2-LOF3","post_8",0.000128973290914847,0.00028042992382298,0.0291517235404763,0.864581944514042,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.331711118864775,-0.000255297154439948,-0.0402323433934711,8
"59",24,"LOF2-LOF3","post_9",7.80487359855991e-05,0.000210880148887335,0.0176403911429764,0.89445618353544,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.621673275454298,-0.00337733885472935,2.93954288575372,8
"60",25,"LOF2-LOF3","post_10",0.00282427415669214,0.00136679782417139,0.640093759675735,0.424517008115791,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.204993112580331,0.00270658045919081,-0.392380392696694,8
"61",26,"LOF2-LOF3","post_11",0.00410841284343912,0.00161319043276763,0.932331706173228,0.335289850480401,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.0868145201422778,0.00854162481745491,-2.79725215667072,8
"62",27,"LOF2-LOF3","post_12",3.19374471298003e-06,4.38250061782429e-05,0.000721788610342046,0.978590220831959,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.96026449035351,-0.00448943482544273,0.551055991389938,8
"63",28,"LOF2-LOF3","post_13",0.00557622611416037,0.00184476955426771,1.26729381868632,0.261469007355074,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.428830348353312,-0.00167324993854279,0.339273080854871,8
"64",29,"LOF2-LOF3","post_14",0.00888523572582764,0.00221649278106998,2.02606534219841,0.155999487424111,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.549437638031056,-0.00284046730424792,-0.415001005621718,8
"65",30,"LOF2-LOF3","post_15",0.00375517397749568,0.00154009407065954,0.851868232332333,0.357008673277773,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.811637599513248,-0.00419706038257184,-1.40053051442304,8
"66",31,"LOF2-LOF3","post_16",0.00130618447841715,0.000986706453225574,0.295583779066566,0.587200229885283,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.889909853584909,-0.00436359730714653,-1.29266670537601,8
"67",32,"LOF2-LOF3","post_17",0.00282173533645805,0.0013769437231847,0.63951673300329,0.424725578254208,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.659994665072237,-0.00361651153526732,0.673805318921758,8
"68",33,"LOF2-LOF3","post_18",0.00256481625169212,0.00129580868387413,0.581138987602314,0.446661095609356,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.604020317456948,-0.00328217860739266,0.473654013479326,8
"69",34,"LOF2-LOF3","post_19",4.3013263351741e-05,0.000169135559430968,0.0097214156673057,0.921545456217465,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.689517162886147,-0.00372427384713925,-0.56295535707453,8
"70",35,"LOF2-LOF3","post_20",0.000120044595678059,0.000295921062022333,0.0271333358335709,0.869310038779549,2.66989215275979,0.9786,"ineq_disadvent","OFC",0.956000040624701,-0.00443753992441054,-1.50815536795361,8
"71",1,"LOF3-LOF4","pre_15",0.00961807663630923,0.002544862355432,2.17537206173553,0.141639722279076,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.187023089588469,0.00332829762369102,-0.655393538112295,8
"72",2,"LOF3-LOF4","pre_14",0.000233855452797156,0.000384901940242399,0.0528636947954403,0.818361075512098,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.880245336732949,-0.00438436820257881,0.875193561336097,8
"73",3,"LOF3-LOF4","pre_13",0.00109472609399546,0.000848650265545199,0.247679238167937,0.619197839678553,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.700634041592168,-0.0038301756808794,0.514942464504317,8
"74",4,"LOF3-LOF4","pre_12",0.00349398744569812,0.00147120324172669,0.792409832735201,0.37431905214148,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.388537571106435,-0.00114126806780668,45.0747969754537,8
"75",5,"LOF3-LOF4","pre_11",0.0221031754604555,0.00392659114926638,5.10822566216538,0.0247655060613808,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.0151161066101569,0.0213688919225477,-10.5987340685817,8
"76",6,"LOF3-LOF4","pre_10",0.00621828664917601,0.00208263383658616,1.41412622493856,0.235620536320533,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.319193259474768,-3.46906335122465e-05,0.00494525057935625,8
"77",7,"LOF3-LOF4","pre_9",0.000125506440576735,0.000283191733494712,0.0283680159390489,0.866397159924261,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.403571479866949,-0.00133573274481535,-0.183138489321169,8
"78",8,"LOF3-LOF4","pre_8",0.000150927406340369,0.000291913937138394,0.0341147426825544,0.853628596754291,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.486208418307791,-0.00228080977707434,-0.380631714166478,8
"79",9,"LOF3-LOF4","pre_7",0.00010334259429448,0.000247561296950616,0.0233578401703527,0.878666557770416,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.868286706933641,-0.00437011917144159,0.651015259596236,8
"80",10,"LOF3-LOF4","pre_6",0.000259596965711872,0.000419560381667338,0.0586841484777633,0.80880760227359,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.956003396660289,-0.00447478509546784,0.824742838116443,8
"81",11,"LOF3-LOF4","pre_5",0.00334952039969793,0.00148325800107552,0.759535690621768,0.384398731833051,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.919672267719981,-0.00440550326559852,-1.47698333710636,8
"82",12,"LOF3-LOF4","pre_4",0.00418651251467268,0.00168705916610808,0.950129557599477,0.330728485131661,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.899925259413683,-0.00434901924058562,-0.4307637997697,8
"83",13,"LOF3-LOF4","pre_3",0.00212356633283897,0.00117586796376354,0.480947314747073,0.488705667710517,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.628944126010275,-0.00344309276187982,0.475346779183707,8
"84",14,"LOF3-LOF4","pre_2",0.00129198110364654,0.000877038024690181,0.292365460073894,0.589241165223913,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.727927903199735,-0.0039514793824571,0.523687065308622,8
"85",15,"LOF3-LOF4","pre_1",0.00987860246980496,0.00229603003113209,2.25483881445743,0.134593192444021,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.2246679224716,0.00211374161465239,-0.437623223723996,8
"86",16,"LOF3-LOF4","post_1",0.00197135192739439,0.00109638087495182,0.446405558048391,0.504728628254167,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.549645551700463,-0.00287638770528598,0.560821220357278,8
"87",17,"LOF3-LOF4","post_2",0.00428174293082924,0.00156702022101918,0.971835050223635,0.325277167577444,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.224196121454665,0.00212000238072541,-1.43731339487428,8
"88",18,"LOF3-LOF4","post_3",0.0121920271603983,0.00281805424549581,2.78940666001026,0.0962737179333262,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.00860507971889879,0.0256041792922043,-16.6584235524498,8
"89",19,"LOF3-LOF4","post_4",0.00602262567785287,0.00195581548236217,1.3693605492006,0.243154295787562,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.0946315377769295,0.00791541468889123,-10.1433330223917,8
"90",20,"LOF3-LOF4","post_5",0.00241433143091476,0.00118184278002339,0.546959444765668,0.460330228537301,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.194157730793997,0.00305135369060516,-0.730734487628095,8
"91",21,"LOF3-LOF4","post_6",0.000648684372389752,0.000656742889046153,0.146697828749057,0.702071220920141,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.941750545170849,-0.00446239954209138,0.89840145253639,8
"92",22,"LOF3-LOF4","post_7",0.00295258456205975,0.00139632996891178,0.669260158236715,0.414171361629,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.471652015126307,-0.00216334191969625,0.273450729542876,8
"93",23,"LOF3-LOF4","post_8",2.23064167280099e-06,3.64903464059005e-05,0.000504126142577806,0.982106610799827,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.720689398068706,-0.00389804796232052,2.27535108134447,8
"94",24,"LOF3-LOF4","post_9",0.000930152408230842,0.000751795879195287,0.210410157775141,0.64688693470025,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.356171769039155,-0.000662503148855631,0.31669320640764,8
"95",25,"LOF3-LOF4","post_10",0.000501779804010022,0.000541243572577282,0.113459167224958,0.736552358646827,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.444051392987632,-0.00185666874159196,0.277405570168476,8
"96",26,"LOF3-LOF4","post_11",0.000563888260639317,0.000516498151147003,0.127510648662373,0.721360379791077,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.999754871504746,-0.00449248938507929,0.711093724656318,8
"97",27,"LOF3-LOF4","post_12",0.000165268532366683,0.000315022871049547,0.0373568622286648,0.846913878811039,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.822601098236068,-0.00425820223429896,0.936729063453749,8
"98",28,"LOF3-LOF4","post_13",0.000165950380769968,0.000317433591363297,0.0375110110205747,0.846602296139506,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.79744145907411,-0.00420591961060435,0.474656088960723,8
"99",29,"LOF3-LOF4","post_14",0.00517517435120185,0.00178317939618362,1.17567371985198,0.279393845250435,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.339933068613492,-0.000398910185280599,0.0884321938856922,8
"100",30,"LOF3-LOF4","post_15",0.00665593316581082,0.00204501630443276,1.51432010890979,0.219760303441087,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.27482384911361,0.000857904999309156,-0.241523100889949,8
"101",31,"LOF3-LOF4","post_16",0.00511161914219944,0.0017961027538412,1.16116134067324,0.282373659077193,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.306859641259104,0.000194687370886348,0.025984220281043,8
"102",32,"LOF3-LOF4","post_17",9.3951039963772e-05,0.000233612121014749,0.0212349300755766,0.884270662505838,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.962277066897265,-0.00448695472501304,0.611196930191787,8
"103",33,"LOF3-LOF4","post_18",0.000640785116211915,0.000602030548290806,0.144910292622591,0.703805069377762,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.816508614436282,-0.00425204868403517,0.616152707200199,8
"104",34,"LOF3-LOF4","post_19",0.00112919585271374,0.000833726462456404,0.255486757300071,0.613730502538101,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.782176270120895,-0.00415010533731386,0.600356495852786,8
"105",35,"LOF3-LOF4","post_20",0.000195821693810099,0.000363809044733501,0.0442643707251331,0.833552080977388,5.10822566216538,0.4469,"ineq_disadvent","OFC",0.888035315846327,-0.0043929361235171,1.096536772336,8
"106",1,"ROF1-ROF2","pre_15",0.00628600931045735,0.00241282013180082,1.41697319222142,0.235162244613602,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.137760877788482,0.00539100506113321,-1.10186589344811,8
"107",2,"ROF1-ROF2","pre_14",0.000157393400242208,0.000362057705505001,0.0355765079622959,0.850561989970381,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.784990845294591,-0.00416692403152941,0.474247441671399,8
"108",3,"ROF1-ROF2","pre_13",0.000411153013370626,0.00054959637683428,0.0929588013130406,0.760729413727092,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.86598988673482,-0.00436851657415027,0.593570064547029,8
"109",4,"ROF1-ROF2","pre_12",0.00483768075570722,0.00215398129531096,1.09863067526519,0.295686438197257,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.303314183680773,0.000265182592695812,-0.136351763148386,8
"110",5,"ROF1-ROF2","pre_11",0.00790795753413769,0.00290296974773272,1.80144414652597,0.180884772536798,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.179169359713589,0.00357320100518888,-1.22617981584044,8
"111",6,"ROF1-ROF2","pre_10",0.0151233309168908,0.0036379709698229,3.47035613139182,0.0637752901192025,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.216441186142866,0.00233369861538046,0.822468122285954,8
"112",7,"ROF1-ROF2","pre_9",0.0090184133929229,0.00278358182092503,2.05670968496885,0.152919248251693,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.801034909186003,-0.00407780755634524,-0.167462457467807,8
"113",8,"ROF1-ROF2","pre_8",1.03187040048133e-06,2.97366905096397e-05,0.000233202951144002,0.987829463711614,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.566202681865831,-0.00300134850853784,0.850571192359612,8
"114",9,"ROF1-ROF2","pre_7",0.00162829002050152,0.00114041234647034,0.368593722112679,0.544381276030424,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.516790523980124,-0.00259821340073429,0.444894037391604,8
"115",10,"ROF1-ROF2","pre_6",0.000850771467018852,0.000856470604099697,0.192438072367399,0.661314196547667,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.690707619204309,-0.00378522633047473,0.467808221247727,8
"116",11,"ROF1-ROF2","pre_5",0.00757724590430805,0.00264145083569889,1.72553235736119,0.190314414596799,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.239015418823528,0.00172311202914455,-0.337213478647814,8
"117",12,"ROF1-ROF2","pre_4",0.00186885307363256,0.00128044521414965,0.423151602814492,0.516029381551512,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.912533280170968,-0.00441877949312985,2.26709631624363,8
"118",13,"ROF1-ROF2","pre_3",0.00168018679434611,0.00117548669169887,0.380361293544716,0.538030715670074,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.454279546267016,-0.00196714608733384,0.510905361975044,8
"119",14,"ROF1-ROF2","pre_2",0.0140707492265239,0.00325748951948279,3.22537273612651,0.0738409733948592,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.246668638289183,0.00151354759557154,0.513881612409826,8
"120",15,"ROF1-ROF2","pre_1",0.000473275665202674,0.000644589304401167,0.107010946012462,0.743875922862338,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.762874121508051,-0.00405776524630541,10.9468434914507,8
"121",16,"ROF1-ROF2","post_1",0.00547922344454254,0.00230447898629677,1.24512682656616,0.26567031322292,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.179480661685799,0.00358265893265353,-0.407391414101836,8
"122",17,"ROF1-ROF2","post_2",0.0096244688677166,0.003019435651607,2.19626787590072,0.139738305671902,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.284701817929476,0.000643356497212366,-0.273133975311215,8
"123",18,"ROF1-ROF2","post_3",0.0193708583331184,0.00366069001128395,4.46429113440715,0.0357075481221252,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.17036072319848,0.00386679460595685,0.536951373207685,8
"124",19,"ROF1-ROF2","post_4",0.011159351002118,0.00262154138147406,2.55047497191236,0.111658364248956,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.530537811225353,-0.00266884631668585,-0.20844208136913,8
"125",20,"ROF1-ROF2","post_5",0.00122063354756123,0.000970694747761039,0.276200321126653,0.599717798607304,5.57943316273658,0.3597,"ineq_disadvent","OFC",0.9578259958303,-0.00445968711031264,2.50000751388297,8
