"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","LTH8-LTH9","bin_3",0.000288393041370561,0.000566692223012251,0.0651956293155692,0.798697093012558,4.49856075525237,0.3284
"2","LTH8-LTH9","bin_4",0.0127656659511158,0.00362093696702071,2.92234620033921,0.0887333681020562,4.49856075525237,0.3284
"3","LTH8-LTH9","bin_5",0.0195166544229707,0.0043297976280637,4.49856075525237,0.0350128938524243,4.49856075525237,0.3284
"4","LTH8-LTH9","bin_6",0.0106518300515778,0.00328351778115328,2.43323196502409,0.120186968545991,4.49856075525237,0.3284
"5","LTH8-LTH9","bin_7",0.00134873516921844,0.00123544309720077,0.305225817037358,0.581170677485841,4.49856075525237,0.3284
"6","LTH8-LTH9","bin_8",0.000259573636350016,0.000573940099711683,0.058678873303624,0.808816028217439,4.49856075525237,0.3284
"7","LTH8-LTH9","bin_9",0.0015013826077797,0.00136988205137485,0.339822673209499,0.560512802560608,4.49856075525237,0.3284
"8","LTH8-LTH9","bin_10",0.011466495296449,0.00395360325818713,2.62148720773468,0.106820209462628,4.49856075525237,0.3284
"9","LTH8-LTH9","bin_11",0.0107224404872308,0.00329820687064785,2.44953656010115,0.118958697149236,4.49856075525237,0.3284
"10","LTH8-LTH9","bin_12",0.00484197439461479,0.00215511292753686,1.09961049906346,0.295471700161561,4.49856075525237,0.3284
"11","LTH8-LTH9","bin_13",0.00373485109931167,0.00211774663916956,0.847240666177893,0.358315566564724,4.49856075525237,0.3284
"12","LTH8-LTH9","bin_14",0.00011249731996991,0.000376192631092974,0.0254272548112201,0.873449471355215,4.49856075525237,0.3284
