"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","LPC5-LPC6","pre_13",0.00146834981910598,0.00113928597552371,0.332335043218544,0.564861056282276,15.5991875965238,0.0078
"2","LPC5-LPC6","pre_12",0.0174107668151386,0.00357299907731306,4.00455568545908,0.0465734763218012,15.5991875965238,0.0078
"3","LPC5-LPC6","pre_11",0.0315986853984805,0.00499952690267015,7.37432177381452,0.00712742777897469,15.5991875965238,0.0078
"4","LPC5-LPC6","pre_10",0.0183316152025603,0.00407980928402301,4.22031013725017,0.0410933141008872,15.5991875965238,0.0078
"5","LPC5-LPC6","pre_9",1.39715543475028e-06,3.21164969531376e-05,0.000315757569415967,0.985838359087939,15.5991875965238,0.0078
"6","LPC5-LPC6","pre_8",0.0129469526340372,0.00310834224074756,2.96439112679985,0.086484784437168,15.5991875965238,0.0078
"7","LPC5-LPC6","pre_7",0.0413603042796457,0.00534780481544485,9.75072157863853,0.00202667962550889,15.5991875965238,0.0078
"8","LPC5-LPC6","pre_6",0.0415074634429902,0.00566183142676117,9.78691683068504,0.00198881164493935,15.5991875965238,0.0078
"9","LPC5-LPC6","pre_5",0.0116886515870968,0.00297052325586722,2.67287759361055,0.10346338237019,15.5991875965238,0.0078
"10","LPC5-LPC6","pre_4",0.00252752329634231,0.00135592235923322,0.572667695915852,0.449988956739811,15.5991875965238,0.0078
"11","LPC5-LPC6","pre_3",0.00135230493507682,0.00108674388672985,0.306034767653966,0.580670483825526,15.5991875965238,0.0078
"12","LPC5-LPC6","pre_2",0.000950344133445615,0.000848447630945744,0.214982081118296,0.643336454088148,15.5991875965238,0.0078
"13","LPC5-LPC6","pre_1",0.00943517086137032,0.00256634936833429,2.15265932319031,0.143713388463139,15.5991875965238,0.0078
"14","LPC5-LPC6","post_1",0.00370023787700252,0.00161499447151239,0.839359590351212,0.360556546451055,15.5991875965238,0.0078
"15","LPC5-LPC6","post_2",0.0056340130011928,0.00204849490451638,1.28050129923752,0.259005132324594,15.5991875965238,0.0078
"16","LPC5-LPC6","post_3",0.0133278520131677,0.00284170823457189,3.05278157605002,0.0819573079231524,15.5991875965238,0.0078
"17","LPC5-LPC6","post_4",0.00717631727124223,0.00181405737929082,1.63357072510914,0.202521019628888,15.5991875965238,0.0078
"18","LPC5-LPC6","post_5",0.000191272416926066,0.000311673010254366,0.0432358360481497,0.835469095701471,15.5991875965238,0.0078
"19","LPC5-LPC6","post_6",5.38990529952256e-05,0.00017247048805366,0.0121818425666991,0.912212794639934,15.5991875965238,0.0078
"20","LPC5-LPC6","post_7",0.000137322688051687,0.000275568851454234,0.0310391898846713,0.860310750798024,15.5991875965238,0.0078
"21","LPC5-LPC6","post_8",3.17546155902758e-06,4.10350753236416e-05,0.000717656591231151,0.978651576243686,15.5991875965238,0.0078
"22","LPC5-LPC6","post_9",0.00111086590739299,0.000673330169372853,0.251334894436384,0.616624675149512,15.5991875965238,0.0078
"23","LPC5-LPC6","post_10",0.00170588622328172,0.00083171189659405,0.386189081094691,0.534935738116372,15.5991875965238,0.0078
"24","LPC5-LPC6","post_11",0.0093309135676581,0.00211105005112541,2.12864870335767,0.145956598472612,15.5991875965238,0.0078
"25","LPC5-LPC6","post_12",0.00568551329976435,0.00161453624721471,1.29227324245364,0.256833337831433,15.5991875965238,0.0078
"26","LPC5-LPC6","post_13",0.00119757166782093,0.000778978769183148,0.270975709760206,0.60318760645822,15.5991875965238,0.0078
"27","LPC5-LPC6","post_14",0.000256690065567517,0.000376163881301143,0.0580268497341218,0.809860599410139,15.5991875965238,0.0078
"28","LPC5-LPC6","post_15",0.00110850811430434,0.000748775164504198,0.250800848608538,0.616999115935335,15.5991875965238,0.0078
"29","LPC5-LPC6","post_16",0.000451592737615564,0.000455035066227492,0.102106069060372,0.749611939131623,15.5991875965238,0.0078
"30","LPC5-LPC6","post_17",0.000417650348658708,0.000451298162434174,0.094428416858092,0.758904043901294,15.5991875965238,0.0078
"31","LPC5-LPC6","post_18",0.00451336405974816,0.00148743733974377,1.02464487284619,0.312502249305992,15.5991875965238,0.0078
"32","LPC5-LPC6","post_19",0.00642692710087608,0.00185129363890802,1.46188092694564,0.227894461775513,15.5991875965238,0.0078
"33","LPC5-LPC6","post_20",0.00448666719263822,0.00161052852231242,1.01855671051314,0.313940911955365,15.5991875965238,0.0078
