"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","LOF5-LOF6","pre_13",0.00767589151287162,0.00550772417548586,1.74817024707154,0.187443511593491,3.49895708870361,0.8777
"2","LOF5-LOF6","pre_12",0.000252478949164327,0.00105770680585303,0.0570746526594652,0.811397282014616,3.49895708870361,0.8777
"3","LOF5-LOF6","pre_11",0.0003383301217497,0.00113938680047854,0.0764884858741705,0.782366507965572,3.49895708870361,0.8777
"4","LOF5-LOF6","pre_10",0.00122683982034667,0.00225352399643556,0.277606377957207,0.598791158783677,3.49895708870361,0.8777
"5","LOF5-LOF6","pre_9",0.000162703876603368,0.00081105185997992,0.0367770598825741,0.848091852512584,3.49895708870361,0.8777
"6","LOF5-LOF6","pre_8",0.000584899231371839,0.00154755338887796,0.132264587745746,0.716435474804867,3.49895708870361,0.8777
"7","LOF5-LOF6","pre_7",0.000117690853635117,0.000703796384346482,0.0266012636469628,0.870586283602923,3.49895708870361,0.8777
"8","LOF5-LOF6","pre_6",5.80802147095809e-05,0.000481410433253625,0.0131268909370094,0.908885586888085,3.49895708870361,0.8777
"9","LOF5-LOF6","pre_5",0.00429762770252655,0.00397025465002634,0.975456007531565,0.324379430474359,3.49895708870361,0.8777
"10","LOF5-LOF6","pre_4",0.0088855319125904,0.00552290127672587,2.0261334859944,0.155992559771955,3.49895708870361,0.8777
"11","LOF5-LOF6","pre_3",0.00048660483994469,0.00138310434010959,0.11002623312506,0.740421667529013,3.49895708870361,0.8777
"12","LOF5-LOF6","pre_2",0.00254841011314329,0.00318200513908768,0.577412168580244,0.448120390818699,3.49895708870361,0.8777
"13","LOF5-LOF6","pre_1",2.12186734919906e-06,9.13227439287616e-05,0.000479543038445703,0.982548266145029,3.49895708870361,0.8777
"14","LOF5-LOF6","post_1",0.000921687127241814,0.00194940406269847,0.208493456491612,0.648389320154771,3.49895708870361,0.8777
"15","LOF5-LOF6","post_2",0.00214266999280203,0.00301686711069928,0.485283220167121,0.486754804894712,3.49895708870361,0.8777
"16","LOF5-LOF6","post_3",0.000242141222614654,0.000963457666803269,0.0547371704362838,0.815228013607136,3.49895708870361,0.8777
"17","LOF5-LOF6","post_4",0.0152460696688536,0.00771595462354961,3.49895708870361,0.0627000510633354,3.49895708870361,0.8777
"18","LOF5-LOF6","post_5",0.0141131092466225,0.00747313967905796,3.2352217274127,0.0734048244296313,3.49895708870361,0.8777
"19","LOF5-LOF6","post_6",0.00205157678713729,0.00285533090104325,0.464609536032233,0.496175439060105,3.49895708870361,0.8777
"20","LOF5-LOF6","post_7",0.000331024405887001,0.00111300607329102,0.0748362883683581,0.784670911817524,3.49895708870361,0.8777
"21","LOF5-LOF6","post_8",0.000405490621084782,0.00124022184588904,0.0916780549566049,0.762333102466949,3.49895708870361,0.8777
"22","LOF5-LOF6","post_9",0.000528598939132478,0.00138109605549232,0.119526541847159,0.729870162797064,3.49895708870361,0.8777
"23","LOF5-LOF6","post_10",0.00108435255243703,0.00185159979402541,0.245329700737953,0.620864187929045,3.49895708870361,0.8777
"24","LOF5-LOF6","post_11",0.000799353845866393,0.00165132762866991,0.180798491135021,0.671092506286386,3.49895708870361,0.8777
"25","LOF5-LOF6","post_12",0.000223019549719237,0.000927063122417344,0.0504136614686279,0.822547894668055,3.49895708870361,0.8777
"26","LOF5-LOF6","post_13",0.00282201429749948,0.00309040796989503,0.639580135521722,0.424702653443096,3.49895708870361,0.8777
"27","LOF5-LOF6","post_14",0.000349844671551736,0.00115697317347637,0.0790925658834259,0.778788240214618,3.49895708870361,0.8777
"28","LOF5-LOF6","post_15",0.00226116942332514,0.00291550745495195,0.512182420900787,0.474934376528346,3.49895708870361,0.8777
"29","LOF5-LOF6","post_16",8.54604686720796e-06,0.000183074694589638,0.00193142309802132,0.964984691413439,3.49895708870361,0.8777
"30","LOF5-LOF6","post_17",0.00122484268923295,0.00213722454237399,0.277153917716553,0.599089017750684,3.49895708870361,0.8777
"31","LOF5-LOF6","post_18",0.000154623156497776,0.000731668506844886,0.0349502374845375,0.851867690037703,3.49895708870361,0.8777
"32","LOF5-LOF6","post_19",0.00102210158938392,0.00184875681770689,0.231231301081115,0.631077526085312,3.49895708870361,0.8777
"33","LOF5-LOF6","post_20",2.07453628947256e-06,8.58880569714826e-05,0.000468846174059202,0.982743975380884,3.49895708870361,0.8777
