"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","LAC3-LAC4","pre_13",0.00128387240824225,0.0010401147930977,0.290528165358068,0.590412830433826,3.05966095496156,0.9404
"2","LAC3-LAC4","pre_12",9.65360343457099e-05,0.000272995762622711,0.0218192501060081,0.882700650764701,3.05966095496156,0.9404
"3","LAC3-LAC4","pre_11",0.00079723430172845,0.000839142120485521,0.18031870845025,0.671503466405255,3.05966095496156,0.9404
"4","LAC3-LAC4","pre_10",0.00121759926027621,0.0010978833197089,0.275512897122156,0.600171931427245,3.05966095496156,0.9404
"5","LAC3-LAC4","pre_9",0.0017095611799179,0.00123132535972371,0.387022465243782,0.534495800593108,3.05966095496156,0.9404
"6","LAC3-LAC4","pre_8",0.00202317244460482,0.00118490999378452,0.458163917092865,0.499175539549804,3.05966095496156,0.9404
"7","LAC3-LAC4","pre_7",0.010909831378505,0.00309855030989443,2.49281811685429,0.115765382610871,3.05966095496156,0.9404
"8","LAC3-LAC4","pre_6",0.00419848890750932,0.00195511139169698,0.952859061296379,0.330036307575644,3.05966095496156,0.9404
"9","LAC3-LAC4","pre_5",0.000460137013023076,0.000623083359831597,0.10403883706294,0.747333867457262,3.05966095496156,0.9404
"10","LAC3-LAC4","pre_4",1.7151772273313e-05,0.000122952737031703,0.00387636702033311,0.950410429586968,3.05966095496156,0.9404
"11","LAC3-LAC4","pre_3",0.000458485145760483,0.000642425790161249,0.10366517188331,0.747772458009353,3.05966095496156,0.9404
"12","LAC3-LAC4","pre_2",0.00101792403097828,0.000963997819848284,0.230285243884822,0.631776505057476,3.05966095496156,0.9404
"13","LAC3-LAC4","pre_1",0.00291279217189708,0.00156385945097911,0.660214097303141,0.417339444044968,3.05966095496156,0.9404
"14","LAC3-LAC4","post_1",0.0118300492186724,0.00308730469302685,2.7055984866834,0.101386708245419,3.05966095496156,0.9404
"15","LAC3-LAC4","post_2",0.000732079770474466,0.00074824336723583,0.165571239482227,0.684463259861021,3.05966095496156,0.9404
"16","LAC3-LAC4","post_3",1.08293491762637e-06,2.7784544674971e-05,0.000244743556424903,0.98753198003973,3.05966095496156,0.9404
"17","LAC3-LAC4","post_4",0.00206220568864429,0.00114745261274188,0.467021580193004,0.495060593150714,3.05966095496156,0.9404
"18","LAC3-LAC4","post_5",0.000229678074286641,0.000450912645006013,0.0519191694836465,0.819962815503808,3.05966095496156,0.9404
"19","LAC3-LAC4","post_6",0.00156321073802236,0.00110317142687858,0.353838751328658,0.552543193701001,3.05966095496156,0.9404
"20","LAC3-LAC4","post_7",0.0024093008817583,0.00127094397341855,0.545817036745285,0.460798472787286,3.05966095496156,0.9404
"21","LAC3-LAC4","post_8",0.00126143747470484,0.000889589345619609,0.285444940227861,0.593679580055867,3.05966095496156,0.9404
"22","LAC3-LAC4","post_9",0.00336615056809696,0.00155677643038532,0.763319476679979,0.383219095528429,3.05966095496156,0.9404
"23","LAC3-LAC4","post_10",0.000528957710915947,0.00060364479845698,0.11960771008754,0.729782070438663,3.05966095496156,0.9404
"24","LAC3-LAC4","post_11",0.00166674170005394,0.00110182008610225,0.377312506701061,0.539662916192711,3.05966095496156,0.9404
"25","LAC3-LAC4","post_12",0.0125155885039607,0.00293864813271934,2.86437230701181,0.0919391379757339,3.05966095496156,0.9404
"26","LAC3-LAC4","post_13",0.0133574848675043,0.00330822064617765,3.05966095496156,0.0816159049335044,3.05966095496156,0.9404
"27","LAC3-LAC4","post_14",0.00622579191474085,0.002305021409284,1.41584372112294,0.235337206653705,3.05966095496156,0.9404
"28","LAC3-LAC4","post_15",0.00933079932665764,0.00264397906687798,2.12862239624623,0.145959077905577,3.05966095496156,0.9404
"29","LAC3-LAC4","post_16",0.001215016398252,0.000967927755001172,0.274927747726774,0.600559068699806,3.05966095496156,0.9404
"30","LAC3-LAC4","post_17",0.00295381886760072,0.00152577275958401,0.669540766225668,0.414073660216955,3.05966095496156,0.9404
"31","LAC3-LAC4","post_18",0.000220371175860443,0.000408443767263561,0.049814863504506,0.823587341278813,3.05966095496156,0.9404
"32","LAC3-LAC4","post_19",0.00213631185667333,0.00120648300386433,0.483840112978263,0.487402663473664,3.05966095496156,0.9404
"33","LAC3-LAC4","post_20",0.00100221421570916,0.000818621621475911,0.226727642416595,0.634420908136713,3.05966095496156,0.9404
