"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","LHH7-LHH8","pre_13",8.67855321381285e-06,8.02321044355461e-05,0.00196137004817604,0.96471445412081,3.75171037504274,0.8301
"2","LHH7-LHH8","pre_12",0.0037007501499798,0.00166123538415673,0.839476225663463,0.36052324018519,3.75171037504274,0.8301
"3","LHH7-LHH8","pre_11",0.00675876344318492,0.00215374657986274,1.53787466925455,0.216220434364038,3.75171037504274,0.8301
"4","LHH7-LHH8","pre_10",7.2331594380611e-05,0.000222414364529131,0.0163481228158065,0.898373640522746,3.75171037504274,0.8301
"5","LHH7-LHH8","pre_9",0.00647176065367048,0.00205480388521309,1.4721452796267,0.226274097596742,3.75171037504274,0.8301
"6","LHH7-LHH8","pre_8",0.00302547552073773,0.00137374252331788,0.685832436936004,0.408459230018227,3.75171037504274,0.8301
"7","LHH7-LHH8","pre_7",0.000557740921900525,0.000655757299619432,0.126119790517752,0.722820796915565,3.75171037504274,0.8301
"8","LHH7-LHH8","pre_6",0.00246357218796239,0.00126951738558273,0.558142338421358,0.455786240621756,3.75171037504274,0.8301
"9","LHH7-LHH8","pre_5",5.25924518560421e-05,0.000189181662907747,0.0118865192606575,0.91327915173911,3.75171037504274,0.8301
"10","LHH7-LHH8","pre_4",0.000182065148923935,0.000352089777356839,0.0411542164053481,0.839423054817587,3.75171037504274,0.8301
"11","LHH7-LHH8","pre_3",0.000629712516189835,0.000645113309773791,0.142404702682546,0.706256147481857,3.75171037504274,0.8301
"12","LHH7-LHH8","pre_2",0.0001193674759671,0.000271074807545476,0.0269802701353117,0.869675859902859,3.75171037504274,0.8301
"13","LHH7-LHH8","pre_1",0.00161978589868988,0.000931378838780474,0.366665532763419,0.545435072453104,3.75171037504274,0.8301
"14","LHH7-LHH8","post_1",0.00561228382423972,0.00200912583096141,1.27553480764639,0.259928236027113,3.75171037504274,0.8301
"15","LHH7-LHH8","post_2",0.00713452777760796,0.00226501258116951,1.62398967720195,0.203845168267484,3.75171037504274,0.8301
"16","LHH7-LHH8","post_3",0.0125999171364051,0.00275396395933917,2.88391840576839,0.0908443821487493,3.75171037504274,0.8301
"17","LHH7-LHH8","post_4",0.0102029855611778,0.00252592858117715,2.32964406154885,0.128329141545799,3.75171037504274,0.8301
"18","LHH7-LHH8","post_5",0.0163294121681119,0.00337521775283346,3.75171037504274,0.0540000066908562,3.75171037504274,0.8301
"19","LHH7-LHH8","post_6",0.0128635114633902,0.00292951812754889,2.94503710934232,0.087512033680277,3.75171037504274,0.8301
"20","LHH7-LHH8","post_7",0.00357660050789237,0.00158867921149097,0.811213099969033,0.368720601457583,3.75171037504274,0.8301
"21","LHH7-LHH8","post_8",0.000262920798352527,0.000417103346452602,0.0594357273165478,0.807611191748158,3.75171037504274,0.8301
"22","LHH7-LHH8","post_9",0.00178868985450503,0.00103704883583746,0.404968269753642,0.525178500953031,3.75171037504274,0.8301
"23","LHH7-LHH8","post_10",0.00350599320844632,0.00152577616362593,0.795142228361251,0.373498135809788,3.75171037504274,0.8301
"24","LHH7-LHH8","post_11",0.000308786975887292,0.000467234858655848,0.0698074121702265,0.791858171247757,3.75171037504274,0.8301
"25","LHH7-LHH8","post_12",0.00177971628808873,0.00119320152812708,0.402932987508932,0.52622049290115,3.75171037504274,0.8301
"26","LHH7-LHH8","post_13",0.0127050088612905,0.00277785286835943,2.90828174803153,0.0894997130935009,3.75171037504274,0.8301
"27","LHH7-LHH8","post_14",0.000644089666818733,0.000692202569027555,0.145658081566259,0.703078256785007,3.75171037504274,0.8301
"28","LHH7-LHH8","post_15",0.00662653038383949,0.00213233815282255,1.50758593072392,0.220785094245362,3.75171037504274,0.8301
"29","LHH7-LHH8","post_16",0.00760239867481469,0.00232695626374923,1.7313041649978,0.189577580302527,3.75171037504274,0.8301
"30","LHH7-LHH8","post_17",0.000535259121814067,0.000678000947668712,0.121033345732326,0.728240247482795,3.75171037504274,0.8301
"31","LHH7-LHH8","post_18",0.00961104083991348,0.00255998231844098,2.19317391387574,0.140016198996437,3.75171037504274,0.8301
"32","LHH7-LHH8","post_19",0.00326802610303737,0.00131432683998712,0.740995491896196,0.390254482485167,3.75171037504274,0.8301
"33","LHH7-LHH8","post_20",8.65562768733646e-05,0.000214972844318138,0.0195634119094782,0.888887854255346,3.75171037504274,0.8301
