"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","ROF4-ROF5","bin_3",0.0075351093306775,0.00231205574860478,1.71586393105014,0.191556232126944,1.97179707099625,0.8804
"2","ROF4-ROF5","bin_4",0.00352073919603385,0.00156594500241632,0.798498362787485,0.372493284163539,1.97179707099625,0.8804
"3","ROF4-ROF5","bin_5",0.00468727211084857,0.00181425331878105,1.06431221802858,0.303336478019959,1.97179707099625,0.8804
"4","ROF4-ROF5","bin_6",0.00422121155835492,0.00179268338270149,0.958037892814704,0.328728310370204,1.97179707099625,0.8804
"5","ROF4-ROF5","bin_7",0.00435215632302957,0.00184741603621425,0.987886766642564,0.321322385954285,1.97179707099625,0.8804
"6","ROF4-ROF5","bin_8",0.00580709944570287,0.00194826176218946,1.32007025396896,0.251793969258114,1.97179707099625,0.8804
"7","ROF4-ROF5","bin_9",0.00470993753206951,0.00173538625642835,1.06948308074965,0.302167569561228,1.97179707099625,0.8804
"8","ROF4-ROF5","bin_10",0.00687164559872003,0.0020042305183165,1.5637373542184,0.212411994068403,1.97179707099625,0.8804
"9","ROF4-ROF5","bin_11",0.00864930266081194,0.0021911476084469,1.97179707099625,0.161629989092777,1.97179707099625,0.8804
"10","ROF4-ROF5","bin_12",0.00379094567428925,0.00156667057219818,0.86001398869966,0.354724093472547,1.97179707099625,0.8804
"11","ROF4-ROF5","bin_13",7.86426496517952e-05,0.000212450211731558,0.0177746366658297,0.894057719198932,1.97179707099625,0.8804
"12","ROF4-ROF5","bin_14",0.00158964766164723,0.000940008150140847,0.359832378230913,0.549200297736086,1.97179707099625,0.8804
