"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","RTH4-RTH5","bin_3",0.00257831019442312,0.00125170771345653,0.58420436400697,0.445466336846391,49.2945049268667,0
"2","RTH4-RTH5","bin_4",0.00699903532187212,0.00274027685157984,1.59293096281716,0.208208790414245,49.2945049268667,0
"3","RTH4-RTH5","bin_5",0.0141947007781974,0.00432025109234501,3.25419469585426,0.0725724566221283,49.2945049268667,0
"4","RTH4-RTH5","bin_6",0.0196768667632876,0.00505342646270734,4.536230695506,0.0342657092344398,49.2945049268667,0
"5","RTH4-RTH5","bin_7",0.0179222648235308,0.00507925884783929,4.12434953470373,0.0434412189073412,49.2945049268667,0
"6","RTH4-RTH5","bin_8",0.0212605464351443,0.00584993531131901,4.90925698033509,0.0277105995233769,49.2945049268667,0
"7","RTH4-RTH5","bin_9",0.0166040349325284,0.00547894057960362,3.8158707459146,0.0520032640862857,49.2945049268667,0
"8","RTH4-RTH5","bin_10",0.0103240136793308,0.00427457464594321,2.35756664178852,0.126075295124386,49.2945049268667,0
"9","RTH4-RTH5","bin_11",0.012931265297346,0.00451168645994077,2.96075222976296,0.0866769178237679,49.2945049268667,0
"10","RTH4-RTH5","bin_12",0.00723549560897687,0.00342053459540096,1.64713988100516,0.200663070907068,49.2945049268667,0
"11","RTH4-RTH5","bin_13",0.00306167420085526,0.00231126629980717,0.694063365292563,0.405665274494447,49.2945049268667,0
"12","RTH4-RTH5","bin_14",0.00543714686758747,0.00318245908578132,1.23551285693472,0.267518659463426,49.2945049268667,0
"13","RTH4-RTH5","bin_15",0.00838354963454203,0.00377641407190874,1.91070067132127,0.168249994836714,49.2945049268667,0
"14","RTH4-RTH5","bin_16",0.00536488334676567,0.00306327256299992,1.21900344766507,0.270730457186732,49.2945049268667,0
"15","RTH4-RTH5","bin_17",0.00898539860474546,0.00382809588155434,2.0491121743448,0.153676397650106,49.2945049268667,0
"16","RTH4-RTH5","bin_18",0.0140475269750858,0.00482733611924399,3.2199737646879,0.0740812470169143,49.2945049268667,0
"17","RTH4-RTH5","bin_19",0.0152021110255045,0.00516087288322992,3.48871289249178,0.063082923315191,49.2945049268667,0
"18","RTH4-RTH5","bin_20",0.0155440756394403,0.00521466578108107,3.56842902519512,0.0601684219921259,49.2945049268667,0
"19","RTH4-RTH5","bin_21",0.0161489899793903,0.00542463583296834,3.70957766792937,0.0553556027170297,49.2945049268667,0
"20","RTH4-RTH5","bin_22",0.0158813287298445,0.00539966723766926,3.64710110449635,0.0574330741247376,49.2945049268667,0
"21","RTH4-RTH5","bin_23",0.0101951246690086,0.0042435948361114,2.32783069938451,0.12847706483389,49.2945049268667,0
"22","RTH4-RTH5","bin_24",0.00714791551340834,0.00333423049154921,1.62705898619897,0.203419861154219,49.2945049268667,0
"23","RTH4-RTH5","bin_25",0.00316938264701129,0.0021241532823356,0.718557863046565,0.397514192283628,49.2945049268667,0
"24","RTH4-RTH5","bin_26",0.00446641970922089,0.00267841779838028,1.01393953380165,0.315037773427553,49.2945049268667,0
"25","RTH4-RTH5","bin_27",0.004067500365446,0.00268410798857007,0.923009423759247,0.337712771889986,49.2945049268667,0
"26","RTH4-RTH5","bin_28",0.00282590510107685,0.00220633837980222,0.640464444584378,0.424383102956309,49.2945049268667,0
"27","RTH4-RTH5","bin_29",0.00441184815490334,0.00266722917757906,1.00149613186969,0.318019038903896,49.2945049268667,0
"28","RTH4-RTH5","bin_30",0.0114209067858451,0.00444324364527559,2.61094428490189,0.107523629533196,49.2945049268667,0
"29","RTH4-RTH5","bin_31",0.0293805170734713,0.00769708295140727,6.84098864220627,0.00950900804194797,49.2945049268667,0
"30","RTH4-RTH5","bin_32",0.0285610612074746,0.00717412530017784,6.6445759739798,0.010581183151355,49.2945049268667,0
"31","RTH4-RTH5","bin_33",0.0323653799678333,0.00750068914730595,7.55923333177885,0.00645323597853543,49.2945049268667,0
"32","RTH4-RTH5","bin_34",0.0544009525248662,0.00947346765798374,13.0019327995813,0.000382894198578048,49.2945049268667,0
"33","RTH4-RTH5","bin_35",0.0395910866471389,0.00733572157045986,9.31643330028737,0.0025429669242162,49.2945049268667,0
"34","RTH4-RTH5","bin_36",0.0203045884872036,0.00539961468945713,4.68394252354634,0.031493896625512,49.2945049268667,0
"35","RTH4-RTH5","bin_37",0.00548916451635436,0.00308208057966775,1.24739835548678,0.265235932998538,49.2945049268667,0
"36","RTH4-RTH5","bin_38",0.00493836989361537,0.00308162850204466,1.12161052359918,0.290702522111368,49.2945049268667,0
"37","RTH4-RTH5","bin_39",0.0103063184497193,0.00432487255372053,2.35348372234529,0.126402075999477,49.2945049268667,0
"38","RTH4-RTH5","bin_40",0.00255233231211891,0.00210905956784094,0.578303124289197,0.447770847645938,49.2945049268667,0
"39","RTH4-RTH5","bin_41",0.00413836960764286,0.00259492140121496,0.93915811472604,0.333530418745031,49.2945049268667,0
"40","RTH4-RTH5","bin_42",0.0089073898114904,0.00370892471117215,2.03116245313739,0.155482272224269,49.2945049268667,0
"41","RTH4-RTH5","bin_43",0.00558194613998168,0.00280898135963271,1.26860109059669,0.261223836804103,49.2945049268667,0
"42","RTH4-RTH5","bin_44",0.00379913920728639,0.00228231060946228,0.861879862424031,0.354203616974492,49.2945049268667,0
"43","RTH4-RTH5","bin_45",0.00308615924874343,0.0021472493977705,0.699631163401657,0.403791179626616,49.2945049268667,0
"44","RTH4-RTH5","bin_46",0.00637614550925591,0.00315507824849712,1.45025592791387,0.229746595786105,49.2945049268667,0
"45","RTH4-RTH5","bin_47",0.00729514057445749,0.00341126105390316,1.66081766818535,0.198810602277166,49.2945049268667,0
"46","RTH4-RTH5","bin_48",0.00992735160282547,0.00396711724514063,2.26607761144668,0.133630521704061,49.2945049268667,0
"47","RTH4-RTH5","bin_49",0.0126767837717126,0.00461304732884987,2.90173783551002,0.0898587385847818,49.2945049268667,0
"48","RTH4-RTH5","bin_50",0.0104868598066328,0.00412411622759563,2.39514789650582,0.12311139571869,49.2945049268667,0
