"","trial","electrodes","bin_1","bin_2","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","bin_26","bin_27","bin_28","bin_29","bin_30","bin_31","bin_32","bin_33","bin_34","bin_35","bin_36","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_foregone","ineq_disadvent","ineq_advent","ineq_disadvent_choice","ineq_advent_choice","ineq_var","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"11",2,"POL RAM6-Ref-POL RAM7-Ref",0.234220072,0.561034192,0.923085287,0.808630482,0.657825168,0.336912618,0.249760398,0.2533281405,0.2451285318,0.2540346968,0.2329817068,0.1073559793,-0.084516898,-0.061369463,-0.350135748,-0.383746298,-0.1539430305,0.3762557695,1.1071613695,1.9735525695,2.08080308844,1.67108747794,1.16625071644,0.45015288144,0.470561195,0.431345603,1.1319873645,1.6208746995,1.9378524995,2.15666208885,1.27187133885,0.87139782585,0.36238301735,0.245390598,0.4284824955,0.5018217585,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"12",2,"POL LAM1-Ref-POL LAM2-Ref",-0.7793133495,-0.2878716495,-0.143590229,-0.074419374,0.381265647,0.326613077,0.3962503565,0.5611501305,0.3798811305,0.3265847055,0.6346366555,1.1699827765,1.7044786765,2.0298673715,2.3624100715,2.1075096065,1.110838766,0.744908766,-0.103620877,-0.372481188,-0.184944365,-0.355440862,-0.265558856,-0.304382485,-0.3887334085,-0.2173452155,-0.0420332435,0.0133264115,-0.0344726745,-0.2957405205,-0.5703110055,-0.70549439835,-0.29943197135,0.30565847865,0.36790821315,0.500302396,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"13",2,"POL RPC3-Ref-POL RPC4-Ref",0.40982195156,0.37519280356,0.05873656,-0.13439134765,-0.56383012115,-0.25423447815,-0.14046947815,-0.0466572223,0.1404022812,-0.0524697188,0.0821845962,0.2055707415,0.2150052365,0.3425144865,0.4707544465,0.850648406,1.188429331,1.226477931,1.203442391,0.7685497425,0.6107343625,0.3132550475,0.4237407375,0.3770578845,0.313703466,0.760699431,0.618748071,0.5728753675,0.519456392,0.173144532,-0.145460068,-0.064543536,-0.169525012,-0.375405652,-0.469292142,-0.657953519,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"14",2,"POL RAM5-Ref-POL RAM6-Ref",0.436321367,0.500159841,0.6381314235,0.6689920225,0.3399073775,0.1176762515,-0.059237281,-0.19049485,-0.1107282305,-0.0460534605,0.1341225826,0.3292077071,0.2242170376,0.2479538676,0.1545432495,0.342185125,0.431218485,0.638337395,0.86104938,1.53564673,2.16476542,2.0175594255,1.89822066885,1.0842794021,0.8742741521,1.1974397866,1.10380388325,1.12651214965,0.79231630965,0.30167125965,0.23776960965,0.051834425,0.17000457,0.25016626,0.28820566,0.49711764165,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"15",2,"POL LAM2-Ref-POL LAM3-Ref",-0.3380225795,-0.4472022245,-0.2780072995,-0.3694333995,-0.141820828,-0.165798303,-0.003746688,0.519918562,0.6549891405,0.5412008805,0.1668732905,0.2208174905,0.2652680905,0.6802603205,1.0856479605,0.554272198,0.271188144,-0.040458301,-0.2902286605,-0.287870298,-0.329073819,-0.276511239,-0.4941352795,-0.3999610295,-0.5383201045,-0.6852201895,-0.5972732585,-0.3831184585,-0.2411400035,0.022835807,0.072880941,-0.168251049,0.036935089,-0.1957979665,-0.2961450715,0.00965961249999997,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"16",2,"POL RHP4-Ref-POL RHP5-Ref",0.2178676885,0.083671785,-0.225749525,-0.436174925,-0.610200154,-0.5380039595,-0.442716716,-0.072184016,0.196193345,0.2975120335,0.5540402365,0.435354447,0.374885053,0.0608728815,-0.25804846,-0.3605486395,-0.470715594,-0.446722294,-0.1720609005,0.1428781685,0.1964188895,0.3336943295,0.195379862,-0.24207772575,-0.31842419925,-0.25326721325,-0.33094164425,-0.2400043725,-0.2872400575,0.0677701165,0.7818492665,1.2778631825,1.8859702075,1.6273350075,0.9037355,0.297688331,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"17",2,"POL ROF3-Ref-POL ROF4-Ref",-0.3779127105,-0.418452866,-0.4867796995,-0.2209530045,-0.6318576145,-0.8472792805,-0.5590896285,-0.6948355685,-0.4659792685,-0.1618329785,-0.023228205,-0.22744046,-0.47756,-0.482318088,-0.634308238,-0.2331128955,-0.1963754955,-0.4737154475,-0.718682226,-0.7193227135,-0.590825418,-0.4739300075,-0.4081120985,-0.5480550785,-0.209810774,-0.28737625835,-0.47030568885,-0.58766966885,-1.02541321885,-0.933999055,-0.586571852,-0.662304877,-0.688575177,-0.714324567,-0.853618704,-0.7551536695,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"18",2,"POL ROF1-Ref-POL ROF2-Ref",0.6712162065,0.8568627115,0.9658739075,0.9737446575,0.487077728,0.344994603,0.566803453,0.6294968005,0.5713332,0.66118528305,0.34311524905,0.20134511555,0.38161350555,0.4420675075,0.7229454115,0.7609956415,0.4694650315,0.4425074915,0.1192501665,0.4034942725,0.6119026125,0.5446491775,0.601768463,0.1634854635,0.1299942905,0.184198614,0.15098655785,0.28065208235,0.20842760535,0.32544507785,0.339741788,0.278619058,0.295201668,0.049336932,0.1306116695,0.00478562449999997,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"19",2,"POL RAM2-Ref-POL RAM3-Ref",0.2608688605,0.6393880605,0.7303089835,0.782214395,0.7659037335,0.612807613,0.61142624,0.5378795895,0.461611966,0.8052175865,1.3097571865,1.2490306305,1.0520170155,0.5132511655,-0.1253627845,-0.2678125345,-0.0792048995,0.2662134505,0.9752438005,1.6405712005,1.5272343505,1.4460191555,0.843226438,0.513939688,0.759129803,0.489540533,0.3564129005,0.1900931605,0.0528323045,0.5040365195,1.0667708695,1.2622619145,1.3325677555,1.0231433805,0.8769676555,0.7367074655,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"20",2,"POL RHP5-Ref-POL RHP6-Ref",0.266703635,0.576318835,0.507843942,0.591290912,0.293601582,0.309193387,0.4374775335,0.7160644335,0.834499997,0.492967442,0.4780625385,0.2045915165,0.317568883,0.395877683,0.3901370555,0.5216363275,0.5018383725,0.5756266115,0.7240368205,1.0017206205,0.8915973095,0.8740185778,0.7848163213,0.5079358713,0.4902556918,0.6796990845,0.663820676,0.56954890695,0.66809033895,0.40979917395,0.13590625745,0.1540088915,0.0275562,0.174081606,0.297847661,0.51977917055,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"21",2,"POL RPC1-Ref-POL RPC2-Ref",0.599463518,0.767007433,0.950652163,0.490754013,0.214694678,0.088862108,0.116304713,0.1397279759,0.2580605179,0.3533055394,0.3155632259,0.176355763,-0.068757829,-0.2388989955,-0.588209237,-0.489501087,-0.336652187,-0.085233437,0.00610712800000002,0.0114873885,0.00835709849999999,0.3882010985,0.534686744,0.5476519335,0.5929718135,0.2595303785,0.318734418,0.270379314,0.4338010115,0.3507662195,0.3016626195,0.7065390235,0.543256239,0.925959116,0.857889511,0.5171371105,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"22",2,"POL RAM3-Ref-POL RAM4-Ref",0.144433477,0.442739972,0.342328767,0.35503892095,0.40210341295,0.12978387295,0.46851913295,0.653371749,0.7250056345,0.7405320795,0.4911879095,0.4370388095,0.3563208665,0.2877797665,0.1144285365,-0.0278207735,0.07209209,0.79356719,1.30145904,1.615084965,1.6954426605,1.4599106605,1.1975274605,1.0015932955,0.7615522655,0.4846966585,0.4230132685,0.3208043515,0.46257296,0.594558482,0.635419667,0.63154409345,0.71722634445,0.55473991445,0.37642650345,0.671828094,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"23",2,"POL RAM4-Ref-POL RAM5-Ref",0.092786729065,0.046203932065,0.161653577065,0.300112610065,0.27972180565,0.22119346715,0.23084136115,0.13620524465,0.0932406335,0.0839422895,-0.029485906,0.055818024,-0.0510892555,-0.013400337,0.0959150805,0.1565190305,0.4581421855,1.4180774105,1.885858003,2.101366673,2.147932591,1.188402466,0.765029989,0.628934439,0.743785066,0.899587591,1.210181118,1.252651268,1.132628218,1.13371593,0.71306206,0.477834595,0.334626745,0.071473783,0.1372484525,0.11253791915,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"24",2,"POL ROF6-Ref-POL ROF7-Ref",-0.1240941725,-0.3885615025,-0.2693349835,-0.26669726585,-0.26575651585,-0.09975737635,-0.00508237435,-0.0236692135,0.076046956,0.8887905165,1.6126674455,1.6660368895,1.24113907,0.468555089,-0.2395365485,-0.4378618285,-0.1990924085,-0.266387852,-0.1050995645,0.0888722405,0.08605047,0.3657432945,0.1154074175,-0.0427443525,-0.259305652,-0.506805594,-0.359648367,-0.2123330715,0.3216824785,0.4902510205,0.5636571705,0.4430774236,0.0248345941,-0.2293983709,-0.4913874069,-0.2185587205,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"25",3,"POL LAM6-Ref-POL LAM7-Ref",0.31481232808,0.33574303758,-0.14995986242,-0.17582783042,-0.1631715255,-0.0289473235,0.0149633015,-0.0520272605,-0.1446238885,-0.025903965,0.0373649805,0.121940949,0.2882513129,0.2913457779,0.5389067574,0.4199632839,0.3523425745,0.101107415,-0.09187794825,0.14443101175,0.25800014325,0.27921071425,0.4286725275,0.364362567,0.423545306,0.44610058415,0.301205934,0.2534236995,-0.00314250050000001,0.16169099985,0.08166525,0.037894545,-0.00638090499999999,-0.311330895,-0.284674295,-0.30661115,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"26",3,"POL ROF2-Ref-POL ROF3-Ref",-0.842429625185,-0.813522933685,-0.961406927685,-0.840780363,-1.079022134,-0.82968160975,-0.79867135975,-1.08450177475,-0.96583139825,-1.0489648145,-0.9934304145,-0.7486648845,-0.91314772205,-1.00552972405,-0.78292701555,-0.77424002255,-0.4905759405,-0.1596766665,-0.1854008725,-0.1613463905,-0.3194089005,-0.5060931165,-0.666561269,-0.625678424,-0.6101212601505,-0.7188805491505,-0.8059053491505,-0.8427873896505,-0.8126731935,-0.8526923475,-0.690087152,-0.6213906065,-0.83023415,-0.711176781,-0.5121395265,-0.3485029815,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"27",3,"POL LAM5-Ref-POL LAM6-Ref",-0.7818666015,-0.7655177165,-0.4928490555,-0.615384665,-0.78189918,-1.047671465,-1.1984351315,-0.682569549,-0.238532899,-0.1750026,-0.2225482195,-0.6568456335,-0.5915274835,0.2412083175,0.6769651275,0.8016517765,0.4283117875,-0.1932117625,-0.5417525975,-0.7508038325,-0.794920584,-0.677542284,-0.671928018,-0.453889408,-0.4756476875,-0.4569624375,-0.4954569735,-0.7458422335,-0.8888103135,-1.2838887635,-1.3593584085,-1.2460566085,-1.1005870335,-0.8644384785,-0.9654839285,-0.9738436285,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"28",3,"POL RPC4-Ref-POL RPC5-Ref",-0.2873950395,-0.1460214195,-0.4141453985,-0.6729138835,-0.3874417935,-0.4820576875,-0.5499120875,-0.4478898465,-0.6749034315,-0.6662830415,-0.3263173665,-0.311812605,-0.3254959085,-0.356629803,-0.414820338,-0.4495762255,-0.387171015,-0.3322900765,-0.1810864665,0.0257416185,0.2874690065,0.280239247,0.092348787,-0.077730508,-0.076963758,-0.038611483,-0.0988229575,-0.1755037125,-0.504824426,-0.7696820515,-0.935499417,-0.9382998985,-0.657442885,-0.334109485,0.034198115,0.5965631465,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"29",3,"POL LAM2-Ref-POL LAM3-Ref",-0.771862646,-1.0922453995,-1.2680741155,-1.2334634905,-1.1715276255,-0.988590822,-0.92340783296,-0.86619554746,-0.83748975346,-1.06064410346,-1.1336607765,-0.955023902,-1.055994126,-0.800403206,-0.6975990135,-0.4619288235,-0.2291515915,-0.193154692,0.0463762154999999,-0.344771742,-0.329834924,-0.480420313,-0.895501764,-0.850443832,-0.366343717,0.00486435249999995,0.08663691685,0.000299742349999965,-0.58608755215,-1.03852529665,-0.951621669,-1.022749319,-0.9589944665,-0.879794697,-0.8521319605,-0.792808753,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"30",3,"POL RPC5-Ref-POL RPC6-Ref",-0.7177682355,-0.538875072,-0.627698002,-0.5569799115,-0.4909354765,-0.5801275755,-0.5022238905,-0.363959016,-0.3953536825,-0.3180711385,-0.327217944,-0.658613744,-0.8775330825,-1.0161080425,-1.084490012,-1.033543762,-1.040200217,-0.750196577,-0.398924377,0.123856073,0.631475873,0.46261334155,0.25610201205,-0.25750255795,-0.47072840795,-0.532632223185,-0.677598822685,-0.570317122685,-0.896008672685,-1.012108126,-1.023898047,-1.054484157,-0.590155757,-0.365950782,-0.123506882,0.189470448,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"31",3,"POL RAM2-Ref-POL RAM3-Ref",-0.835387113,-0.816956282,-0.7784004645,-0.7740947645,-0.7864418155,-0.9209909155,-0.737486768,-0.570872098,-0.350668425,0.339854325,2.10312831,3.53029829,3.586770595,3.748337095,2.519626595,1.16491405,0.73733738,-0.17405677,-0.90677863995,-0.86674459495,-0.62281996045,-0.61432546045,-0.4295477135,-0.553945543,-0.6149044575,-0.2383834975,-0.4865140245,-0.663589695,-0.675536154,-0.9787279871,-0.9859361371,-0.8202813741,-0.7043805351,-0.664910857,-0.444327871,-0.404106434,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"32",3,"POL RHP6-Ref-POL RHP7-Ref",0.1980302605,0.103300959,-0.111242836,-0.1383045805,0.0450961845,0.2082879795,0.6919637795,0.868083814,0.921169395,0.7338628855,0.372361419,0.3702619875,0.1779330115,0.190848279,0.1167058395,-0.1397688455,-0.1109946055,0.136172281,0.678482287,0.90214780105,1.08895726605,1.18682914155,0.81040464705,0.646140883,0.368467093,0.238312013,0.179839995,0.130228445,0.05131601,-0.026602865,-0.0457243375,0.1742687835,0.5479843535,0.306875905,0.2644892355,0.1555622685,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"33",3,"POL ROF3-Ref-POL ROF4-Ref",0.749999438,0.6973449525,0.4821592825,0.4392634025,0.19667551835,0.60958360385,0.58081442385,0.46968723385,0.30120348,-0.25778962,-0.35439792,-0.33118437,-0.080362189,0.211848161,0.432558721,0.421968471,0.547931673,0.727644673,0.899494263,1.163042223,0.9716090254,0.6996273754,0.7111387754,0.8784371854,1.11421884,1.054558554,0.746539954,0.342260484,0.2191338055,0.20479452815,0.17772962815,0.61957567815,0.46810175165,0.64598759,0.96020444,0.725159375,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"34",3,"POL RHP4-Ref-POL RHP5-Ref",0.0594111674,0.0240098172,0.3632222077,0.3459226568,0.1166613418,-0.022740473,-0.315603983,-0.096919158,0.198887877,0.200231207,-0.115573083,-0.114946343,-0.2268931515,-0.169891609,0.0260755405,0.1040867005,0.284131669,0.0364968765,0.061866397,-0.152345698,-0.466364743,-0.1352396715,-0.202493508,-0.335738963,-0.10237118,-0.0878348917,-0.0139339497,-0.0444314997,-0.1287297806,-0.3666888854,-0.3656519834,-0.4079507834,-0.1736812605,0.3243550345,0.397247382,0.519334032,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"35",3,"POL RAM5-Ref-POL RAM6-Ref",-0.4317508294,-0.5732012359,-0.590913186,-0.4620628015,-0.5144057045,-0.5256058395,-0.653369456,-0.7766655932,-0.7320215532,-0.5996217837,-0.4923457137,-0.6186171265,-0.5928819065,-0.634991971,-0.597923146,-0.127747446,0.049824709,0.103189105,-0.08180064,-0.4612021745,-0.613203399,-0.514977055,0.192434995,0.6785656795,0.969327479,0.7940865235,0.272996802,-0.328180348,-0.5274007325,-0.287449172,-0.2970901105,0.0352270395,-0.058919326,-0.30405775,-0.40952889,-0.5886479275,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"36",3,"POL RAM6-Ref-POL RAM7-Ref",0.8974317395,1.337486886,1.206742343,1.0982686495,0.786245163,0.294433913,0.39173988,0.193669792,0.3136898935,0.7855844435,1.0003307495,1.222174631,1.377913016,1.257286516,1.0564623515,0.940749692,0.605755742,0.291811142,0.0661032065,0.039205466,0.066102446,0.000449896000000005,0.161873296,0.221974518,0.524232288,0.969725788,0.948894363,0.803159741,0.333568141,0.1690673275,0.3129020447,0.3834875447,0.4803701447,0.1674454582,0.136696306,0.472986506,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
