"","trial","electrodes","bin_1","bin_2","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","bin_26","bin_27","bin_28","bin_29","bin_30","bin_31","bin_32","bin_33","bin_34","bin_35","bin_36","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_foregone","ineq_disadvent","ineq_advent","ineq_disadvent_choice","ineq_advent_choice","ineq_var","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"11",2,"POL RAM6-Ref-POL RAM7-Ref",0.8367484745,1.0283532485,1.0805529485,1.0154327985,0.8722711985,0.6983753135,0.5351912334,0.4087999934,0.3305927234,0.3032455336,0.3251360287,0.3889116187,0.4782851387,0.5708279635,0.6430304985,0.6779673985,0.6735114985,0.6474657985,0.6307892985,0.6491766985,0.7143879485,0.8087007985,0.8905762485,0.9188831985,0.8652554985,0.72220660555,0.51122180555,0.28519635555,0.10551255555,0.0177699985,0.0289596985,0.0966922485,0.1533050985,0.1445389485,0.0552943485,-0.0849483515,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"12",2,"POL LAM1-Ref-POL LAM2-Ref",-0.737828,-0.80301625,-0.8129739,-0.7930565,-0.77789825,-0.80164865,-0.87771345,-0.9900865,-1.1056626,-1.1907422,-1.227861,-1.2209433,-1.18670155,-1.14649655,-1.12073005,-1.1285258,-1.19091285,-1.325793053,-1.521975753,-1.695199953,-1.7345141755,-1.5936551725,-1.3026659225,-0.9809456225,-0.77458435,-0.76218695,-0.9526260135,-1.2946115635,-1.6662359135,-1.9169001135,-1.984323915,-1.88454806965,-1.70949361965,-1.58864648465,-1.57770173195,-1.6799467773,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"13",2,"POL RPC3-Ref-POL RPC4-Ref",0.4127645895,0.480334665,0.531098165,0.599928715,0.696194115,0.783423515,0.798353965,0.6940633665,0.4932491215,0.2929807715,0.18216512725,0.18875920075,0.27678914575,0.36014614575,0.37060049795,0.29068674795,0.12959059795,-0.09442565205,-0.32637301,-0.445304885,-0.417090835,-0.2552667275,-0.023588641,0.13578609535,0.17305739035,0.10585823285,-0.02402205365,-0.17104449,-0.296303485,-0.364954635,-0.343627335,-0.207190729,0.047601621,0.386347221,0.743907821,1.039502315,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"14",2,"POL RAM5-Ref-POL RAM6-Ref",-0.69961835,-0.74365555,-0.77202165,-0.82693936905,-0.92413597905,-1.03556517905,-1.12266697905,-1.17891301,-1.2366592,-1.3457305,-1.5225529,-1.72000445,-1.86790105,-1.9364791,-1.93978675,-1.9261452,-1.924321,-1.88140655,-1.74106249,-1.4781021395,-1.1141818895,-0.7248986895,-0.3740613995,-0.0952927499999999,0.09905615,0.19753685,0.18139845,0.0383015500000001,-0.228133846,-0.596679133,-1.026368533,-1.443631383,-1.704594787,-1.7759194,-1.68400605,-1.4946602,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"15",2,"POL LAM2-Ref-POL LAM3-Ref",-0.0149028499999999,-0.0673961999999999,-0.0915656999999999,-0.10276165,-0.1348429,-0.21129,-0.3214083,-0.43019705,-0.50776015,-0.5435801,-0.5430467,-0.51555305,-0.4657588,-0.39713065,-0.3198657,-0.2560906,-0.2336956,-0.2691495,-0.34732995,-0.4137081,-0.4068218,-0.3023582,-0.1326133,0.0212599,0.07107435,-0.0365819999999999,-0.3052251165,-0.6906774365,-1.1109379365,-1.4599474365,-1.66800197,-1.73427965,-1.7046151,-1.6506458,-1.60699425,-1.55963535,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"16",2,"POL RHP4-Ref-POL RHP5-Ref",0.2328539771,0.2137954736,0.2093817236,0.2487195436,0.33590183365,0.45098911715,0.56396204715,0.65276144715,0.71075349715,0.75629874715,0.84038869715,1.01525774715,1.29203214715,1.62414144715,1.91485964715,2.06384914715,2.02014814715,1.79886049715,1.47288249715,1.14754909715,0.91353684715,0.81152859715,0.81322584715,0.83660014715,0.79251929715,0.62488915415,0.33517095415,-0.02751909585,-0.38968659585,-0.62446730285,-0.71791410285,-0.70170685285,-0.61494000285,-0.54949675285,-0.50520235285,-0.45780340285,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"17",2,"POL ROF3-Ref-POL ROF4-Ref",-1.302355875,-1.622256475,-1.925669675,-2.0931902265,-2.09384842,-1.953674233765,-1.747698260215,-1.624047808715,-1.575883073465,-1.5268310097,-1.43677933325,-1.32442443475,-1.26405435,-1.3207727905,-1.5006783905,-1.7619754405,-2.0284953405,-2.20695355,-2.23973015,-2.107559089,-1.829901189,-1.463191139,-1.065964489,-0.70287975,-0.4386916,-0.3241811,-0.38501965,-0.61579525,-0.9848704435,-1.4311949435,-1.8443201935,-2.1099863935,-2.2056709,-2.15846575,-2.04061085,-1.93238435,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"18",2,"POL ROF1-Ref-POL ROF2-Ref",-0.7706479773,-0.9163693908,-0.8026509143,-0.4468645143,-0.0165357643,0.2767840357,0.4017633692,0.3830686692,0.2706373192,0.1187192692,-0.0298778108,-0.15569204945,-0.26114447445,-0.36033367445,-0.47106699445,-0.6044445558,-0.7641021808,-0.9539159808,-1.1460010808,-1.2243304808,-1.1417027808,-0.9018069273,-0.5610141773,-0.2722218773,-0.1143846773,-0.09543327525,-0.16687643525,-0.2403264002,-0.2460402352,-0.17125954075,-0.05688518075,0.0254835842,0.0246282692,-0.0630650388,-0.2143565388,-0.3990794888,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"19",2,"POL RAM2-Ref-POL RAM3-Ref",-1.0746183695,-1.151013267,-0.9685754825,-0.5548009825,-0.0644233825,0.32978875,0.5733916,0.6689152,0.6490727,0.5516117,0.3979445,0.19399755,-0.0532930500000001,-0.3194974115,-0.5599936115,-0.7339163515,-0.8316675415,-0.87826523,-0.91800838,-0.98796939,-1.10201505,-1.2561471,-1.434984,-1.6158118,-1.76188485,-1.85366325,-1.8787656,-1.8340396,-1.74366945,-1.6270345,-1.51452565,-1.44077665,-1.41526245,-1.41353505,-1.4105461,-1.4056309,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"20",2,"POL RHP5-Ref-POL RHP6-Ref",0.0810785000000001,0.00367554999999997,0.01805995,0.15729645,0.427973774,0.715899399,0.924189949,1.062833949,1.160007725,1.23305165,1.2719193,1.24904945,1.1502641895,0.9949345895,0.8199703395,0.6532024895,0.50831055,0.38379585,0.30010555,0.3273621,0.5225151005,0.8962484505,1.3991777005,1.9207245005,2.35710855,2.64922085,2.77693185,2.73992085,2.54086355,2.18853825,1.708251646,1.150065396,0.618213546,0.262757896,0.09573395,0.07189865,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"21",2,"POL RPC1-Ref-POL RPC2-Ref",0.33311856955,0.47862011955,0.59695466955,0.69694019,0.8063428,0.9492005,1.12154145,1.28993735,1.4095328,1.44992765,1.4144471,1.33441925,1.24612415,1.17065695,1.1098482,1.0517798,0.98348745,0.90616595,0.8395511,0.81239885,0.8422949,0.9218756,1.02053775,1.09704625,1.1153865,1.0514947,0.8956728455,0.6572810455,0.3671059955,0.0769126955,-0.1544795,-0.29017965,-0.32455655,-0.27634125,-0.1793211,-0.05785405,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"22",2,"POL RAM3-Ref-POL RAM4-Ref",-0.6362886101,-0.8462231325,-0.929739,-0.88955895,-0.73954435,-0.575890865,-0.46937955675,-0.38880020225,-0.29342180225,-0.15034893725,0.0514337045,0.295996,0.54762475,0.76309955,0.90404765,0.94709445,0.89066275,0.7543336,0.57273535,0.3851919,0.21579405,0.06533075,-0.079581527,-0.232618007,-0.393600607,-0.545859907,-0.66212998,-0.71705885,-0.7058726,-0.648344,-0.57921145,-0.5382643,-0.5532253,-0.6331966,-0.7580651,-0.84731175,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"23",2,"POL RAM4-Ref-POL RAM5-Ref",0.2233835,0.1940751,0.1363929,0.0532034,-0.0557621,-0.16729015,-0.2283263,-0.23297935,-0.18933755,-0.1327076,-0.12389935,-0.1579407,-0.19580495,-0.20573915,-0.1744301,-0.10714095,-0.02870755,0.04778755,0.1224767,0.19689195,0.274292335,0.3615067,0.46614452,0.58993047,0.723005635,0.83547817,0.8874026,0.8509406,0.7210156042,0.5203450042,0.3054266042,0.1444229542,0.06921925,0.07555925,0.12682955,0.1671755,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"24",2,"POL ROF6-Ref-POL ROF7-Ref",-0.6449970675,-0.1651334175,0.3093634115,0.5861511865,0.6000846365,0.3594382865,-0.0521869395,-0.45533303485,-0.68235294935,-0.69647519935,-0.56339822335,-0.444358528,-0.4875179685,-0.7092986685,-1.0234051685,-1.2886050685,-1.4232584135,-1.4167658635,-1.3105047635,-1.1951593635,-1.1211714135,-1.0934445635,-1.1057677135,-1.1416532135,-1.1736730635,-1.1741413135,-1.1224636085,-1.0127381932,-0.8577327932,-0.6846239932,-0.5279862482,-0.4222119635,-0.3964424635,-0.4744851185,-0.6671124335,-0.9383748835,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"25",3,"POL LAM6-Ref-POL LAM7-Ref",-0.426536479,-0.281613279,-0.135114729,0.0100161598,0.1745140098,0.3731181598,0.6071303098,0.865284271,1.124732821,1.357394671,1.536916421,1.642397171,1.666770171,1.619277171,1.532575171,1.459777671,1.438377171,1.463397171,1.489425171,1.455115821,1.318473921,1.078728621,0.7673626949,0.4259991949,0.1006615449,-0.1691338551,-0.366508279,-0.501186079,-0.595038029,-0.640378379,-0.597159579,-0.4330730685,-0.1378201205,0.2480954795,0.6457195295,0.987075669,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"26",3,"POL ROF2-Ref-POL ROF3-Ref",-0.41255330749,-0.55583881,-0.70111039,-0.84407224,-0.99525604,-1.14490499,-1.18929909,-1.11016199,-0.92428314,-0.69676944,-0.59379164,-0.65385389,-0.77078504,-0.80126169,-0.680668283,-0.409100233,-0.093153783,0.141934867,0.24600921,0.1897044885,-0.0431952115,-0.3916793115,-0.6072284615,-0.55939538895,-0.22118153895,0.33067936105,0.82874736105,1.14119596,1.24454371,1.15281131,0.90325441,0.564301655,0.24905174,0.05401524,0.00543353999999999,0.056949595,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"27",3,"POL LAM5-Ref-POL LAM6-Ref",-0.9434636,-0.7882692,-0.5507039,-0.3113475,-0.1029044,0.06688165,0.19781935,0.29609785,0.38884035,0.51751735,0.70748285,0.94792185,1.18961685,1.35970435,1.38612385,1.22582685,0.87502335,0.36778625,-0.2200658755,-0.7528015755,-1.07625896295,-1.13673451295,-0.96207518745,-0.65554048745,-0.3579066,-0.13660145,-0.0105921499999999,0.01864285,-0.0375424500000001,-0.15795905,-0.3183341,-0.4848046,-0.6058406,-0.62725765,-0.52456175,-0.32064775,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"28",3,"POL RPC4-Ref-POL RPC5-Ref",0.03512095,0.0762981025,0.1963124575,0.3407478075,0.4237779162,0.4071987837,0.3071372787,0.1606895287,0.01678917,-0.0466054,0.02508609,0.21386884,0.45232309,0.63107104,0.670646475,0.5952023103,0.5201572203,0.5856771703,0.8573752953,1.29993486,1.78273595,2.1293411,2.2174258,2.01966905,1.59455299,1.062024955,0.569105105,0.226279855,0.066055365,0.06775062,0.16941560955,0.28931649455,0.36594172355,0.35708638855,0.243939599,0.044885014,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"29",3,"POL LAM2-Ref-POL LAM3-Ref",0.6503599565,0.7716981915,0.8114786415,0.7714276415,0.6627665915,0.4982790135,0.2886095135,0.0452621635,-0.2038311865,-0.3864240585,-0.4382989085,-0.3489361835,-0.14452868165,0.09909796835,0.31259946835,0.47902549335,0.6025364915,0.6864391915,0.7211445915,0.6837696915,0.55129964095,0.31580529095,-0.00520440905,-0.29392480905,-0.4140428085,-0.3493760485,-0.1110666485,0.1958842515,0.4499928015,0.6456410915,0.7884830415,0.8785724415,0.9073625915,0.8620764915,0.7400539915,0.5648184295,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"30",3,"POL RPC5-Ref-POL RPC6-Ref",0.588138173,0.912130523,1.207105423,1.454152925,1.62315795,1.6789714,1.58924565,1.336641406,0.930419456,0.494977406,0.279701756,0.310822697,0.552362397,0.866930697,1.0100121015,0.9720232495,0.8293851995,0.7098363995,0.7089332831,0.8365843381,1.0232572881,1.1325703896,1.0632280315,0.8495723815,0.6591848315,0.6320866185,0.8171626885,1.1705558885,1.5641587885,1.9192443,2.20778675,2.3959041,2.4395251,2.30307375,1.983214725,1.5102801765,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"31",3,"POL RAM2-Ref-POL RAM3-Ref",-0.3910337,-0.0116206000000001,0.61379915,1.3158985,1.9573325,2.576001,3.3681525,4.585719,6.403521,8.7949775,11.479092,13.9845365,15.8158265,16.6065365,16.2018565,14.7104065,12.4713125,9.9629745,7.6830955,5.9573,4.8300335,4.1223155,3.5628435,2.9385705,2.1770835,1.325968,0.5102604,-0.13450145,-0.5545413,-0.7929447,-0.95084225,-1.1140771,-1.2863523,-1.4265068,-1.515340895,-1.57110354525,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"32",3,"POL RHP6-Ref-POL RHP7-Ref",0.42824665,0.404415,0.3314939,0.27740565,0.304866085,0.440188338,0.668031488,0.939454038,1.202601203,1.4246448,1.5889087,1.6893784,1.7228522,1.6797294,1.5442157,1.29969891925,0.94465956925,0.56419586925,0.34873926925,0.365757725,0.616713575,1.024243025,1.414402825,1.73053565,1.95617465,2.06051635,2.0036091,1.76178185,1.35107096385,0.85763311385,0.47596656385,0.32152526885,0.4005313695,0.6609732695,0.9578125195,1.2180240145,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"33",3,"POL ROF3-Ref-POL ROF4-Ref",0.0404795,-0.03387735,-0.03532295,0.0654385115,0.2527195115,0.4316406265,0.4647422185,0.300239807,0.00556505699999998,-0.164866308,-0.167083105,-0.00694306285000001,0.23125076615,0.30279146615,0.20774087115,0.00831532899999998,-0.2379499,-0.4304124,-0.49168515,-0.44953155,-0.34513805,-0.28489705,-0.35058915,-0.3562523,-0.190226134,0.207701516,0.832488366,1.464118516,1.95404485,2.2079436,2.1804621,1.8938092,1.444340785,0.98866119935,0.66871255635,0.52483225635,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"34",3,"POL RHP4-Ref-POL RHP5-Ref",-0.494754494,-0.437623194,-0.332665044,-0.244715144,-0.173829163,-0.040267913,0.230145687,0.659696087,1.190058006,1.708182406,2.117880906,2.363220406,2.417554906,2.277427406,1.958016306,1.477462906,0.871304127,0.253143227,-0.152870373,-0.2846439242,-0.1742349452,0.0702684548,0.2405725048,0.295578356,0.2649830905,0.160294347,-0.029256003,-0.305030703,-0.5312452875,-0.614056344,-0.558857344,-0.396551044,-0.274331094,-0.256579094,-0.293553744,-0.341456494,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"35",3,"POL RAM5-Ref-POL RAM6-Ref",-0.097849,-0.27884725,-0.4204813,-0.4896434,-0.49592065,-0.47728,-0.4614592,-0.4172609,-0.31385445,-0.1461175,0.054667045,0.226110038615,0.343895883615,0.429021263615,0.517390468615,0.628993025,0.75165348,0.85440295,0.9187912,0.9583456,1.01171765,1.1080689,1.2396749,1.36766545,1.4446022,1.43240035,1.32462625,1.1608506,1.00943425,0.9436773,0.9967592,1.12260075,1.22549835,1.2175557,1.062044025,0.7903736203,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"36",3,"POL RAM6-Ref-POL RAM7-Ref",0.0970270341,0.2284497991,0.2480859991,0.1875407841,0.1279363141,0.1566219121,0.3237115121,0.6271037621,1.0224081121,1.4547787491,1.8802909991,2.2542134991,2.5209544991,2.6249204991,2.5367179991,2.2681834991,1.8656596491,1.3883683626,0.8883493286,0.4157282286,0.0428844286,-0.1475406349,-0.1232775664,0.1004794986,0.4544986486,0.8287428486,1.1461443141,1.3660758491,1.4746843491,1.4839965991,1.4196301991,1.3041331491,1.1519348491,0.9762902991,0.7977322991,0.6535307991,1715,"DG_s09",5.797,6.422,7.688,7.688,10,10,8,8,1.266,"Left",8,8,0,0,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
