"","trial","electrodes","bin_1","bin_2","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","bin_26","bin_27","bin_28","bin_29","bin_30","bin_31","bin_32","bin_33","bin_34","bin_35","bin_36","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_disadvent_choice","ineq_advent_choice","ineq_var","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"1",2,"POL RPC5-Ref-POL RPC6-Ref",0.15825921995,0.23257420495,0.26021482295,0.22500807865,0.27173811515,0.30836807635,0.31704396535,0.38990261015,0.50740201365,0.62352983195,0.72833476395,0.73436536395,0.72178846395,0.63221271695,0.58870951995,0.53700848495,0.41592386895,0.41062776095,0.34904053095,0.29016063345,0.38566472945,0.42624775495,0.45489643195,0.51332873945,0.48058265945,0.53483459445,0.46999524345,0.34989370845,0.32142848645,0.25063478645,0.35532214745,0.49224584745,0.4280566351,0.4263950781,0.3654771786,0.2703118241,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"2",2,"POL RPC4-Ref-POL RPC5-Ref",0.3388409425,0.347948647,0.5881953845,0.491632411,0.5073393655,0.5457430745,0.3818556634,0.5507629069,0.6615645269,0.8493730969,0.891475098,0.759913933,0.689721637215,0.530643937215,0.542948597215,0.569641562215,0.63161854,0.80154499,0.85242104,0.92260399,0.96249499,0.80134299,0.72409098,0.6166133935,0.4048653435,0.320570181185,0.257158086585,0.205703573085,0.265155005085,0.2379881474,0.3568768835,0.4169141395,0.4428966,0.425885275,0.2561542785,0.235835638,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"3",2,"POL RHP6-Ref-POL RHP7-Ref",0.3969924545,0.234703797,0.2582491185,0.281519184,0.318561434,0.446938461,0.503436701,0.5927617455,0.4314189255,0.283490517,0.301016421,0.131277871,0.159753616,0.107656005,0.061989885,0.1525460155,0.231461726,0.3217740875,0.2772496575,0.232041072,0.171115135,0.2552553735,0.3697262235,0.4133686985,0.392934063,0.29570767225,0.23135075925,0.28522620425,0.3022687245,0.28733706025,0.22799045325,0.16001834125,0.104585108,0.117911671,0.208240691,0.2480929635,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"4",2,"POL ROF2-Ref-POL ROF3-Ref",-0.5474113555,-0.6781636645,-0.71432185,-0.624223874,-0.428329551,-0.424244637,-0.451291687,-0.578858812,-0.499603757,-0.410792192,-0.241408847,-0.16702829,-0.304139319,-0.525095319,-0.6204199765,-0.4826610935,-0.3632184425,-0.1411759925,-0.035612155,-0.186010763,-0.32410275205,-0.42155796505,-0.60984799005,-0.67851113655,-0.694676244,-0.7084328865,-0.6011841032,-0.4779211104,-0.4401179339,-0.3044194034,-0.3668232267,-0.488112455,-0.518279874,-0.656508092,-0.706630402,-0.654963911,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"5",2,"POL ROF5-Ref-POL ROF6-Ref",-0.0911321135,0.0945765365,0.2430402015,0.1953860915,0.2159514715,-0.0713719435,-0.3874800935,-0.4377179535,-0.51983410465,-0.49485633065,-0.355830423615,-0.305526125115,-0.319915698965,-0.260130287965,-0.315000031,-0.363392097,-0.38491516,-0.55825443,-0.5343456115,-0.5009021855,-0.40796099995,-0.28989572995,-0.35062756245,-0.39481611595,-0.517465391,-0.481496061,-0.460461894,-0.452732509,-0.4647012644,-0.492396501,-0.451589186,-0.346065191,-0.2606735931,-0.1280385565,-0.0222630335,-0.00927401350000001,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"6",2,"POL LAM5-Ref-POL LAM6-Ref",0.0969452845,0.171749341,0.2129365785,0.1602305285,0.4089256635,0.5096558175,0.39351806,0.294964035,0.0784361745,0.1103211745,0.101083672,0.00833877050000001,-0.0060811825,-0.1523339955,-0.2354178455,-0.297435369,-0.3715402555,-0.4965017425,-0.4709593655,-0.2051399655,-0.00865056550000001,0.2603661845,0.3116616575,0.1243742575,0.1498523075,0.0488171075,0.1244673675,0.1631960555,-0.04306360945,-0.12989822595,-0.23121742795,-0.21503341595,-0.054933351,0.2653210155,0.4587380675,0.5832788675,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"7",2,"POL LAM6-Ref-POL LAM7-Ref",-0.01779694115,-0.02838853015,0.03579311985,0.18275346985,0.41984220135,0.51513312685,0.42924912685,0.24170846985,-0.0355910459,-0.2001197274,-0.24542632715,-0.34012900665,-0.3993130859,-0.4201077044,-0.50156892465,-0.4550029331,-0.4624352381,-0.3487608581,-0.3101711086,-0.20646147015,-0.17135932965,-0.19429138965,-0.13639562915,-0.12157967265,0.07571393185,0.19266776185,0.16061856335,-0.03378828665,-0.17087189915,-0.36499244115,-0.35676496365,-0.15704886365,0.08003200385,0.41272754585,0.67720672685,0.72118587685,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"8",2,"POL LAM3-Ref-POL LAM4-Ref",0.08096122745,0.19548288045,0.31693485095,0.34759980045,0.39294953495,0.36164559095,0.14550450995,0.08000914295,0.07177541295,0.07362668745,0.14304943235,0.22112417835,0.21202465935,0.13099941485,0.12426410545,0.07729377395,0.17561419295,0.30822061345,0.51183670895,0.55756530045,0.47934760045,0.41768308545,0.18558660245,0.18777378745,0.0821484075,0.00441099845,-0.0429771737,-0.1693723987,-0.14340616875,-0.1460366947,-0.08963792955,-0.0518962395,-0.0692606595,-0.0920683208,-0.0541581743,0.0989501896,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"9",2,"POL ROF4-Ref-POL ROF5-Ref",-0.0410835575,0.155249338,0.309386548,0.3409086825,0.4340964425,0.3400558625,0.307337231,0.352082338,0.223431585,0.078864465,-0.0528903415,-0.0794321335,-0.10533465445,-0.00895844805000001,0.01777273495,-0.01368484805,0.0188445484,-0.012401606,0.106121949,0.086901268,-0.0458388895,-0.1450662915,-0.160500924,-0.064611163,0.010604632,0.2513743055,0.163971418,0.021832327,-0.00774086800000001,-0.1009385855,-0.1329007655,-0.1293032385,0.0806137115,0.1789863005,0.27693201405,0.43255453705,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"10",2,"POL RPC2-Ref-POL RPC3-Ref",0.0226067114,0.0237963964,0.0786588763,0.1770283548,0.1836380548,0.2614128398,0.3683241663,0.1642436444,0.1792310444,0.3277200994,0.2517293984,0.2184268653,0.0920892103,-0.1941128497,-0.2068271487,0.0775382063,0.1499882383,0.3423297983,0.3853112483,0.3248043483,0.3239619838,0.0627775338,-0.1930222662,-0.4800763162,-0.5610847987,-0.5497570987,-0.4618709102,-0.3479521047,-0.3218702717,-0.1694022312,-0.1556613447,-0.0885029052,-0.0747381222,-0.2571571627,-0.2062257377,-0.2915321837,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"11",2,"POL RAM6-Ref-POL RAM7-Ref",-0.21098019015,-0.20340848215,0.16419511785,0.34111951465,0.36114819075,0.54100548775,0.47839293775,0.57815535775,0.65722919975,0.63459984475,0.51488669525,0.45689592025,0.48637928525,0.45395683525,0.44268678475,0.25607473925,0.08311570725,0.13698635725,0.09168789725,0.16261271775,0.25802980775,0.15934462275,0.06699138275,0.08125798025,0.11741886775,0.23163355275,0.37045473145,0.30636575395,0.39222355345,0.30034126845,0.30211363975,0.37178916975,0.27784909975,0.36789938475,0.39558298475,0.36324871875,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"12",2,"POL LAM1-Ref-POL LAM2-Ref",0.05984534535,0.1478027935,0.192697332235,0.290955082235,0.583455757235,0.648791085585,0.64278848035,0.56411768035,0.361133816,0.2592244065,0.1320965795,0.0578337245,0.01434167685,0.25114945635,0.37773837135,0.40233031185,0.33471817385,0.07626748335,0.03583729535,-0.08226386015,0.05036741635,0.04799626685,0.01605232985,0.15913626335,-0.03086846315,0.00437109334999999,0.11567101835,0.10205945985,0.17810451885,0.14320223735,0.07367761235,0.02425749435,0.09111678135,0.20567504635,0.19954670385,0.23547079095,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"13",2,"POL RPC3-Ref-POL RPC4-Ref",0.1179242838,0.1033475159,0.1711035975,0.0751662075,0.110753123,0.077569698,-0.0199712685,-0.012470856,0.1586125985,0.3536538035,0.3467294855,0.378057313,0.292466513,0.192507283,0.2327466175,0.2513863675,0.2664571675,0.228862027,0.377252727,0.372998277,0.242129297,0.1133243675,-0.1713156675,-0.1960103765,-0.1919551265,-0.10227520875,-0.03775855775,-0.13644165325,-0.16689962825,-0.0522125665,-0.071714101,-0.0881694065,0.1223274985,-0.061617356,-0.0667518245,-0.2248176645,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"14",2,"POL RAM5-Ref-POL RAM6-Ref",-0.365022255,-0.3645949965,-0.32183498505,-0.11036108505,-0.00412438704999998,0.09345332595,0.206214995,0.166945395,0.0817620016,-0.0553158249,-0.2087688204,-0.1857469154,-0.11338311985,-0.10306586985,-0.13907261985,-0.30130007485,-0.554163757,-0.573397807,-0.424151755,-0.363073754,-0.2302369625,-0.1938361625,-0.2713587495,-0.3652049405,-0.264351397,-0.23193029275,-0.16207030775,-0.1166429236,-0.1429106211,-0.12152055985,-0.13151282485,-0.023446961,-0.0644646505,0.112290584,0.214871449,0.1931300038,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"15",2,"POL LAM2-Ref-POL LAM3-Ref",0.0419903078,-0.1198977372,-0.0882709435,0.1875558565,0.311427326,0.535645371,0.6885642815,0.5398316315,0.4954206315,0.4449097575,0.2909502375,0.2627676525,0.0754648525,-0.017507836,0.000596902899999998,-0.1067724316,0.1529885684,0.1047040059,0.028181536,0.09931031715,-0.07578294585,-0.11953360985,-0.11274118635,-0.051482043,-0.0624823505,0.037384845,0.1240502025,0.0987029725,0.152524903,0.1253948095,0.141065899,0.128119278,0.301065368,0.47319087,0.423016858,0.541530854,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"16",2,"POL RHP4-Ref-POL RHP5-Ref",-0.239692139,-0.238496684,-0.042883213,-0.0845846055,-0.162313365,-0.259889714,-0.3164290585,-0.1927908035,-0.14984712,-0.140642899,-0.0321562545,-0.031787866,-0.1069675435,-0.10572694595,-0.44940014595,-0.69601433445,-0.71213027445,-0.7476993055,-0.574010451,-0.301014181,-0.122582076,-0.0414846444999999,-0.059728666,-0.1271767055,-0.2350740455,-0.1597860955,0.0527170215,0.155798891,0.151008756,0.00535573250000004,-0.1217831875,-0.1886728875,-0.1505179125,-0.071633549,-0.151618293,-0.218628426,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
"17",2,"POL ROF3-Ref-POL ROF4-Ref",-0.2870858191,-0.3136625805,-0.371922808,-0.320020093,-0.289341473,-0.3962289126,-0.3388854401,-0.3562695131,-0.2832460481,-0.0745294231,0.0566748244,0.1888706834,0.0509847644,-0.1177723106,-0.2691288046,-0.2638944046,-0.108502296,0.035133038,0.260430412,0.152785962,0.1654850524,0.0240879659,-0.0943445011,-0.1573144516,-0.2811022716,-0.2303210291,-0.2751404131,-0.2883058781,-0.3410471681,-0.2857963756,-0.3215940161,-0.3671517506,-0.3133288351,-0.4108920176,-0.4434969911,-0.4461466411,1714,"DG_s09",3,3.625,4.797,4.797,12,12,10,10,1.172,"Left",12,12,0,0,0,0,0,0,0,0,0,"Equal",2,2,12,10,12,10
